K10M51O    17.60    0.15     1.07  0.139  -1.20   0  18   0  1.66448  1.32464  37.62881  55369.7420
K10M43W    17.80    0.15     2.27  0.026  -1.20   0   6   0  2.39219  2.09383  25.07463  55369.7740
  d4938    16.70    0.15     3.00  0.041  -1.20   0   8   0  2.65561  2.38189  22.44332  55370.0373
  O7827    16.60    0.15     3.15  0.041   1.30   0  23  22  1.71991  1.39547  36.21844  55370.1381
  04558    12.60    0.15     7.76  0.267   0.95   0  11  11  2.66591  2.39572  22.35704  55370.4339
  01316    13.10    0.15     7.10  0.201   0.80   0  10   7  3.17534  2.93812  18.62288  55370.5668
K10M56L    18.10    0.15     1.68  0.036  -1.20   0   4   0  2.22765  1.90625  27.06240  55370.9648
  U1583    15.70    0.15     1.86  0.269   0.88   0  23  15  1.63113  1.20886  38.44548  55371.2261
  05682    13.70    0.15     5.19  0.217   1.12   0  13  13  2.73664  2.46614  21.74072  55371.3632
  93768    14.20    0.15     4.02  0.229  -1.20   0   8   0  2.91394  2.73775  20.41154  55371.4673
K10M60T    16.50    0.15     2.45  0.074  -1.20   0   6   0  2.57480  2.29486  23.19130  55371.4925
K10M63L    18.10    0.15     1.69  0.035  -1.20   0   8   0  2.15673  1.90716  28.11362  55371.7963
K10M63Y    16.80    0.15     2.16  0.072  -1.20   0   9   0  2.33228  2.10695  25.83304  55371.8613
K10M68A    17.80    0.15     1.62  0.051  -1.20   0  16   0  1.91111  1.62858  32.12589  55372.3876
  97514    13.90    0.15     9.46  0.054   0.86   0  13  13  2.43645  2.22353  24.65370  55372.6566
  03267    12.80    0.15     7.10  0.266   0.92   0  15  14  2.88262  2.62869  20.59982  55372.9556
K10M73U    16.80    0.15     2.46  0.056  -1.20   0  12   0  2.34222  2.12028  25.71635  55373.0557
  B2493    15.60    0.15     2.07  0.237  -1.20   0   9   0  2.30234  1.99293  26.12806  55373.2181
  O7743    16.10    0.15     1.89  0.180   1.80   0  22  13  1.61558  1.26807  38.98341  55373.4457
  f3390    18.20    0.15     1.45  0.044  -1.20   0   9   0  2.03401  1.68588  29.88958  55373.4802
K10M77K    16.50    0.15     2.80  0.056  -1.20   0   9   0  2.50659  2.29943  23.92065  55373.5132
K10M77O    18.20    0.15     0.90  0.116  -1.20   0   7   0  1.64342  1.30514  38.20112  55373.5781
  41223    13.60    0.15    10.10  0.063   0.90   0  10   9  3.41783  3.18484  17.24968  55373.6125
K10M79T    16.80    0.15     1.71  0.115  -1.20   0  17   0  1.80772  1.50715  34.21013  55373.8432
  89137    16.30    0.15     1.31  0.312  -1.20   0  16   0  1.73001  1.32245  35.86054  55373.8774
  I4346    15.90    0.15     2.21  0.159   1.62   0  25  15  1.71822  1.39820  36.26422  55373.9755
K10M52G    18.40    0.15     0.96  0.084  -1.20   0  19   0  1.61061  1.17287  38.99761  55374.0107
  O1673    15.60    0.15     4.39  0.053  -1.20   0  10   0  3.14996  2.91195  18.78250  55374.0141
  G8981    15.70    0.15     2.08  0.214   1.18   0  26  21  1.71734  1.39627  36.28676  55374.1095
K10M81Z    17.00    0.15     1.58  0.112  -1.20   0  16   0  1.72574  1.40448  36.08397  55374.1127
  79219    15.70    0.15     2.75  0.122   2.42   0  13  11  1.79996  1.49941  34.37774  55374.2396
  O7665    16.50    0.15     1.15  0.337  -1.20   0   5   0  1.68779  1.35812  37.02664  55374.2405
K10M84L    15.90    0.15     3.47  0.064  -1.20   0   4   0  2.94841  2.69181  20.10978  55374.4076
  D6568    14.30    0.15     3.48  0.278  -1.20   0  10   0  2.74297  2.56010  21.74743  55374.5100
  R6825    17.10    0.15     1.43  0.125  -1.20   0  11   0  1.90186  1.53021  32.20282  55374.9332
K10M87T    17.80    0.15     1.11  0.109  -1.20   0   7   0  1.86859  1.48607  32.83475  55374.9377
K10M91J    16.10    0.15     3.73  0.046   1.98   0  12   7  2.15122  1.90934  28.19392  55375.1673
K10M93E    15.90    0.15     3.44  0.065  -1.20   0  10   0  2.88223  2.71050  20.64800  55375.2963
  a2352    17.90    0.15     0.90  0.150  -1.20   0   9   0  1.57414  1.21580  40.21718  55375.3000
K10M95Q    18.10    0.15     1.88  0.029  -1.20   0  12   0  2.15205  1.91098  28.18225  55375.5660
  51157    15.80    0.15     1.71  0.289  -1.20   0  10   0  2.09326  1.75146  28.95938  55375.5974
  02055    12.80    0.15     7.25  0.255   1.28   0  14  13  2.46779  2.26326  24.32132  55375.6957
K10M96R    17.40    0.15     1.76  0.062  -1.20   0  13   0  1.97733  1.71067  30.93156  55375.6997
K10M97F    16.80    0.15     2.06  0.079  -1.20   0  12   0  2.32827  2.10789  25.88374  55375.8246
  05510    13.50    0.15     5.33  0.248   1.10   0  14  14  2.41361  2.10827  24.82455  55375.8624
  M5743    15.90    0.15     1.92  0.210  -1.20   0   4   0  2.20955  1.88044  27.29721  55376.5206
  58141    15.60    0.15     2.23  0.205  -1.20   0  11   0  2.24175  1.91831  26.87658  55376.5238
  05720    13.60    0.15     6.19  0.168   1.58   0   8   5  2.78645  2.60784  21.39275  55376.7584
  90943    15.70    0.15     2.95  0.107   0.84   0  15  15  2.04305  1.69072  29.73287  55376.9200
  02204    12.10    0.15    26.41  0.037   0.85   0  15  15  2.97473  2.71724  19.92257  55377.0553
K10MA7J    17.10    0.15     1.76  0.082  -1.20   0  12   0  2.21809  1.89225  27.18900  55377.1876
K10MA8K    16.70    0.15     2.23  0.074  -1.20   0   4   0  2.40973  2.09840  24.85579  55377.3160
K10F54W    18.00    0.15     1.50  0.049  -1.20   0  10   0  1.66949  1.24501  37.37385  55377.9746
  07267    13.60    0.15     4.60  0.303   0.97   0   8   5  2.82231  2.65081  21.10707  55378.0781
K10G75D    17.00    0.15     1.13  0.220  -1.20   0  16   0  1.73837  1.33903  35.68701  55378.1164
K10N82C    17.40    0.15     1.71  0.066  -1.20   0  13   0  1.97314  1.70812  31.00580  55378.2068
K10N85A    17.80    0.15     1.22  0.090  -1.20   0   7   0  1.87200  1.49108  32.77285  55378.6387
  01009    13.90    0.15     5.82  0.143  -1.20   0   5   0  3.54374  3.31186  16.61532  55378.7708
K10N86M    17.80    0.15     1.33  0.076  -1.20   0  15   0  1.87668  1.49525  32.67678  55378.7730
K10N87T    16.50    0.15     2.85  0.055  -1.20   0   4   0  2.49983  2.30833  23.98681  55379.0035
  01170    12.43    0.15    11.32  0.147   0.92   0  12  12  2.93418  2.66985  20.20302  55379.2982
  f5841    18.30    0.15     1.39  0.044  -1.20   0   9   0  2.03851  1.68387  29.80290  55379.5673
K10N91P    18.80    0.15     1.23  0.035  -1.20   0   8   0  1.92773  1.56162  31.72766  55379.7018
K10N17B    16.50    0.15     2.28  0.085  -1.20   0  17   0  2.17816  1.92326  27.81584  55379.7947
  01310    11.45    0.15    13.69  0.248   1.02   0  12  12  2.77878  2.50292  21.38594  55379.9596
K10N01H    19.50    0.15     0.78  0.046  -1.20   0   9   0  1.43054  1.03216  45.26964  55380.0574
K10N94C    17.80    0.15     2.10  0.030  -1.20   0   9   0  2.38933  2.07951  25.09287  55380.4941
  20958    14.40    0.15     3.52  0.247   1.16   0  13  14  1.81911  1.42556  33.84594  55380.8900
  G4466    16.10    0.15     1.89  0.180  -1.20   0   7   0  2.15121  1.81033  28.09268  55381.1519
J93M01E    16.30    0.15     2.49  0.086   1.30   0  26  27  1.35149  0.80542  48.53756  55381.2846
K10N96L    18.20    0.15     1.19  0.065  -1.20   0   9   0  1.71641  1.29557  36.15990  55381.4201
  i5279    16.80    0.15     1.26  0.212  -1.20   0  20   0  1.62564  1.18470  38.54958  55381.6793
  N7495    16.90    0.15     2.32  0.057   1.13   0  24  20  1.66712  1.23653  37.41846  55381.8173
  56950    14.50    0.15     3.57  0.220   1.34   0  12  11  1.82692  1.43365  33.67727  55382.0765
K07P22T    17.80    0.15     1.48  0.062  -1.20   0   3   0  2.10598  1.75670  28.74501  55383.1353
  73673    14.60    0.15     4.21  0.144   2.76   0  11   7  2.15250  1.81031  28.07046  55383.4006
  K7020    16.90    0.15     1.03  0.289  -1.20   0   5   0  1.65619  1.28985  37.85991  55383.5009
  P0418    16.50    0.15     1.50  0.197  -1.20   0   9   0  2.00028  1.70414  30.53982  55383.7692
K10N23D    17.50    0.15     1.57  0.072  -1.20   0  13   0  1.88925  1.57711  32.54920  55383.7698
  J2952    16.60    0.15     3.20  0.040   1.37   0  24  24  1.60238  1.14904  39.18895  55383.9300
J95K01G    19.80    0.15     0.70  0.043  -1.20   0  29   0  1.39936  0.87256  46.34415  55383.9307
K03UY1T    18.80    0.15     1.43  0.026  -1.20   0  12   0  1.83661  1.51407  33.60402  55384.0306
K10N25L    15.70    0.15     2.25  0.183  -1.20   0   4   0  2.41538  2.09907  24.78211  55384.0635
K10N25O    18.20    0.15     1.22  0.062  -1.20   0  14   0  1.71616  1.29303  36.15663  55384.0644
K10N25R    18.20    0.15     1.46  0.043  -1.20   0  16   0  1.71710  1.29679  36.14481  55384.0672
K10N26P    17.70    0.15     2.08  0.034  -1.20   0   6   0  2.35424  2.10727  25.57935  55384.1667
  40468    14.80    0.15     2.78  0.274  -1.20   0  11   0  2.13525  1.86022  28.42653  55384.2931
  35709    13.70    0.15     8.99  0.072   0.89   0  12  12  2.10227  1.74961  28.79205  55384.7233
K10N32P    17.80    0.15     1.20  0.094  -1.20   0   5   0  1.88476  1.49591  32.49073  55384.8584
K10N34G    16.80    0.15     2.17  0.071  -1.20   0  12   0  2.26232  2.00586  26.69879  55385.0863
K10N35D    15.70    0.15     2.34  0.169  -1.20   0   4   0  2.35439  2.10558  25.57589  55385.2192
  e9959    18.00    0.15     0.99  0.114  -1.20   0  20   0  1.65649  1.29456  37.85319  55385.3501
K10N37A    17.10    0.15     2.03  0.062  -1.20   0   8   0  2.23126  1.89517  26.98588  55385.3835
K10GG1Y    17.20    0.15     0.95  0.258  -1.20   0  15   0  1.71595  1.29459  36.16950  55385.3896
  01656    12.90    0.15     7.89  0.196   1.27   0  18  18  1.96829  1.67015  31.09228  55385.4847
  c0434    17.90    0.15     0.67  0.270  -1.20   0   2   0  1.51240  1.09949  42.22531  55385.4874
  g7639    17.80    0.15     1.06  0.119  -1.20   0  18   0  1.70796  1.35803  36.52178  55385.4876
  40430    16.10    0.15     1.66  0.233  -1.20   0  14   0  1.92670  1.62152  31.84210  55385.6174
K10N01X    18.40    0.15     0.92  0.092  -1.20   0   8   0  1.64915  1.28117  38.04865  55385.7513
  39235    14.40    0.15     3.64  0.231   1.11   0  24  24  1.64878  1.28402  38.06134  55385.7527
K10N02F    15.10    0.15     5.79  0.048   1.16   0  12  11  2.93529  2.73829  20.25977  55385.8793
K10N41X    17.10    0.15     1.85  0.074  -1.20   0  13   0  2.17390  1.90742  27.87682  55385.8855
K10N44M    16.70    0.15     2.48  0.060  -1.20   0  10   0  2.35245  2.10859  25.60024  55386.1508
  60924    16.10    0.15     1.66  0.233  -1.20   0  13   0  1.80422  1.39795  34.12720  55386.1799
K10N45N    17.10    0.15     2.00  0.064  -1.20   0  16   0  2.17669  1.91067  27.83761  55386.2816
  10502    15.00    0.15     3.28  0.165  -1.20   0   4   0  2.89303  2.62154  20.49525  55386.3162
K10N46E    16.40    0.15     2.89  0.058  -1.20   0  13   0  2.53412  2.30620  23.64690  55386.4131
  O0313    17.40    0.15     0.92  0.230  -1.20   0   5   0  1.68636  1.25453  36.89146  55386.7069
  N7486    16.10    0.15     1.65  0.237  -1.20   0  16   0  1.87644  1.49627  32.68488  55386.7153
  N6024    16.70    0.15     1.48  0.169  -1.20   0   2   0  2.02290  1.65126  30.01062  55387.1040
K10N52W    17.40    0.15     1.95  0.051  -1.20   0  15   0  2.07221  1.79553  29.37417  55387.2096
  U8306    16.20    0.15     4.05  0.036   0.79   0  11  10  2.74167  2.45469  21.67108  55387.2417
  B8162    15.90    0.15     1.57  0.312  -1.20   0  22   0  1.67245  1.31898  37.43100  55387.3313
K07TO6Z    18.00    0.15     1.61  0.043  -1.20   0   7   0  1.84874  1.45196  33.19774  55387.5027
  41464    16.10    0.15     1.75  0.209   1.20   0  18  11  1.72901  1.31887  35.88074  55387.5095
  B1661    16.20    0.15     1.68  0.207  -1.20   0   4   0  2.13006  1.78034  28.37857  55387.6315
K10N57J    18.80    0.15     1.30  0.032  -1.20   0  13   0  1.82609  1.50558  33.82343  55387.7330
  C2119    16.50    0.15     2.92  0.052   1.74   0  21  19  1.64246  1.27881  38.23340  55387.8679
K10N58M    18.20    0.15     1.02  0.088  -1.20   0  21   0  1.66332  1.30666  37.67041  55387.8691
  O6162    15.90    0.15     5.24  0.028   1.85   0  10   5  2.62265  2.32138  22.69661  55388.1630
  C9813    16.90    0.15     1.07  0.269  -1.20   0   6   0  1.73831  1.39995  35.78563  55388.2652
  90791    16.60    0.15     1.13  0.319  -1.20   0  17   0  1.54372  1.06561  40.94674  55388.2958
K10N60R    18.70    0.15     0.98  0.061  -1.20   0  10   0  1.72552  1.29827  35.90019  55388.2958
K10N63S    17.70    0.15     2.00  0.037  -1.20   0   3   0  2.41648  2.09332  24.74931  55388.5598
K10N63T    16.40    0.15     2.89  0.058  -1.20   0  10   0  2.59607  2.29163  22.93986  55388.5624
K10N63U    18.20    0.15     0.88  0.121  -1.20   0   3   0  1.72786  1.29960  35.83765  55388.5627
K10N63V    16.70    0.15     2.08  0.086  -1.20   0   3   0  2.41515  2.09607  24.77521  55388.8935
K10N98D    17.80    0.15     1.14  0.104  -1.20   0   4   0  1.82486  1.50397  33.84702  55388.9262
K10N01H    19.50    0.15     0.81  0.043  -1.20   0  39   0  1.42720  0.99492  45.41298  55389.0529
  e9034    17.80    0.15     1.80  0.041  -1.20   0   6   0  2.21239  1.87181  27.22537  55389.0882
  56116    13.60    0.15     4.77  0.282   0.80   0  20  20  1.67021  1.23925  37.32602  55389.2177
K10NA0Z    18.20    0.15     1.05  0.084  -1.20   0   9   0  1.72490  1.29680  35.91044  55389.2227
  03800    15.00    0.15     2.51  0.281   1.34   0  26  26  1.48080  0.98105  43.09237  55389.2250
K10NA2A    16.50    0.15     2.79  0.057  -1.20   0  13   0  2.52905  2.30675  23.69672  55389.3239
K10NA0V    15.40    0.15     3.63  0.093  -1.20   0   8   0  2.59239  2.29245  22.98507  55389.3521
  O5115    17.60    0.15     1.20  0.112  -1.20   0   8   0  1.85203  1.45145  33.11237  55389.3569
K10NA4J    16.50    0.15     2.68  0.062  -1.20   0  13   0  2.52681  2.30639  23.71915  55389.5909
  86534    16.10    0.15     1.54  0.269  -1.20   0  12   0  1.77337  1.35550  34.78046  55389.6192
  F9482    15.70    0.15     2.08  0.214  -1.20   0  10   0  2.09892  1.73878  28.81636  55389.6199
  04142    13.00    0.15     6.07  0.302   0.83   0  14  14  2.02034  1.64725  30.04522  55389.6205
K10NA6S    16.80    0.15     2.28  0.065  -1.20   0   8   0  2.34656  2.10672  25.66709  55389.9824
  01474    12.66    0.15    14.85  0.069   0.76   0  10  10  4.06612  3.84799  14.42175  55390.0118
  06261    14.20    0.15     4.84  0.157   1.60   0  12   7  2.73546  2.44782  21.72117  55390.0210
K10NA7W    17.80    0.15     1.94  0.036  -1.20   0   4   0  2.34205  2.10663  25.72152  55390.1120
  21030    14.90    0.15     5.23  0.071   2.73   0   9   5  2.46824  2.14977  24.19316  55390.1497
  H4599    15.30    0.15     2.35  0.242  -1.20   0  16   0  2.02538  1.74513  30.12068  55390.3823
  Q3903    17.00    0.15     0.94  0.314  -1.20   0  19   0  1.57902  1.19962  40.06763  55390.5143
  06170    13.40    0.15     5.98  0.216   1.13   0  12  12  2.49803  2.18520  23.89419  55390.6751
K10N67D    18.20    0.15     1.06  0.082  -1.20   0  17   0  1.65967  1.30642  37.76357  55390.9111
  N7881    16.00    0.15     3.64  0.053   1.26   0  14  14  1.99543  1.61897  30.45936  55390.9457
K10NB5J    16.40    0.15     2.50  0.078  -1.20   0   4   0  2.60169  2.29955  22.89017  55391.0715
  N1707    15.50    0.15     2.26  0.217  -1.20   0   5   0  2.40903  2.08474  24.82730  55391.0745
  37152    13.50    0.15     4.95  0.288   1.23   0  16  15  2.04282  1.76653  29.83690  55391.3075
  O3732    17.50    0.15     1.65  0.065  -1.20   0  13   0  1.92270  1.62692  31.91154  55391.5705
K10N69N    15.70    0.15     2.46  0.154  -1.20   0  14   0  2.34435  2.10622  25.69141  55391.7026
  F8105    15.30    0.15     2.46  0.222  -1.20   0  14   0  2.11026  1.75118  28.64157  55391.8725
K10N72L    17.60    0.15     1.45  0.076  -1.20   0   6   0  1.91886  1.62772  31.98276  55391.9663
K10N74J    16.40    0.15     2.66  0.069  -1.20   0   6   0  2.60163  2.29288  22.87177  55392.1317
K10N74R    17.80    0.15     0.90  0.167  -1.20   0   9   0  1.62628  1.26098  38.67789  55392.2279
K10N75M    17.80    0.15     1.39  0.069  -1.20   0  12   0  1.89043  1.49302  32.33478  55392.2638
  27089    15.70    0.15     2.06  0.218  -1.20   0  12   0  2.05258  1.68153  29.51156  55392.2676
K10N77S    16.10    0.15     3.52  0.052   1.76   0  10   6  2.16224  1.90822  28.03616  55392.5032
K10N79L    16.40    0.15     3.01  0.054  -1.20   0  14   0  2.60021  2.29023  22.88153  55392.6645
K10N79P    18.40    0.15     1.67  0.028  -1.20   0   8   0  2.22593  1.89055  27.05135  55392.8006
K10O00F    18.20    0.15     0.76  0.160  -1.20   0  12   0  1.54182  1.15840  41.23421  55393.0238
K10O02N    16.70    0.15     2.25  0.073  -1.20   0   3   0  2.41696  2.09366  24.73704  55393.0560
K10O02Z    17.70    0.15     2.01  0.036  -1.20   0   3   0  2.42552  2.09408  24.61869  55393.0598
  Y8053    17.80    0.15     1.21  0.091  -1.20   0   5   0  1.90735  1.61061  32.19597  55393.3564
  12008    13.00    0.15     4.28  0.610   1.27   0  18  18  1.88899  1.59121  32.54766  55393.4169
  C2421    15.80    0.15     1.95  0.222  -1.20   0   4   0  2.08114  1.82016  29.23122  55393.4246
  04435    13.10    0.15     5.34  0.357   0.95   0  19  19  2.00700  1.72842  30.41974  55393.5538
  g5528    16.90    0.15     1.01  0.300  -1.20   0  21   0  1.59374  1.22616  39.61636  55393.5611
  38063    14.40    0.15     3.76  0.217   1.13   0  16  16  1.84422  1.43682  33.23944  55393.7233
  h3961    16.90    0.15     1.29  0.184   0.99   0  28  20  1.40831  0.97487  46.18617  55393.9553
K10O11X    17.40    0.15     2.63  0.028  -1.20   0  10   0  2.52310  2.31024  23.75084  55394.0839
  O7908    16.00    0.15     2.29  0.134  -1.20   0   5   0  2.38442  2.15780  25.22568  55394.0843
K10O12G    15.50    0.15     4.15  0.065   1.34   0  13   9  2.52292  2.30748  23.75228  55394.0904
  N9874    17.40    0.15     0.91  0.232  -1.20   0   2   0  1.65568  1.19534  37.57795  55394.1182
K10O09S    17.20    0.15     1.29  0.140  -1.20   0  13   0  1.65648  1.30550  37.84119  55394.2190
K10O13L    15.90    0.15     3.66  0.057  -1.20   0   6   0  2.89140  2.70508  20.57640  55394.3466
K10O12S    17.40    0.15     1.45  0.092  -1.20   0   4   0  1.98671  1.70704  30.76394  55394.3485
K10O14J    18.40    0.15     1.70  0.027  -1.20   0   5   0  2.16543  1.91368  27.98648  55394.4811
K10O00Q    18.60    0.15     1.06  0.057  -1.20   0  17   0  1.70943  1.37350  36.47349  55394.4834
K10O00U    17.70    0.15     0.84  0.206  -1.20   0  23   0  1.58843  1.22127  39.77029  55394.6196
  D8868    17.10    0.15     0.80  0.400  -1.20   0   9   0  1.44707  1.03438  44.60716  55394.8781
K09Y00E    15.80    0.15     1.99  0.213   1.09   0   6   5  1.81780  1.39828  33.75655  55394.9139
K10O12W    17.50    0.15     2.44  0.030  -1.20   0   3   0  2.52179  2.30358  23.76303  55395.0116
K10O00W    16.10    0.15     1.48  0.293  -1.20   0  21   0  1.75856  1.43545  35.29695  55395.1398
  08444    14.00    0.15     4.51  0.218   1.04   0   4   4  1.65948  1.30572  37.75929  55395.2095
K10O17T    17.40    0.15     1.40  0.099  -1.20   0  10   0  1.98633  1.70821  30.76911  55395.2727
K10O00Y    17.90    0.15     1.23  0.080  -1.20   0  11   0  1.76941  1.44775  35.04735  55395.2738
K10O19M    17.70    0.15     2.17  0.031  -1.20   0   4   0  2.34041  2.10592  25.73176  55395.4057
  V6866    17.30    0.15     1.23  0.141  -1.20   0  15   0  1.68636  1.34681  37.05232  55395.5398
  P3449    17.40    0.15     2.31  0.036   1.61   0  17  13  1.80653  1.49519  34.22691  55395.5403
K10O21N    16.90    0.15     1.99  0.078  -1.20   0  11   0  2.25325  2.01292  26.80528  55395.5430
  00132     9.38    0.15    50.13  0.124   0.92   0  15  15  3.30812  3.14966  17.88688  55395.8002
  b9520    17.10    0.15     1.77  0.081   0.99   0  16  11  1.60537  1.24556  39.26837  55395.8079
K10O23T    18.10    0.15     1.78  0.032  -1.20   0   4   0  2.15777  1.90196  28.09317  55395.8733
K10O24Q    17.20    0.15     1.49  0.105  -1.20   0  14   0  1.64955  1.30272  38.02379  55396.0664
K10O26A    17.40    0.15     1.64  0.072  -1.20   0  16   0  1.98721  1.70947  30.74950  55396.2051
K10O26P    17.80    0.15     1.21  0.091  -1.20   0  12   0  1.81449  1.50450  34.05319  55396.4622
K10O26J    19.20    0.15     0.92  0.043  -1.20   0  11   0  1.65320  1.30513  37.92338  55396.4656
  W6717    16.20    0.15     4.72  0.026   2.18   0  14   8  2.34482  2.11519  25.67678  55396.5983
K10O01E    18.60    0.15     0.97  0.067  -1.20   0  23   0  1.61386  1.25807  39.01349  55397.1255
  68944    14.10    0.15     7.78  0.067   0.98   0  15  15  2.35999  2.13337  25.49858  55397.2577
  H3458    16.40    0.15     1.11  0.397  -1.20   0  12   0  1.70070  1.36876  36.68133  55397.3921
K10O31U    17.40    0.15     1.72  0.066  -1.20   0  16   0  1.98610  1.70956  30.76573  55397.5204
K10O33M    16.80    0.15     2.45  0.056  -1.20   0   4   0  2.38951  2.09547  25.10680  55397.5562
K03W83C    17.60    0.15     0.95  0.180  -1.20   0  20   0  1.65976  1.31748  37.73871  55397.7947
K10O35P    16.20    0.15     3.20  0.057  -1.20   0  10   0  2.70209  2.50858  22.08426  55397.9219
  G5394    15.10    0.15     3.74  0.115  -1.20   0   3   0  2.95424  2.77367  20.11310  55398.0576
K10O34D    15.90    0.15     3.42  0.066  -1.20   0   6   0  2.87995  2.69714  20.65628  55398.1232
  72044    16.10    0.15     1.42  0.319  -1.20   0  17   0  1.67266  1.33423  37.39664  55398.3197
  W1950    17.50    0.15     0.99  0.181  -1.20   0  11   0  1.70403  1.37439  36.59594  55398.4496
K10O40K    17.10    0.15     2.01  0.063  -1.20   0  15   0  2.15844  1.90999  28.07575  55398.4539
  e1994    16.70    0.15     2.94  0.043   1.86   0  24  21  1.87767  1.58478  32.75111  55398.5840
  16958    14.90    0.15     2.65  0.275  -1.20   0   9   0  2.55445  2.34895  23.43314  55398.5879
K10O01K    18.30    0.15     1.30  0.050  -1.20   0  20   0  1.67507  1.33842  37.33152  55398.7190
  O1109    17.50    0.15     0.90  0.219  -1.20   0   3   0  1.67857  1.26507  37.13946  55398.9473
K10O45C    19.20    0.15     1.02  0.036  -1.20   0  11   0  1.70072  1.29509  36.58062  55399.0128
  k4742    17.80    0.15     1.15  0.102  -1.20   0   3   0  1.83468  1.53987  33.61944  55399.2438
K10O48U    18.10    0.15     1.62  0.039  -1.20   0   8   0  2.15826  1.91042  28.07614  55399.5046
K10O48Y    17.10    0.15     1.98  0.065  -1.20   0  18   0  2.15725  1.90949  28.08979  55399.5058
  e1146    16.70    0.15     3.58  0.029  -1.20   0  11   0  2.63479  2.36052  22.62173  55399.5429
K10O49Q    16.50    0.15     2.75  0.059  -1.20   0   6   0  2.51786  2.30781  23.79250  55399.6440
K10O50O    16.50    0.15     2.60  0.065  -1.20   0   3   0  2.50378  2.29761  23.93401  55399.7736
K10OC6D    17.00    0.15     2.14  0.061  -1.20   0  18   0  2.16290  1.91596  28.00901  55400.0307
  f2512    17.50    0.15     2.27  0.034  -1.20   0  11   0  2.24090  1.92329  26.87891  55400.0716
K10O54J    18.20    0.15     1.56  0.038  -1.20   0  23   0  1.89536  1.60748  32.40172  55400.1654
  K0597    16.30    0.15     3.52  0.043  -1.20   0   7   0  2.82815  2.56559  20.99261  55400.3363
  D3249    16.50    0.15     1.86  0.129  -1.20   0  13   0  2.07802  1.82163  29.26015  55400.4365
  74823    14.80    0.15     2.93  0.247   1.12   0  22  19  2.09691  1.84190  28.96972  55400.5648
K10O58O    18.80    0.15     1.16  0.040  -1.20   0   4   0  1.80436  1.50439  34.25601  55400.7010
K10O59R    18.20    0.15     1.03  0.087  -1.20   0  13   0  1.64991  1.30686  37.99590  55400.8315
K10O61U    16.20    0.15     2.99  0.065  -1.20   0  10   0  2.69942  2.50832  22.10024  55401.1015
K10O62E    17.70    0.15     1.95  0.039  -1.20   0   2   0  2.40291  2.10285  24.93510  55401.3292
  61256    16.00    0.15     1.87  0.202  -1.20   0   3   0  2.13635  1.80600  28.30872  55401.3941
  02629    15.00    0.15     5.25  0.064   1.20   0  19  19  1.66028  1.32325  37.71202  55401.4923
K10O64Z    15.50    0.15     4.05  0.068   1.39   0  14   9  2.51154  2.30475  23.85142  55401.4979
  19402    14.80    0.15     3.34  0.191   2.15   0  15   8  1.96157  1.68787  31.17736  55401.8909
K10O68B    16.80    0.15     2.39  0.059  -1.20   0  12   0  2.39167  2.09164  25.05908  55401.9259
K10OA1E    17.80    0.15     2.13  0.030   1.29   0  56  55  1.37298  0.92769  47.66725  55402.0201
  65742    16.60    0.15     1.21  0.279  -1.20   0  15   0  1.64729  1.30730  38.05812  55402.0224
K10O67X    18.20    0.15     1.16  0.069  -1.20   0  16   0  1.70410  1.29410  36.46731  55402.0571
K10O70J    17.40    0.15     1.79  0.061  -1.20   0  14   0  1.98114  1.71134  30.83524  55402.1570
  f7462    17.20    0.15     0.91  0.283  -1.20   0  15   0  1.60128  1.24927  39.35515  55402.2861
K10O71C    17.80    0.15     1.31  0.078  -1.20   0   7   0  1.80224  1.50013  34.29657  55402.2878
K10O74E    16.80    0.15     2.51  0.053  -1.20   0  14   0  2.39166  2.09130  25.05682  55402.5873
  34048    15.80    0.15     1.96  0.220   1.60   0  25  14  1.63492  1.29267  38.39411  55402.6842
  65808    15.50    0.15     2.49  0.180   1.42   0  13   6  1.93548  1.57144  31.54779  55402.7168
K10O75W    19.50    0.15     0.78  0.046  -1.20   0  20   0  1.57392  1.21544  40.17227  55402.8116
K10O75K    18.80    0.15     1.16  0.040  -1.20   0  14   0  1.87094  1.49635  32.77161  55402.8516
K10O80A    16.20    0.15     3.18  0.058  -1.20   0   5   0  2.69736  2.50856  22.11391  55403.2112
  B4824    16.80    0.15     2.56  0.051   1.81   0  21  20  1.68657  1.35890  37.01346  55403.2132
K10O80J    17.20    0.15     2.10  0.053   1.57   0  20  14  1.64349  1.30441  38.15549  55403.2140
K10O81N    15.20    0.15     3.52  0.119  -1.20   0   7   0  2.69532  2.50770  22.13004  55403.3452
  R8462    16.00    0.15     2.47  0.115   1.13   0  14  13  1.87883  1.50467  32.61218  55403.3796
  F9781    15.50    0.15     4.58  0.053   1.23   0   9   4  2.79975  2.53255  21.20418  55403.5110
K10O83N    18.10    0.15     1.85  0.030  -1.20   0  10   0  2.15309  1.91246  28.13525  55403.6075
K10O84G    19.20    0.15     0.83  0.053  -1.20   0   5   0  1.64737  1.30358  38.05353  55403.6740
  65335    14.90    0.15     3.31  0.176  -1.20   0   2   0  2.76455  2.50273  21.50132  55403.7129
K10O84Y    16.70    0.15     1.98  0.094  -1.20   0   5   0  2.32402  2.01867  25.83916  55404.1758
K10O89G    18.80    0.15     1.16  0.040  -1.20   0   6   0  1.80492  1.50489  34.22913  55404.4023
