[ST92]1-76         84.4626694 -69.1594162 S92  B0.5 I                         
BAT99-93           84.4641000 -69.1628000 S08  O3 If/WN6                      
[ST92]1-80         84.4664154 -69.1558075 S92  O8 III                         
[ST92]1-82         84.4706268 -69.1627274 S92  B2 V                           
[ST92]1-83         84.4716263 -69.1974716 S92  O7 III                         
[ST92]1-85         84.4735031 -69.1701355 S92  B0.5 V                         
[ST92]1-87         84.4769135 -69.1615295 S92  O9 V                           
[ST92]1-89         84.4789963 -69.1701355 S92  B1 V                           
[ST92]1-90         84.4792099 -69.1486359 S92  B2 V                           
[ST92]1-91         84.4810867 -69.1721954 S92  B1 V                           
[ST92]1-92         84.4837112 -69.1774139 S92  B2:                            
[ST92]1-93         84.4842072 -69.1974487 S92  O7: If                         
[ST92]1-95         84.4912109 -69.1468582 S92  B1 V                           
[ST92]1-96         84.4913788 -69.1650314 S92  B2 V                           
169754             84.4948730 -69.2399139 M03  K2-3 I                         
[ST92]1-97         84.4960861 -69.1990814 S92  O5: V                          
Sk -69 238         84.4965820 -69.4534149 M95  O6.5 V((f))                    
[ST92]1-98         84.4978714 -69.1504745 S92  O5 V((f))                      
[ST92]1-101        84.5025406 -69.1449432 S92  O8 V                           
Sk -69 237         84.5053329 -69.3705826 F88  B1 Ia                          
[ST92]1-104        84.5198746 -69.1515274 S92  B2:                            
170079             84.5279617 -69.2915268 M03  M3 I                           
170452             84.5670853 -69.1696930 M03  M4.5-5                         
Hodge301-6         84.5708313 -69.0636139 W97  B2 III                         
Hodge301-8         84.5749969 -69.0605621 W97  B5:p                           
Hodge301-9         84.5749969 -69.0688858 W97  B2p?, B2 V variable            
170539             84.5759964 -69.2950287 M03  M3 I                           
Parker15           84.5928802 -69.1307831 P93  O9: V                          
Parker32           84.5971756 -69.1211548 P93  O8.5 V                         
Parker42           84.5987930 -69.0843201 W97  O8 II                          
Parker61           84.6026917 -69.1093826 P93  B1-2: V:                       
Sk -68 137         84.6028366 -68.8758087 W04  O2 III(f*)                     
Parker75           84.6066895 -69.1025925 P93  B1:: V:                        
Parker76           84.6067734 -69.1012115 P93  O9:: V:                        
Parker83           84.6092987 -69.0838470 W97  O9-9.5 V                       
BAT99-94           84.6154556 -69.4995804 F03  WN4b                           Sk -69 241
Parker124          84.6169662 -69.1080780 W97  O8-9 III                       
Parker169          84.6226730 -69.0892334 W97  O9-B0 III                      
Parker171          84.6229019 -69.1056976 W97  O6-8 Vz                        
Parker195          84.6249771 -69.0847855 W97  O9.7 II                        
Parker246          84.6301422 -69.0980530 W97  B0.5 V                         
Parker288          84.6346359 -69.0899582 W97  O3-6 V                         
Parker304          84.6360474 -69.0756912 W97  O8 V                           
Parker324          84.6375198 -69.0869675 W97  O7-8 V                         
Parker341          84.6391220 -69.0773315 W97  O8-9 Vz                        
BAT99-95           84.6404000 -69.0805000 S08  WN7 SB                         
Parker370          84.6415558 -69.0725479 W97  O4-5:                          
Parker409          84.6443024 -69.1016159 W97  O3-6 V                         
Parker466          84.6478424 -69.0826721 W97  O9 V                           
Parker485          84.6495972 -69.0930557 W97  O7-9 V                         
Parker488          84.6497879 -69.1025543 W97  B0.5-0.7 Ia                    
Parker493          84.6502609 -69.1129227 W97  BC1 Ia                         
Parker499          84.6505737 -69.0994110 P93  A0 Ia                          
BAT99-96           84.6521000 -69.1158000 S08  WN8                            
Parker541          84.6535950 -69.0828552 W97  O7-8 III                       
Parker538          84.6536102 -69.1128159 W97  B0-1 III                       
Parker548          84.6540222 -69.0854950 W97  B0.7-1.5 I                     
Parker547          84.6542892 -69.1140823 W97  O8-9 V                         
Parker600          84.6569748 -69.0950241 W97  O3-6 V                         
Parker607          84.6572189 -69.0891724 W97  O4 III(f)                      
Parker615          84.6582642 -69.1042175 W97  O4-6 III(f)                    
Parker621          84.6584854 -69.0953751 W97  O3-6 V                         
Parker643          84.6603546 -69.1060944 W97  ON9:   I                       
Parker661          84.6615295 -69.1036606 W97  O3-6 V                         
Parker668          84.6615448 -69.0701065 W97  B0 III                         
Parker662          84.6619415 -69.1373672 W97  BN6 Iap                        
BAT99-97           84.6625000 -69.1137000 S08  O3 If*/WN7                     
Sk -67 230         84.6632080 -67.5663910 C86  B2 III                         
Parker9013         84.6632767 -69.0280380 P93  B2: V                          
BAT99-98           84.6636000 -69.1058000 S08  WN6                            
Parker696          84.6637039 -69.1313705 W97  O9.7 Ib                        
Parker706          84.6640625 -69.1017532 W97  O3 V                           
[ST92]5-91         84.6643295 -69.4972763 T98  G0:                            CPD-69 461 (A5Ib)
Parker713          84.6645203 -69.0862122 W97  O3-6 V                         
Parker724          84.6654282 -69.1066742 W97  O6: V:                         
Parker761          84.6672974 -69.0975647 W97  O3-6 V                         
Parker9017         84.6674576 -69.0201111 P93  O8.5 V                         
BAT99-99           84.6679000 -69.0999000 S08  O3 If*/WN6 SB                  
BAT99-100          84.6692000 -69.0992000 S08  WN7                            
Parker791          84.6696854 -69.1402435 W97  O3-5 V                         
Parker805          84.6700287 -69.0903091 P93  O4 V                           
Parker803          84.6702347 -69.1159821 W97  O3-5 Vz                        
Parker830          84.6710434 -69.0735550 W97  O8-9:                          
Parker9019         84.6712570 -69.0294952 P93  B1: III                        
Parker841          84.6717529 -69.0978088 W97  O4-6(n)(f)p                    
Parker850          84.6720734 -69.0923309 W97  B0 III                         
Parker860          84.6728821 -69.0991592 P93  O5-7 V                         
BAT99-103          84.6731873 -69.0876389 S08  WN6 SB                         
Parker871          84.6733322 -69.0886154 W02  O2 V((f*))                     
Parker9021         84.6744690 -69.0330734 P93  B0: V                          
BAT99-104          84.6745000 -69.1038000 S08  O3 If*/WN6                     
Parker909          84.6747284 -69.0774155 W97  O8-9 III:                      
Parker905          84.6750641 -69.1180496 W97  O9-B0 V                        
Parker917          84.6753616 -69.1039658 P93  WN7-A                          
R136-38            84.6754150 -69.1021652 M02b O3 V + O6 V                    
BAT99-105          84.6755000 -69.0986000 S08  WN7                            
R136-42            84.6757507 -69.1006622 M02b O3 V + O3 V                    
R136-033           84.6758804 -69.1002731 M05  O3 V                           
Parker930          84.6759033 -69.1070938 W97  OC9.7 Ib                       
Parker925          84.6759796 -69.1423111 W97  O8 Iaf                         
BAT99-107          84.6764908 -69.0827942 S08  WN9h::a                        
Parker956          84.6765747 -69.0735397 W97  O9-B0 III                      
R136-39            84.6770401 -69.1003571 M02b O3 V + O5.5 V                  
R136-014           84.6770782 -69.1042786 M05  O3.5 If*                       
Sk -69 244         84.6770859 -69.3858566 F88  B5 Ia                          
R136-040=R136a-535 84.6773148 -69.1004410 M04  O3 V                           
R136-77            84.6773300 -69.1012192 M02b O5.5 V + O5.5 V                
Parker9022         84.6773758 -69.0173340 P93  B0 Iab                         
R136-055=R136a-551 84.6774902 -69.1013794 M04  O3 V                           
Parker983          84.6777496 -69.0703964 P93  Of                             
Parker974          84.6777725 -69.1099548 W97  O3-6 V                         
Parker982          84.6779633 -69.0980301 P93  O4: V((f))                     
R136-047=R136a-602 84.6780548 -69.1010132 M04  O2 III(f*)                     
Parker987          84.6780853 -69.0951385 W97  B0.5-0.7 I                     
R136-036=R136a-608 84.6781616 -69.1008911 M04  O2 If*                         
Parker998          84.6788177 -69.1013718 P93  WN7 + OB                       
Parker1013         84.6794739 -69.1031265 W97  O8: V                          
Parker1024         84.6795197 -69.0702972 W97  O9:n                           
Parker9024         84.6795425 -69.0257263 P93  B0.5 Ia                        
BAT99-113          84.6795731 -69.0963364 S08  O3 If*/WN6 SB                  
Parker1012         84.6795959 -69.1172485 W97  O7-8 III                       
Parker1035         84.6798859 -69.0783005 W97  O3-6 V                         
BAT99-114          84.6800385 -69.1040039 S08  O3 If*/WN6                     
Parker1036         84.6802979 -69.1045914 W97  O4-5 V:                        
Parker1052         84.6807785 -69.0795517 W97  O8-9 III                       
LH101-5-86         84.6819992 -69.5007782 T98  B0.5 III                       
Parker1080         84.6820374 -69.0966263 P93  O3-4 V((f))                    
LH101-5-85         84.6825027 -69.5053635 T98  O7.5 I(f)                      
Parker1104         84.6829834 -69.0763397 W97  O7-9 V                         
BAT99-115          84.6838000 -69.0986000 B01  WC4 (+OB)                      
Parker1130         84.6842499 -69.0963821 W97  O7.5 II                        
[ST92]5-86         84.6842499 -69.5005569 T98  B0.5 III                       
R136-018           84.6842575 -69.0991592 M05  O3 III                         
Parker9028         84.6844330 -69.0076675 P93  B1:: V                         
BAT99-116          84.6845000 -69.1015000 S08  WN5h:a                         
[ST92]5-85         84.6845856 -69.5049744 T98  O7.5 I(f)                      
Parker1140         84.6847458 -69.0985107 P93  O(4)                           
Parker1150         84.6850739 -69.0933762 W97  O4 III(f)                      
Parker1161         84.6857986 -69.0958405 P93  O9.5 V                         
Parker1170         84.6861877 -69.0871964 W97  O3-6 V                         
Parker1163         84.6862488 -69.0805511 W02  O3 V((f*))                     
Parker1184         84.6873398 -69.1352005 W97  B1 Ia                          
Parker1222         84.6882172 -69.0857086 W97  O3-6 V                         
LH101-5-82         84.6888351 -69.4763031 T98  O6.5 III                       
Parker1247         84.6899261 -69.1263504 W97  B2-3 III                       
Parker1253         84.6899414 -69.0966034 W97  BN0.5 Ia                       
Parker1260         84.6903687 -69.0941467 W97  O3 V                           
Parker1257         84.6903992 -69.1062393 W97  B0 Ia                          
Parker1267         84.6906738 -69.0946503 P93  O7: V                          
[ST92]5-82         84.6916656 -69.4769745 T98  O6.5 III                       
Parker1288         84.6919403 -69.1156235 W97  O8 V                           
Parker1306         84.6922073 -69.0984802 W97  O8 III                         
Parker1312         84.6923828 -69.0976105 W97  O7 V                           
Parker1311         84.6924973 -69.1044464 W02  O3 V((f*))                     
Parker1317         84.6928558 -69.0998306 W97  O4 V                           
Parker1341         84.6939087 -69.0744324 W97  O5 V                           
Parker1340         84.6940994 -69.0936432 W97  O7 Vz                          
Parker1350         84.6949844 -69.1008682 W97  O3-6 V:                        
BAT99-117          84.6979980 -69.0070267 F03  WN5ha                          Sk -69 245
LH101-5-80         84.6988754 -69.4912491 T98  O9 III                         
LH101-5-79         84.6989136 -69.4735565 T98  B1 V                           
Parker1416         84.6997147 -69.0924835 P93  B1: V                          
Parker1429         84.7004242 -69.0783997 W97  O3-6 V                         
Parker1419         84.7005539 -69.1282272 W97  B1 III                         
Parker1423         84.7008133 -69.1363525 W97  O3-4 III(f)                    
[ST92]5-80         84.7008743 -69.4914093 T98  O9 III                         
[ST92]5-79         84.7012482 -69.4743652 T98  B1 V                           
Parker9034         84.7017059 -68.9972000 P93  O9.5 V                         
Parker1445         84.7019806 -69.0924301 P93  M I                            
Parker1459         84.7036133 -69.1411438 W97  O9-B0 II                       
Parker1500         84.7072144 -69.1119461 W97  B0 Ib                          
LH101-5-77         84.7073364 -69.4900818 T98  B0.7 V                         
Parker1527         84.7094650 -69.1012268 W97  B1 III                         
Parker1531         84.7100525 -69.0939484 W97  O5: V                          
Parker1553         84.7126694 -69.0985413 W97  O3-6: V                        
Parker1552         84.7127075 -69.1056747 W97  B2 Ib:                         
Parker1554         84.7128601 -69.1135635 P93  O9: III:                       
LH101-5-76         84.7128754 -69.4980240 T98  A0 Iae                         Sk -69 247
Parker1563         84.7133636 -69.0998077 W97  O7.5                           
Parker1573         84.7138901 -69.0690308 P93  O3-6 V:                        
Parker1570         84.7141418 -69.1047897 P93  O9:: V                         
R143               84.7150000 -69.1350000 H94  LBV                            (Parker1575 W97 B9 Ip)
Parker1584         84.7156906 -69.1003342 P93  B0:  V:                        
Parker1586         84.7159348 -69.0963669 P93  O9 III                         
Parker1594         84.7169342 -69.0927353 P93  O7 III                         
BI 254             84.7184601 -65.9043045 M95  O8 V                           
Parker1607         84.7197037 -69.1120071 W97  O6: III:                       
Parker1619         84.7206955 -69.1292801 W97  O8 Ib(f)                       
Parker1618         84.7207642 -69.1365585 W97  B0.5 III                       
Parker1621         84.7210388 -69.1402588 W97  B0.5-1 III                     
BAT99-118          84.7224197 -69.0335846 S08  WN6h                           Sk -69 246
Parker1643         84.7235107 -69.1365814 W97  O3-5 Vz                        
BI 255             84.7238312 -67.4050293 C86  B0 III                         
Parker1661         84.7253723 -69.1354752 W97  B0.7 Ia                        
Parker1674         84.7267914 -69.1334839 W97  B0.5-0.7 I                     
Parker1685         84.7282486 -69.1456528 W97  B0.5 Ia                        
LH101-5-73         84.7308350 -69.4953003 T98  O9 III                         
Parker1729         84.7318115 -69.1232834 W97  B0.5 III                       
Parker1737         84.7325745 -69.1395721 W97  B1 Iab                         
LH101-5-71         84.7336655 -69.4991379 T98  O4-5 III                       
1H0538-641         84.7345810 -64.0841675 L05  B2.5 Ve XRB                    
Parker1775         84.7366104 -69.1447525 W97  A I                            
BAT99-119          84.7377930 -69.1015854 S08  WN6h  +O                       Sk -69 248
LH101-5-69         84.7378769 -69.4841080 T98  O9.5 V                         
Parker1797         84.7388229 -69.1194000 W97  B3 Ia                          
LH101-5-67         84.7420425 -69.5031662 T98  O9.5 III                       
Parker1838         84.7449036 -69.0900116 P93  early O  V                     
LH101-5-63         84.7491684 -69.4933014 T98  O9.5 V                         
Parker1875         84.7497864 -69.0950012 P93  B0::  V:                       
LH101-5-61         84.7528305 -69.4694138 T98  O9 V                           
Parker1892         84.7531509 -69.1202850 W97  O8.5 Vz                        
LH101-5-58         84.7564163 -69.4941330 T98  O6.5III(f)                     
Parker1966         84.7643204 -69.1096344 P93  O9::  V:                       
Parker1969         84.7650070 -69.1213913 W97  O9-B0 III                      
Parker9045         84.7651062 -69.0052719 P93  B1.5 V                         
BAT99-121          84.7658000 -69.0628000 B01  WC4                            
LH101-5-55         84.7672501 -69.4874649 T98  B0.5 V                         
Parker1987         84.7699738 -69.0694046 P93  B1 Ia                          
Parker1988         84.7703323 -69.0945740 W97  O9 V:                          
Parker1998         84.7722168 -69.0711670 P93  O8 V                           
W3-14=ST5-52       84.7725449 -69.4890823 M05  O3 V + O V composite           
LH101-5-50         84.7767944 -69.4886322 T98  B0.5 III                       
Sk -67 233         84.7791214 -67.4775848 C86  B0 n                           
LH101-5-47         84.7792053 -69.4950790 T98  O9 IV                          
Parker2022         84.7818146 -69.1069336 P93  B0.5:   V                      
LH101-5-44         84.7853317 -69.4866104 T98  O9 III                         
LH101-5-36         84.7892075 -69.4901047 T98  B0 III                         
Parker2041         84.7955093 -69.1037827 P93  O4: V((f))                     
BAT99-122          84.7972107 -69.0337753 F03  WN5(h)                         Sk -69 251
W3-19=ST5-31       84.8008347 -69.5104446 M05  O2 If*                         
W3-24=ST5-27       84.8087463 -69.5010529 M04  O3 V((f))                      
LH101-5-25         84.8100433 -69.4966888 T98  O4 V                           
LH101-5-23         84.8137054 -69.5033035 T98  O7 V                           
LH101-5-21         84.8153763 -69.4930496 T98  O9 V                           
LH101-5-18         84.8221664 -69.4590225 T98  B0 I                           
Parker2104         84.8224945 -69.1027374 P93  B0.5: V                        
LH101-5-16         84.8294601 -69.4781952 T98  B0 III                         
Parker2123         84.8343811 -69.1073074 P93  B8 Ia                          
LH101-5-6          84.8446655 -69.4790039 T98  O7-8V                          
BI 257             84.8451233 -67.5853348 C86  B0 n                           
LH101-5-3          84.8561630 -69.4785538 T98  B1 Ib                          
Parker2186         84.8674011 -69.0973587 P93  early K I                      
HDE269936          84.8708344 -69.4533310 W77  B0.7-1 I                       
BAT99-123          84.8928757 -68.7358856 B01  WO3                            Sk -68 145
Parker2246         84.9005356 -69.0830536 P93  O4 V                           
BAT99-124          84.9009000 -69.6530000 F03  WN4                            
BI 260             84.9026642 -69.4681702 M95  O7 V((f))                      
Parker2252         84.9050369 -69.0678482 P93  B1.5 Ia                        
3A0540-697         84.9145813 -69.7436066 L05  O8 III XRB                     
Parker2270         84.9156189 -69.0750351 P93  O7 V                           
Sk -69 254         84.9169998 -69.7426910 F88  B3 Ia                          
LH104-4-1          84.9257889 -69.4080582 T98  B2 III                         
LH104-4-2          84.9269562 -69.3830566 T98  B1 V                           
LH104-4-3          84.9282074 -69.3977814 T98  B2 V                           
LH104-4-4          84.9282074 -69.3961029 T98  B1 V                           
Parker2305         84.9325943 -69.0971222 P93  B1 III                         
LH104-4-5          84.9337463 -69.3983307 T98  B2 V                           
LH104-4-6          84.9345398 -69.3933334 T98  B2 V                           
LH104-4-7          84.9384155 -69.4138870 T98  B2 V                           
LH104-4-8          84.9393311 -69.3891678 T98  B1:                            
LH104-4-71         84.9399185 -69.4216690 T98  B1 V                           
Parker2313         84.9399872 -69.0739136 P93  B0.5: V                        
173854             84.9427109 -69.3244705 M03  M1 I                           
LH104-4-9          84.9463730 -69.4024963 T98  B1 V                           
LH104-4-10         84.9479980 -69.3880539 T98  B2:                            
[ST92]4-11         84.9508743 -69.4046097 S92  B1 III                         
W4-1               84.9516220 -69.3882446 M00  B1 III                         
LH104-4-13         84.9527512 -69.3872223 T98  B1 I                           
LH104-4-14         84.9542923 -69.3991699 T98  B2 V                           
LH104-4-15         84.9557495 -69.4147186 T98  B2 V                           
W4-2(blend)        84.9581223 -69.3864975 M00  B1.5 III                       
W4-3               84.9582062 -69.3879395 M00  B0.5 III                       
[ST92]4-16         84.9587479 -69.3873062 S92  B1 I                           
W4-4               84.9612503 -69.4078064 M00  O5 If                          
LH104-4-19         84.9652939 -69.4036102 T98  B1 V                           
LH104-4-20         84.9677505 -69.3869476 T98  B1 III                         
LH104-4-21         84.9699554 -69.4177780 T98  B1 V                           
[ST92]4-74         84.9739609 -69.3734207 S92  O4 If                          
LH104-4-23         84.9740448 -69.3899918 T98  B1 V                           
[ST92]4-70         84.9751282 -69.4212189 T98  B1 III                         
LH104-4-24         84.9763336 -69.4094467 T98  B2 III                         
LH104-4-74         84.9787521 -69.3747253 T98  O4 If                          
W4-6               84.9787903 -69.4029999 M00  O7 III((f))                    
LH104-4-27         84.9802475 -69.4105530 T98  B2 III                         
LH104-4-28         84.9810867 -69.4077759 T98  B0.5 V                         
BAT99-125          84.9837952 -69.4067535 B01  WC4(+OB)                       Sk -69 255
LH104-4-29         84.9850388 -69.4008331 T98  B1 V                           
LH104-4-30         84.9881668 -69.4166641 T98  B1 III                         
LH104-4-31         84.9897919 -69.3930588 T98  B2 V                           
[ST92]4-33         84.9920807 -69.4038925 S92  O7 V                           
LH104-4-34         84.9937057 -69.4047241 T98  B0.5 V                         
Sk -69 257         84.9947891 -69.7344666 W77  O9 II                          
LH104-4-37         84.9984589 -69.3986053 T98  B2 V                           
W4-9               84.9984589 -69.4111099 M00  O8 V                           
LH104-4-36         84.9984970 -69.3922195 T98  B2 III                         
LH104-4-38         85.0023727 -69.4133301 T98  B1 V                           
LH104-4-39         85.0103302 -69.3938904 T98  B0 V                           
[ST92]4-40         85.0121231 -69.3981094 S92  O8 V                           
W4-11              85.0126648 -69.3802795 M00  M I                            
W4-12              85.0127487 -69.4031982 M00  O9: III:                       
[ST92]4-72         85.0131683 -69.3798904 T98  M I:                           
[ST92]4-43         85.0165405 -69.3939438 S92  B2 V                           
LH104-4-44         85.0182114 -69.4038925 T98  B2 V                           
BI 265             85.0192947 -69.6640854 M95  O6 V                           
LH104-4-45         85.0205841 -69.4002762 T98  B0.5 V                         
W4-15              85.0267487 -69.3928833 M00  B0.5 I                         
BAT99-126          85.0314560 -69.4088593 F03  WN4b+O8: SB??                  Sk -69 258
174324             85.0321655 -69.3347549 M03  M2-3 I                         
LH104-4-49         85.0332108 -69.3938904 T98  B2 V                           
LH104-4-50         85.0332108 -69.4030533 T98  B0.5 V                         
LH104-4-51         85.0371704 -69.4080582 T98  B2 III                         
LH104-4-53         85.0395432 -69.3958359 T98  B2:                            
W4-19              85.0402527 -69.4065552 M00  O8 III(f)                      
Sk -70 106         85.0411682 -70.4507751 J01  B3 I                           
W4-21(blend)       85.0458298 -69.3868866 M00  B0 V                           
LH104-4-59         85.0513763 -69.3994446 T98  B2 V                           
S134               85.0555420 -69.3795853 Z06  B0.5[e]                        
[ST92]4-61         85.0561218 -69.3891373 S92  B1 I                           
BAT99-127          85.0563000 -69.4008000 B01  WC4(+O)                        
W4-25              85.0570450 -69.3889694 M00  B1 III                         
LH104-4-63         85.0576630 -69.4063873 T98  B0.5 V                         
LH104-4-66         85.0647888 -69.3955536 T98  B2 III                         
LH104-4-67         85.0647888 -69.4027786 T98  B2 I                           
174543             85.0713730 -69.4649124 M03  M3 I                           
174714             85.1019974 -69.3546066 M03  M4-5 I                         
174742             85.1057510 -69.2583923 M03  K7-M0 I                        
175015             85.1543350 -69.4389191 M03  M3 I                           
Sk -71 50          85.1799164 -71.4835205 C86  O6.5 III                       
175188             85.1825027 -69.3660507 M03  M2-3 I                         
Sk -67 241         85.2000427 -67.3550568 M95  B1 III                         
BAT99-128          85.2116699 -69.4421692 F03  WN3b                           Sk -69 266
175464             85.2306671 -69.3902740 M03  M2-3 I                         
Sk -68 147         85.2341690 -68.5098877 J01  B2 II                          
175549             85.2468719 -69.3100586 M03  M2-3 I                         
175709             85.2715454 -69.0784683 M03  M0 I                           
Sk -69 269         85.2774200 -69.6728058 M95  B1 III:                        
175746             85.2789154 -69.2874451 M03  M3 I                           (H79:M1Ia-Iab, HV2781)
Sk -70 109         85.2916260 -70.8943558 M95  B1 Ib                          
Sk -69 270         85.3349991 -69.0853653 F88  B2.5 Ia                        
176135             85.3412094 -69.5302277 M03  M3 I                           
RXJ0541.4-6936     85.3424988 -69.6080551 L05  B2 I XRB                       
176216             85.3525009 -69.3035583 M03  K7 I                           
Sk -69 274         85.3653336 -69.8010330 F88  B2.5 Ia                        
lmc2-8             85.3729172 -68.1648941 M95  B0.5 Ve:                       
176335             85.3737488 -69.4544983 M03  K7 I                           
[SP77]54-44        85.3895798 -69.7947235 M03  M1 Ia-Iab                      
Sk -69 276         85.3909607 -69.5615311 F88  O9 Ia                          
Sk -70 111         85.4032898 -70.0146103 F88  B0.5 Ia                        
BI 267             85.4063339 -68.5426102 M95  B0 III XRB                     RXJ0541.5-6833
LH110-11           85.4066696 -71.3329468 Me05 O8: III:                       
LH110-1145         85.4069977 -71.3175583 Me05 O5 III  + OB                   
LH110-9            85.4103317 -71.3330841 Me05 early B                        
Sk -71 51          85.4151230 -71.3323059 Me05 O2 V((f*))+OB                  
LH110-843          85.4237518 -71.3279419 Me05 O9 V                           
LH110-142          85.4272537 -71.3553848 Me05 B1 III:                        
176695             85.4312057 -69.4709473 M03  M0 I                           
S137               85.4322891 -69.6273041 Z06  B6[e] Ib/II                    
176715             85.4335403 -69.2007446 M03  M0 I                           
LH110-660          85.4355392 -71.3352280 Me05 O9: III:                       
Sk -69 279         85.4361267 -69.5874710 W03  Ofpe/WN9                       
lmc2-1008          85.4394608 -67.6950684 M95  Be (FeII)                      
176823             85.4496231 -69.2016907 M02  M1 I                           
LH110-379          85.4515381 -71.3461380 Me05 B0 V:                          
BAT99-129          85.4521000 -70.5918000 F03  WN3(h)a+O5V SB EB              
176890             85.4594193 -69.3543625 M03  K7 I                           (H79:M0Iab)
[SP77]54-47a       85.4895859 -69.2052765 M03  M1 Iab                         
LH110-1104         85.4965820 -71.3223343 Me05 early B                        
177150             85.5035019 -69.1936111 M03  M1 I                           
Sk -67 247         85.5379181 -67.2909470 J01  B2.5 II                        
Sk -68 150         85.5483322 -68.0145264 M95  B2 II                          
lmc2-488           85.5537949 -67.9028473 M95  Be                             
Sk -66 185         85.6270828 -66.3030319 C86  B0 Iab                         
177997             85.6478348 -69.1467514 M02  M2 Ia                          
178066             85.6612930 -69.1642761 M03  K7 I                           
lmc2-750           85.6741638 -67.8278580 M95  Be (FeII)                      
Sk -69 289         85.7052917 -69.5478592 F88  B0.7 Ia                        
Sk -69 291         85.7324142 -69.4617996 C86  B0 III                         
Sk -70 113         85.7490845 -70.6981430 C86  O9 III                         
178555             85.7590027 -69.0971146 M03  M0 I                           
Sk -67 249         85.7626648 -67.3755875 J01  B1.5 I                         
lmc2-747           85.7781219 -67.8323593 M95  B1 V                           
lmc2-703           85.7850418 -67.8481445 M95  O9.5 V                         
lmc2-627           85.7926254 -67.8729477 M95  B1.5:   V                      
[SP77]54-56        85.7941666 -69.7488861 M03  M0 Ia-Iab                      
lmc2-716           85.7965393 -67.8446960 M95  B0 V                           
lmc2-195           85.7972107 -68.0362167 M95  Be (FeII)                      
lmc2-702           85.8013306 -67.8482285 M95  B0 V                           
LMC2-675           85.8041687 -67.8544464 M05  O2 III(f*) + O V composite     
Sk -67 250         85.8151703 -67.8528900 M95  O7.5 II(f)                     
lmc2-755           85.8169556 -67.8309708 M95  O8 V                           
lmc2-696           85.8259201 -67.8500824 M95  B1 V                           
lmc2-759           85.8360443 -67.8291397 M95  B0.5 V                         
lmc2-733           85.8497086 -67.8393631 M95  B0 V                           
lmc2-724           85.8530807 -67.8420563 M95  B0 V                           
Sk -67 251         85.8815002 -67.2658615 C86  B0 n                           
lmc2-718           85.8961258 -67.8447495 M95  B0.5 V                         
Sk -66 186         85.9712524 -66.0266953 C86  O6 f                           
RXJ0544.1-7100     86.0215836 -71.0140533 R05  B0 Ve XRB                      
BI 268             86.0466690 -67.2432480 C86  B0 n                           
lmc2-341           86.0532913 -67.9870529 M95  B0.5 V                         
H0544-665          86.0645828 -66.5638885 R05  B0 Ve XRB                      
BI 271             86.0852509 -67.2409668 C86  B0 II                          
BI 272             86.0962524 -67.2414398 C86  O7 II                          
Sk -67 255         86.0996246 -67.2013321 F88  B3 Ia                          
Sk -67 256         86.1042480 -67.2304459 F88  B1 Ia                          
lmc2-107           86.1070023 -68.0889130 M95  Be                             
BAT99-130          86.1292953 -69.3376389 S08  WN11h                          Sk -69 297
Sk -66 187         86.1372910 -66.3891373 C86  B2 III                         
Sk -67 257         86.1618347 -67.1961365 M95  O8 III                         
Sk -66 188         86.1665802 -66.3270798 F88  B0.7 Ia                        
Sk -66 189         86.1786652 -66.4353638 C86  O6.5 f                         
lmc2-486           86.1946259 -67.9244385 M95  B1 V                           
BAT99-131          86.2238312 -67.1767197 F03  WN4b                           Sk -67 259
[SP77]55-20        86.2441635 -66.7986069 M03  M2 Ia-Iab                      
Sk -67 261         86.3134613 -67.1717453 M95  O8.5 III                       
BAT99-132          86.3506699 -67.0991135 F03  WN4b(h)                        Sk -67 263
S59                86.3728333 -68.1960831 Z06  B5[e]  II                      
Sk -66 190         86.3873367 -66.8836365 C86  B2 III                         
Sk -68 161         86.4201660 -68.0770264 M95  B1 III                         
BAT99-133          86.4663773 -67.2405243 S08  WN11h                          Sk -67 266
Sk -68 162         86.6226654 -68.1978607 C86  B extr                         
BAT99-134          86.6931229 -67.1661987 F03  WN4b                           Sk -67 268
Sk -67 270         86.7945404 -67.9819183 C86  B0.5 V                         
Sk -69 300         86.9004593 -69.5588074 M95  B1 Ib                          
Sk -68 164         86.9101257 -68.0190277 C86  O9 III                         
Sk -68 166         87.0804596 -68.2464676 J01  O8 II                          
Sk -67 274         87.1729965 -67.5225906 C86  O3 e                           
Sk -70 115         87.2068787 -70.0660553 C86  O6.5 III                       
Sk -70 116         87.2618332 -70.0416946 F88  B2 Ia                          
Sk -69 303         87.3712082 -69.3258057 M95  O9 V                           
Sk -70 117         87.4125443 -70.1368866 C86  O8 III                         
Sk -70 119         87.4898300 -70.1541977 C86  B0 Ib                          
Sk -68 171         87.5957947 -68.1901932 J01  B0.7 I                         
Sk -70 120         87.8365860 -70.2859192 F88  B1 Ia                          
[SP77]61-23        88.0587463 -68.2049942 M03  M1 Ia-Iab                      
Sk -68 175         88.0593338 -68.0686111 J01  B2 I/II                        
Sk -68 176         88.0730438 -68.2757263 C86  B2 II                          
Sk -68 177         88.1988297 -68.2263870 C86  B2 III                         
Sk -68 179         88.4571228 -68.3131714 F88  B3 Ia                          
Sk -69 305         88.5534592 -69.4987717 J01  B5 Ia                          
Sk -68 180         88.9809570 -68.2294998 J01  O6 II(f)                       
