time,flux,err,mask,centroid_y,psf_width_y
5.991453272676085908e+04,9.984624558503014669e-01,4.054670305237922196e-04,0.000000000000000000e+00,2.522666345567521162e+01,1.186346949143704199e+00
5.991453284642321523e+04,9.978291525846665344e-01,4.053141111472758338e-04,0.000000000000000000e+00,2.522741564574980444e+01,1.185948684375343509e+00
5.991453296608557866e+04,9.982582581672443389e-01,4.053808460088246797e-04,0.000000000000000000e+00,2.523503928150633158e+01,1.184471521422395757e+00
5.991453308574793482e+04,9.979976756570474450e-01,4.053675976941772019e-04,0.000000000000000000e+00,2.523649682279306106e+01,1.188350443928239741e+00
5.991453320541029098e+04,9.986305369363553952e-01,4.054611815338148625e-04,0.000000000000000000e+00,2.523169271998329677e+01,1.186825612540111985e+00
5.991453332507265441e+04,9.976269122696288516e-01,4.053272889921645398e-04,0.000000000000000000e+00,2.523216038675576200e+01,1.176067077507189085e+00
5.991453344473501784e+04,9.976282382286096873e-01,4.052802151933106493e-04,0.000000000000000000e+00,2.523008734194301184e+01,1.192609719281978453e+00
5.991453356439737399e+04,9.979314408489067256e-01,4.052990306189005053e-04,0.000000000000000000e+00,2.522175683243213484e+01,1.189457782974238320e+00
5.991453368405973015e+04,9.975523428621796418e-01,4.053271832875264091e-04,0.000000000000000000e+00,2.522845730933253705e+01,1.183854238548879945e+00
5.991453380372208630e+04,9.973759271768173340e-01,4.052213729447432726e-04,0.000000000000000000e+00,2.523236825706336717e+01,1.171104342085106609e+00
5.991453392338444974e+04,9.976075911530500884e-01,4.052374048148619395e-04,0.000000000000000000e+00,2.523274643682891138e+01,1.187315018901039076e+00
5.991453404304681317e+04,9.988409224279900522e-01,4.055353157200338832e-04,0.000000000000000000e+00,2.524169541443977494e+01,1.184231423359151547e+00
5.991453416270916932e+04,9.983390153832709668e-01,4.053840876177278044e-04,0.000000000000000000e+00,2.523006103252503252e+01,1.183627481250955293e+00
5.991453428237152548e+04,9.981274302144631516e-01,4.053327856333480920e-04,0.000000000000000000e+00,2.523073044853082791e+01,1.190046279327636070e+00
5.991453440203388891e+04,9.979286626491372658e-01,4.053791194997349596e-04,0.000000000000000000e+00,2.522624316448978377e+01,1.193073621627457337e+00
5.991453452169624506e+04,9.969747930146460879e-01,4.051447018472087913e-04,0.000000000000000000e+00,2.522545634724483676e+01,1.186950036634279781e+00
5.991453464135860850e+04,9.976671330253825687e-01,4.052593209098373766e-04,0.000000000000000000e+00,2.522433792492198279e+01,1.183076368234695197e+00
5.991453476102096465e+04,9.981648727704472979e-01,4.053275356363202141e-04,0.000000000000000000e+00,2.522927843656148283e+01,1.184543199461614460e+00
5.991453488068332081e+04,9.986672849423972043e-01,4.054952184272975365e-04,0.000000000000000000e+00,2.522656722456573775e+01,1.186524390119077843e+00
5.991453500034569151e+04,9.971598590038360799e-01,4.051314535325613135e-04,0.000000000000000000e+00,2.522057951125258768e+01,1.177087423101047303e+00
5.991453512000804039e+04,9.979287889309449433e-01,4.052863108274436807e-04,0.000000000000000000e+00,2.521168839065928324e+01,1.185482218975271174e+00
5.991453523967040383e+04,9.972346809749006447e-01,4.051322286999076410e-04,0.000000000000000000e+00,2.522173333446207266e+01,1.173704849656708626e+00
5.991453535933276726e+04,9.977901315060860865e-01,4.053300020778769571e-04,0.000000000000000000e+00,2.523623690510184048e+01,1.191576382156334768e+00
5.991453547899511614e+04,9.971585330448551332e-01,4.051563293574047338e-04,0.000000000000000000e+00,2.521362347509069934e+01,1.184171134349468524e+00
5.991453559865748684e+04,9.976384670550337841e-01,4.051931498063585427e-04,0.000000000000000000e+00,2.523235944999972702e+01,1.184969980540019341e+00
5.991453571831983572e+04,9.969260482368723641e-01,4.051074585797024056e-04,0.000000000000000000e+00,2.522331722162514822e+01,1.173932459325843114e+00
5.991453583798219915e+04,9.970755658971937052e-01,4.051222572290427010e-04,0.000000000000000000e+00,2.521650162410160689e+01,1.193630474670531516e+00
5.991453595764456259e+04,9.974655872602871121e-01,4.051683796861533073e-04,0.000000000000000000e+00,2.522456714504583175e+01,1.182024900400805878e+00
5.991453607730691147e+04,9.975582781071418159e-01,4.052048830211926701e-04,0.000000000000000000e+00,2.522474040301784726e+01,1.187173972891333085e+00
5.991453619696928217e+04,9.974172213279365318e-01,4.052235575072649825e-04,0.000000000000000000e+00,2.521985982798971548e+01,1.193076280304063985e+00
5.991453631663163833e+04,9.973149962046002903e-01,4.051722202880058570e-04,0.000000000000000000e+00,2.523200963586951673e+01,1.182824459662952465e+00
5.991453643629399448e+04,9.974994939256556226e-01,4.052451917232052780e-04,0.000000000000000000e+00,2.523373850816673780e+01,1.188610702419784282e+00
5.991453655595635792e+04,9.974979785439631597e-01,4.052775725773570580e-04,0.000000000000000000e+00,2.523058558578091137e+01,1.174766281539034285e+00
5.991453667561871407e+04,9.981816051099681175e-01,4.053977939858072178e-04,0.000000000000000000e+00,2.523594270761532243e+01,1.188588210029863035e+00
5.991453679528107750e+04,9.974349639219189934e-01,4.051754971317883406e-04,0.000000000000000000e+00,2.521971588811359766e+01,1.186658202890903624e+00
5.991453691494343366e+04,9.972689664856921876e-01,4.051797253173141625e-04,0.000000000000000000e+00,2.522775564996998554e+01,1.192043005186083304e+00
5.991453703460578981e+04,9.976591772714972217e-01,4.053011799465427480e-04,0.000000000000000000e+00,2.522514885293477604e+01,1.179390499372672929e+00
5.991453715426815324e+04,9.974636930331716167e-01,4.051797253173141625e-04,0.000000000000000000e+00,2.522919719184960030e+01,1.190318976006854657e+00
5.991453727393050940e+04,9.974623039332868313e-01,4.052642890278301130e-04,0.000000000000000000e+00,2.522588001913041467e+01,1.175667691399624903e+00
5.991453739359287283e+04,9.971293619472755276e-01,4.051530525136222503e-04,0.000000000000000000e+00,2.522580183051888270e+01,1.181427156506333231e+00
5.991453751325522899e+04,9.990268092489300589e-01,4.054561781809426588e-04,0.000000000000000000e+00,2.522366513126495491e+01,1.175749344539926744e+00
5.991453763291759242e+04,9.981279984825978113e-01,4.053629819249782162e-04,0.000000000000000000e+00,2.522696304101655684e+01,1.182721114525288719e+00
5.991453775257994857e+04,9.979339033441569917e-01,4.052423729328547843e-04,0.000000000000000000e+00,2.522437906330958413e+01,1.185412778793411226e+00
5.991453787224230473e+04,9.983933797014874489e-01,4.054159751835681815e-04,0.000000000000000000e+00,2.522481072363678578e+01,1.186453917882675624e+00
5.991453799190466816e+04,9.982313601422033722e-01,4.054031849223526936e-04,0.000000000000000000e+00,2.523343241852179020e+01,1.176402046848409100e+00
5.991453811156702432e+04,9.976274173968596726e-01,4.052020642308421221e-04,0.000000000000000000e+00,2.523261740122951835e+01,1.184641570649949571e+00
5.991453823122938775e+04,9.977072274993284973e-01,4.052472705810888031e-04,0.000000000000000000e+00,2.523007106603528626e+01,1.185580973558839180e+00
5.991453835089174390e+04,9.973245936219857777e-01,4.051514669440500196e-04,0.000000000000000000e+00,2.523288653862735131e+01,1.177810075500080877e+00
5.991453847055410006e+04,9.977582453496408599e-01,4.053238007391057407e-04,0.000000000000000000e+00,2.520940362493862352e+01,1.184696325712567777e+00
5.991453859021647077e+04,9.974104652512243430e-01,4.051694367325347221e-04,0.000000000000000000e+00,2.522348383987661080e+01,1.185384767345549761e+00
5.991453870987881965e+04,9.975989408492224042e-01,4.051923394041328022e-04,0.000000000000000000e+00,2.522909869867947918e+01,1.182274565151930634e+00
5.991453882954118308e+04,9.984895432980539498e-01,4.054656915983757175e-04,0.000000000000000000e+00,2.523074875203505840e+01,1.175697819015620871e+00
5.991453894920353923e+04,9.987124938295551813e-01,4.054116060585248702e-04,0.000000000000000000e+00,2.522613546503632875e+01,1.194344378401817952e+00
5.991453906886589539e+04,9.973860297214336423e-01,4.051662655933903692e-04,0.000000000000000000e+00,2.521938982521239936e+01,1.180786939163772864e+00
5.991453918852826610e+04,9.980564598385335273e-01,4.054060389475825461e-04,0.000000000000000000e+00,2.522371310400767186e+01,1.195725797169981508e+00
5.991453930819061497e+04,9.976789403744028562e-01,4.052964232378262186e-04,0.000000000000000000e+00,2.523130160627038521e+01,1.184999182154111041e+00
5.991453942785297841e+04,9.971240581113519630e-01,4.051991045009740848e-04,0.000000000000000000e+00,2.520892528014629619e+01,1.182273020655884910e+00
5.991453954751534184e+04,9.977793344115274410e-01,4.052071732883524564e-04,0.000000000000000000e+00,2.522001901087415732e+01,1.179981043736100244e+00
5.991453966717769072e+04,9.984488174150695228e-01,4.053531161587513526e-04,0.000000000000000000e+00,2.521585792762717659e+01,1.181197047303045755e+00
5.991453978684006142e+04,9.976092959574541785e-01,4.051866665885523475e-04,0.000000000000000000e+00,2.522211379063697834e+01,1.184831166658096624e+00
5.991453990650241758e+04,9.971645314307211461e-01,4.051475558724386980e-04,0.000000000000000000e+00,2.522124178352004265e+01,1.179625812307576904e+00
5.991454002616477374e+04,9.978023808414333562e-01,4.052643947324682978e-04,0.000000000000000000e+00,2.522822075547324161e+01,1.187521772282329025e+00
5.991454014582713717e+04,9.977434703781394854e-01,4.051878645744513602e-04,0.000000000000000000e+00,2.522283085580687612e+01,1.186106625240681556e+00
5.991454026548949332e+04,9.975741264740085601e-01,4.051749686085976874e-04,0.000000000000000000e+00,2.522883593375366118e+01,1.182419311060084910e+00
5.991454038515185675e+04,9.975822085097016956e-01,4.052696094946167628e-04,0.000000000000000000e+00,2.523051900014059967e+01,1.186688438092391884e+00
5.991454050481421291e+04,9.970486047312488997e-01,4.050869871147816555e-04,0.000000000000000000e+00,2.521858779577019050e+01,1.178504189047796080e+00
5.991454062447656906e+04,9.982153223526250008e-01,4.053234836251913488e-04,0.000000000000000000e+00,2.522430304736453976e+01,1.187939328786376647e+00
5.991454074413893250e+04,9.973276875262745422e-01,4.051474149329212086e-04,0.000000000000000000e+00,2.522985616518514007e+01,1.179688703640495495e+00
5.991454086380129593e+04,9.985104429372290147e-01,4.054478627494085587e-04,0.000000000000000000e+00,2.523758306392659279e+01,1.176897975189377776e+00
5.991454098346365208e+04,9.985552729789638482e-01,4.054739365601510459e-04,0.000000000000000000e+00,2.523362739554932688e+01,1.187999954097204380e+00
5.991454110312600824e+04,9.973737172451825339e-01,4.052847957276302761e-04,0.000000000000000000e+00,2.523544458933569601e+01,1.187733098417383282e+00
5.991454122278836439e+04,9.978996809742691765e-01,4.052893762619499030e-04,0.000000000000000000e+00,2.523101814358501116e+01,1.185050285281339155e+00
5.991454134245072783e+04,9.979494360065045422e-01,4.053277118107171707e-04,0.000000000000000000e+00,2.523644236303761446e+01,1.188869889538276547e+00
5.991454146211309126e+04,9.987378764729036851e-01,4.054567419390127793e-04,0.000000000000000000e+00,2.523093872337233634e+01,1.187970097804226910e+00
5.991454158177544741e+04,9.980569649657643483e-01,4.053513544147822195e-04,0.000000000000000000e+00,2.523712882914734834e+01,1.178229483613366435e+00
5.991454170143780357e+04,9.984884699026884691e-01,4.054270389356940578e-04,0.000000000000000000e+00,2.522026396786041857e+01,1.178075250379589045e+00
5.991454182110016700e+04,9.980940286763254621e-01,4.053354634841810963e-04,0.000000000000000000e+00,2.522990431494496733e+01,1.177177001540442136e+00
5.991454194076252315e+04,9.976336683463410404e-01,4.052636195651218619e-04,0.000000000000000000e+00,2.522595433709994595e+01,1.184620281623375071e+00
5.991454206042488659e+04,9.984694013497251719e-01,4.054006480110371787e-04,0.000000000000000000e+00,2.523300032496994660e+01,1.181958257129244627e+00
5.991454218008725002e+04,9.974921064399049353e-01,4.051708108928305831e-04,0.000000000000000000e+00,2.522827348715351903e+01,1.187583232911281872e+00
5.991454229974959890e+04,9.979952131617971789e-01,4.053458225387193085e-04,0.000000000000000000e+00,2.523196407560728716e+01,1.179673483735637518e+00
5.991454241941196233e+04,9.978103365953187032e-01,4.052523444037197243e-04,0.000000000000000000e+00,2.522234184845502725e+01,1.186605346821496099e+00
5.991454253907431848e+04,9.975066919886947936e-01,4.052284551554990013e-04,0.000000000000000000e+00,2.522362115913267289e+01,1.177675263755199042e+00
5.991454265873668191e+04,9.974617988060560103e-01,4.052189065031865838e-04,0.000000000000000000e+00,2.523195390066666732e+01,1.183959179864377376e+00
