source_row,time,x,y,energy_ev,pi,ccd_id,status
28942,255840273.48854786,2273.82666015625,4616.93408203125,6442.93994140625,442,7,0
28957,255840273.57060796,3470.134033203125,3567.56884765625,5541.8310546875,380,2,0
28958,255840273.57060796,3822.68017578125,3758.357177734375,1856.892333984375,128,2,0
28962,255840273.61164796,4871.20556640625,4394.24462890625,2317.211181640625,159,1,0
28965,255840273.65268794,3947.366455078125,3133.730224609375,2257.22509765625,155,0,0
28968,255840276.68850803,2134.4140625,4418.90380859375,1598.8828125,110,6,0
28971,255840276.72954804,1979.84619140625,5067.62353515625,2088.46435546875,144,7,0
28973,255840276.72954804,2488.971923828125,5291.19287109375,1464.329345703125,101,7,0
28984,255840276.81162804,3770.075439453125,3561.409423828125,5703.544921875,391,2,0
28985,255840276.85266805,4688.12646484375,4225.93505859375,2075.904541015625,143,1,0
28989,255840279.92950824,2696.625,4236.20458984375,2774.001708984375,191,6,0
28991,255840279.97056815,2362.24609375,5241.2666015625,4960.18310546875,340,7,0
28994,255840280.05262825,3417.1787109375,3389.30810546875,646.234619140625,45,2,0
29002,255840280.13470823,4366.548828125,3856.230224609375,2861.632080078125,197,0,0
29004,255840283.21156836,2146.3017578125,5269.48583984375,5379.1279296875,369,7,0
29015,255840283.25258842,3785.692138671875,4634.80322265625,2190.68115234375,151,3,0
29018,255840286.4115385,2336.454345703125,3969.94873046875,2034.06005859375,140,6,0
29022,255840286.4525785,2050.697998046875,5102.896484375,3819.576416015625,262,7,0
29027,255840286.4525785,2498.19677734375,5158.6748046875,580.1884155273438,40,7,0
29033,255840286.49361852,4099.125,4600.67529296875,1751.983642578125,120,3,0
29034,255840286.49361852,3673.219482421875,4335.57470703125,890.9330444335938,62,3,0
29038,255840286.6167385,4397.1123046875,3329.9755859375,6012.087890625,412,0,0
29040,255840289.65253872,2177.30322265625,3892.506103515625,3601.031982421875,247,6,0
29041,255840289.65253872,2433.486572265625,4344.67529296875,845.1620483398438,58,6,0
29049,255840289.69359863,2508.703857421875,4964.70947265625,5151.05322265625,353,7,0
29054,255840289.77565873,3122.529296875,4208.267578125,716.3773193359375,50,2,0
29056,255840289.81669873,4504.16748046875,4723.92236328125,1459.5948486328125,100,1,0
29058,255840289.8577586,4191.7490234375,3659.58837890625,6932.720703125,475,0,0
29059,255840292.8935588,2285.7451171875,3848.25732421875,1240.9288330078125,85,6,0
29060,255840292.8935588,2566.71728515625,4152.62158203125,1186.006103515625,82,6,0
29071,255840292.9756388,3790.82861328125,5070.423828125,3806.49169921875,261,3,0
29073,255840293.0166589,3057.159423828125,3405.95166015625,1042.9776611328125,72,2,0
29074,255840293.0166589,3230.906494140625,3424.184326171875,3344.994140625,230,2,0
29075,255840293.0166589,3154.107421875,3674.713623046875,1715.5821533203125,118,2,0
29082,255840296.13457888,2373.334716796875,4112.1416015625,4693.96923828125,322,6,0
29088,255840296.1756189,2355.45458984375,4661.70654296875,6037.05322265625,414,7,0
29097,255840296.25767902,3503.85107421875,4111.50732421875,4289.55712890625,294,2,0
29106,255840299.4166191,2347.472412109375,4580.31494140625,3909.115234375,268,7,0
29111,255840299.4576591,3560.724609375,4992.83984375,1449.43505859375,100,3,0
29121,255840302.6576392,2377.1904296875,5370.9736328125,974.9589233398438,67,7,0
29123,255840302.6576392,2339.729736328125,5120.48486328125,6064.521484375,416,7,0
29133,255840302.6576392,2530.847412109375,4780.6220703125,4061.148681640625,279,7,0
29134,255840302.6576392,2567.741455078125,4864.13330078125,1814.9859619140625,125,7,0
29140,255840302.69866928,4190.67724609375,4802.4853515625,1405.3687744140625,97,3,0
29145,255840302.82178926,4808.2255859375,3709.934326171875,1169.4560546875,81,0,0
29155,255840305.89864936,2635.70947265625,4461.90576171875,1194.1429443359375,82,7,0
29161,255840305.98072937,3509.156982421875,4101.1083984375,4560.03271484375,313,2,0
29162,255840305.98072937,3648.841552734375,4139.6220703125,5072.74951171875,348,2,0
29164,255840306.0217495,4896.0927734375,4426.509765625,6566.9423828125,450,1,0
29165,255840306.06278947,4839.5068359375,2788.104248046875,1785.85595703125,123,0,0
29168,255840309.09860957,2079.760498046875,4273.91259765625,4908.95654296875,337,6,0
29181,255840309.18068957,4007.397705078125,4416.42822265625,5132.24658203125,352,3,0
29185,255840312.33962968,2270.6552734375,4237.095703125,1002.4544677734375,69,6,0
29186,255840312.33962968,2098.147216796875,3526.107666015625,1475.2545166015625,102,6,0
29193,255840312.4627497,3961.762939453125,3668.529052734375,3471.336669921875,238,2,0
29197,255840312.50376976,5316.89013671875,4581.060546875,1332.8616943359375,92,1,0
29198,255840312.50376976,5142.5517578125,3995.513427734375,5217.4443359375,358,1,0
29199,255840312.54480973,4917.93505859375,3442.016357421875,5509.337890625,378,0,0
29200,255840312.54480973,5015.6083984375,3758.477294921875,2672.046875,184,0,0
29201,255840315.58062986,1695.05859375,3733.398193359375,6404.0244140625,439,6,0
29203,255840315.58062986,2325.83740234375,4144.57568359375,655.4237060546875,45,6,0
29212,255840315.62166986,2820.318603515625,5295.59716796875,3154.04052734375,217,7,0
29215,255840315.66270986,3925.796630859375,4308.79345703125,5475.73486328125,376,3,0
29216,255840315.70372996,3278.354736328125,3565.376708984375,3215.571044921875,221,2,0
29219,255840315.74478987,5103.0234375,4071.83740234375,1493.70751953125,103,1,0
29229,255840318.86268994,2862.714111328125,5262.97265625,1797.681396484375,124,7,0
29231,255840318.86268994,2840.7666015625,4523.91650390625,3467.33154296875,238,7,0
29234,255840318.94476995,3636.346435546875,3194.53125,2196.455078125,151,2,0
29235,255840318.94476995,3139.3662109375,3405.60595703125,6234.70361328125,428,2,0
29239,255840322.06266016,1852.703369140625,4354.06884765625,910.1882934570312,63,6,0
29240,255840322.06266016,1889.909912109375,3942.850341796875,523.4813232421875,36,6,0
29241,255840322.06266016,2116.209228515625,4320.0625,781.3385620117188,54,6,0
29242,255840322.06266016,2332.046875,3644.880126953125,629.2805786132812,44,6,0
29245,255840322.10370016,2237.333984375,5002.05615234375,1585.341552734375,109,7,0
29257,255840322.22680023,5162.13330078125,3913.84375,4405.1796875,302,1,0
29259,255840322.22680023,4868.1708984375,3848.703857421875,5703.7275390625,391,1,0
29262,255840325.30366033,2209.379638671875,4043.902587890625,1655.7579345703125,114,6,0
29277,255840325.50886032,4271.68408203125,3063.802734375,3463.792236328125,238,0,0
29278,255840325.50886032,4758.7802734375,3024.3544921875,4088.014892578125,281,0,0
29292,255840331.78568062,2181.28125,4245.5029296875,1273.03369140625,88,6,0
29293,255840331.78568062,1982.372314453125,3452.281494140625,3921.64013671875,269,6,0
29298,255840331.82672063,2395.87890625,4955.208984375,3279.3818359375,225,7,0
29301,255840331.82672063,2720.3427734375,5282.28955078125,5412.09619140625,371,7,0
29304,255840331.82672063,2929.030517578125,5218.14208984375,2248.503662109375,155,7,0
29307,255840331.82672063,2938.878662109375,4900.6611328125,1405.8134765625,97,7,0
29311,255840331.86776063,3569.4560546875,4995.52294921875,2140.7236328125,147,3,0
29318,255840335.0266808,1623.429931640625,3928.87353515625,3764.119384765625,258,6,0
29321,255840335.0677407,1967.6573486328125,4693.28125,6194.896484375,425,7,0
29328,255840335.1908408,4436.431640625,4607.796875,5748.01025390625,394,1,0
29329,255840335.1908408,4684.92041015625,4012.183837890625,4790.22900390625,329,1,0
29330,255840335.1908408,4684.89208984375,4008.624267578125,1645.810791015625,113,1,0
29331,255840335.2319007,4277.103515625,3342.466552734375,2995.868896484375,206,0,0
29332,255840335.2319007,4421.85595703125,3336.83642578125,6872.046875,471,0,0
29334,255840338.26769102,1897.6083984375,3576.890625,5529.57470703125,379,6,0
29337,255840338.26769102,2161.744140625,3951.610107421875,1442.3262939453125,99,6,0
29341,255840338.3087509,2194.8583984375,4965.86181640625,6255.3056640625,429,7,0
29342,255840338.3087509,2333.43505859375,5350.03955078125,604.4736328125,42,7,0
29344,255840338.3087509,3037.936279296875,5134.56787109375,6397.13720703125,439,7,0
29346,255840338.3497909,3782.261474609375,4392.583984375,2175.913818359375,150,3,0
29348,255840338.3908309,4032.25927734375,3808.032470703125,6671.86865234375,457,2,0
29351,255840338.4318709,4491.18115234375,4323.61279296875,2028.678466796875,139,1,0
29355,255840341.5087111,2313.08056640625,3582.920166015625,1256.13623046875,87,6,0
29361,255840341.549771,2379.974365234375,4843.2705078125,4415.4169921875,303,7,0
29365,255840341.549771,2642.677490234375,4338.02099609375,6897.2861328125,473,7,0
29367,255840341.5907712,3533.91845703125,4862.25732421875,635.7020263671875,44,3,0
29375,255840341.6728711,5267.10986328125,4335.09521484375,631.6943359375,44,1,0
29376,255840341.6728711,4460.20703125,3994.953125,2811.46337890625,193,1,0
29377,255840341.7139111,4103.9892578125,3094.797119140625,2016.356689453125,139,0,0
29383,255840344.74971128,2319.29345703125,4354.14794921875,4848.58544921875,333,6,0
29384,255840344.7907712,2073.68798828125,5361.5244140625,922.3187866210938,64,7,0
29386,255840344.7907712,2035.5284423828125,4851.62255859375,1177.53955078125,81,7,0
29387,255840344.7907712,2268.302001953125,5490.8193359375,5881.7216796875,403,7,0
29390,255840344.7907712,2289.56396484375,4792.63720703125,6968.109375,478,7,0
29403,255840344.8318112,3761.5859375,5032.025390625,1836.8480224609375,126,3,0
29409,255840344.95493117,4486.51416015625,3556.715087890625,2202.90673828125,151,0,0
29410,255840344.95493117,4693.72998046875,3701.725830078125,6597.8466796875,452,0,0
29417,255840348.0317714,2746.869384765625,4892.61962890625,4918.6669921875,337,7,0
29421,255840348.1548914,5283.25,4694.99462890625,5387.322265625,369,1,0
29424,255840348.1548914,4730.32763671875,4059.5166015625,2595.28076171875,178,1,0
29426,255840351.23173156,2434.25634765625,4139.9970703125,5216.03173828125,358,6,0
29440,255840351.31381157,3964.577392578125,4750.39599609375,5893.3037109375,404,3,0
29441,255840351.31381157,3752.28466796875,4538.83203125,6133.32421875,421,3,0
29442,255840351.31381157,3754.297119140625,4537.1923828125,6891.9384765625,473,3,0
29450,255840351.43693155,3908.536865234375,3209.528076171875,3616.974365234375,248,0,0
29453,255840354.47276166,2614.767822265625,3786.515380859375,1042.979736328125,72,6,0
29455,255840354.51380166,1984.557861328125,4591.2392578125,1779.2926025390625,122,7,0
29460,255840354.51380166,2473.42333984375,4721.49755859375,1743.0301513671875,120,7,0
29463,255840354.51380166,2914.857421875,5186.63134765625,1298.4931640625,89,7,0
29467,255840354.63692167,5019.62158203125,4818.68310546875,2992.70068359375,205,1,0
29471,255840357.71376187,2239.808837890625,3519.64404296875,1148.836181640625,79,6,0
29480,255840357.75482175,2668.884521484375,5314.1357421875,6617.2431640625,454,7,0
29482,255840357.79586175,4222.50390625,4562.70361328125,1391.03466796875,96,3,0
29484,255840357.83688188,3173.0869140625,4091.81298828125,2320.412353515625,159,2,0
29485,255840357.87792188,4665.65673828125,4252.2548828125,2556.012451171875,176,1,0
29486,255840357.87792188,4530.53076171875,4273.96923828125,4625.71484375,317,1,0
29487,255840360.95478195,1563.15576171875,3608.469482421875,3380.38232421875,232,6,0
29493,255840360.99582195,2430.693359375,5314.439453125,1468.26123046875,101,7,0
29499,255840360.99582195,2642.672607421875,4725.32470703125,6556.5126953125,450,7,0
29503,255840361.03686196,3830.49462890625,4590.58349609375,4620.18212890625,317,3,0
29506,255840361.15998194,5033.220703125,3627.261962890625,3394.2548828125,233,0,0
29519,255840364.35994214,4718.42041015625,4295.69091796875,2981.28125,205,1,0
29520,255840364.4009821,4586.52490234375,3124.57958984375,674.01318359375,47,0,0
29521,255840364.4009821,4690.5595703125,3427.7216796875,2167.8994140625,149,0,0
29531,255840367.47784224,2784.39697265625,4546.50537109375,6840.7294921875,469,7,0
29533,255840367.47784224,2824.709228515625,4446.12109375,5607.5107421875,385,7,0
29534,255840367.51886234,3563.03857421875,4989.76171875,5544.01904296875,380,3,0
29535,255840367.51886234,3851.81787109375,4453.1083984375,1085.654541015625,75,3,0
29536,255840367.51886234,3602.272216796875,4360.880859375,1057.066650390625,73,3,0
29538,255840367.64198232,4999.00927734375,3648.30517578125,4671.0869140625,320,0,0
29540,255840370.67780244,2327.07568359375,4099.15234375,4415.11181640625,303,6,0
29543,255840370.71884245,2233.555908203125,5108.83251953125,5339.07958984375,366,7,0
29546,255840370.71884245,2750.144287109375,5278.466796875,5347.81396484375,367,7,0
29549,255840370.75988245,4146.78564453125,4753.716796875,2411.345458984375,166,3,0
29551,255840370.75988245,3297.108642578125,4562.61767578125,5203.048828125,357,3,0
29555,255840370.84196246,5013.48779296875,4533.9462890625,2814.481201171875,193,1,0
29556,255840370.84196246,5090.4169921875,4424.1083984375,3970.24755859375,272,1,0
29559,255840373.9188126,1984.210693359375,4077.555908203125,3659.928466796875,251,6,0
29561,255840373.9188126,2452.52880859375,4008.40234375,6971.4765625,478,6,0
29563,255840373.9598526,2070.947265625,5130.22705078125,2541.810302734375,175,7,0
29578,255840374.0008926,3692.43212890625,4414.6181640625,2138.310791015625,147,3,0
29579,255840374.04195252,3905.1484375,3792.28857421875,2135.91748046875,147,2,0
29599,255840377.24191272,3376.86865234375,4999.0458984375,3115.969482421875,214,3,0
29600,255840377.24191272,3899.884765625,4298.99609375,2601.2236328125,179,3,0
29601,255840377.28295273,2924.135498046875,3400.03271484375,6181.99853515625,424,2,0
29603,255840377.3650327,4319.19921875,3768.6884765625,874.815185546875,60,0,0
29611,255840380.48291293,3865.436767578125,4479.109375,660.8711547851562,46,3,0
29613,255840380.52395293,3383.9990234375,3848.092529296875,1751.967529296875,120,2,0
29617,255840380.6060329,4205.34228515625,3459.509765625,6228.8369140625,427,0,0
29620,255840383.68289298,2141.494873046875,5236.53564453125,3333.46044921875,229,7,0
29627,255840383.68289298,2627.065185546875,4993.03759765625,3784.87939453125,260,7,0
29628,255840383.68289298,2757.529052734375,5204.69677734375,6942.02490234375,476,7,0
29634,255840383.72393298,3979.7041015625,4557.61865234375,901.0765991210938,62,3,0
29635,255840383.72393298,4155.26611328125,4223.32275390625,5336.53173828125,366,3,0
29639,255840383.76497298,3493.359375,4151.2998046875,1184.196533203125,82,2,0
29641,255840383.84703308,4634.9052734375,2884.510498046875,4622.67138671875,317,0,0
29642,255840383.84703308,4497.0947265625,3483.4658203125,3541.749755859375,243,0,0
29643,255840383.84703308,4570.4287109375,3491.815185546875,4671.6611328125,320,0,0
29644,255840386.88285318,1589.6173095703125,3546.406494140625,808.4116821289062,56,6,0
29645,255840386.88285318,2066.3681640625,3806.383056640625,2126.77099609375,146,6,0
29660,255840386.92389318,2696.49609375,4549.54052734375,2017.50537109375,139,7,0
29670,255840390.16492328,2015.0067138671875,4748.35107421875,2367.257080078125,163,7,0
29677,255840390.16492328,2490.517333984375,4668.0810546875,524.978759765625,36,7,0
29678,255840390.16492328,2591.4462890625,4897.37939453125,3627.614013671875,249,7,0
29685,255840390.2469834,3293.487548828125,3680.109375,6742.20458984375,462,2,0
29688,255840390.2880433,4387.89404296875,4161.96240234375,779.3064575195312,54,1,0
29689,255840390.2880433,4948.75048828125,3842.88330078125,1181.9454345703125,81,1,0
29690,255840390.3290634,4972.01220703125,3777.955322265625,4143.9404296875,284,0,0
29704,255840393.40592346,2705.433349609375,4425.28955078125,1467.5106201171875,101,7,0
29705,255840393.40592346,2953.72705078125,4888.6806640625,1971.640869140625,136,7,0
29707,255840393.44696346,3556.101318359375,4962.27978515625,4040.14111328125,277,3,0
29710,255840393.52904347,4800.8564453125,4584.72412109375,593.623291015625,41,1,0
29711,255840393.52904347,4793.03857421875,4029.98779296875,1181.7139892578125,81,1,0
29712,255840393.57008344,4553.5244140625,3726.429443359375,1293.0421142578125,89,0,0
29716,255840396.64692366,2273.766845703125,4978.2236328125,5417.14208984375,372,7,0
29719,255840396.64692366,2481.260498046875,4493.01513671875,5329.6884765625,366,7,0
29723,255840396.77006358,5164.86181640625,4449.11474609375,518.861572265625,36,1,0
29726,255840396.81108364,4483.2060546875,3114.19482421875,4046.560302734375,278,0,0
29727,255840399.84690377,2241.915283203125,3500.927734375,5481.619140625,376,6,0
29736,255840399.92898378,4231.1611328125,4449.48974609375,3534.681884765625,243,3,0
29740,255840400.01106378,4191.81494140625,4086.0908203125,3391.906005859375,233,1,0
29741,255840400.05208385,4050.648193359375,3343.69091796875,2128.329833984375,146,0,0
29742,255840403.08790395,2439.465576171875,4327.525390625,999.7070922851562,69,6,0
29754,255840403.25206396,4578.208984375,4968.12548828125,1794.9556884765625,123,1,0
29756,255840403.29310393,4455.568359375,3444.981201171875,5903.58740234375,405,0,0
29759,255840406.36996403,2147.557861328125,5425.1357421875,1153.105224609375,79,7,0
29780,255840406.41099414,4166.84765625,4619.86767578125,5527.60791015625,379,3,0
29781,255840406.41099414,3890.32080078125,4364.994140625,2574.1162109375,177,3,0
29782,255840406.41099414,4026.75732421875,4264.466796875,4457.33837890625,306,3,0
29784,255840406.45203415,3066.390380859375,3845.801513671875,776.5507202148438,54,2,0
29789,255840406.53412402,4498.041015625,3096.9228515625,5988.64111328125,411,0,0
29791,255840406.53412402,4484.01123046875,3343.610107421875,5271.23046875,362,0,0
29792,255840406.53412402,4563.61181640625,3608.6455078125,3822.735595703125,262,0,0
29793,255840406.53412402,4443.94384765625,3879.47216796875,2663.706298828125,183,0,0
29797,255840409.56991434,2580.771484375,4223.251953125,1118.3155517578125,77,6,0
29815,255840409.73409426,4731.51708984375,4812.54052734375,1892.845458984375,130,1,0
29816,255840409.73409426,5295.75732421875,4343.39697265625,3180.98095703125,218,1,0
29818,255840409.73409426,4231.251953125,4093.85107421875,2168.68603515625,149,1,0
29819,255840409.77513424,4446.8427734375,3519.7275390625,4639.04541015625,318,0,0
29829,255840412.85197443,2251.41845703125,5368.099609375,1882.27783203125,129,7,0
29844,255840412.93405443,3892.90380859375,3937.4501953125,1328.4742431640625,91,2,0
29845,255840412.97509444,5028.22314453125,4290.17529296875,1710.374755859375,118,1,0
29847,255840413.0161344,3937.4501953125,3056.42333984375,6544.1064453125,449,0,0
29850,255840413.0161344,4781.85546875,3150.560791015625,1280.2305908203125,88,0,0
29851,255840413.0161344,4099.84130859375,3647.812744140625,4984.00048828125,342,0,0
29853,255840416.05193463,1968.20458984375,4498.87841796875,1598.5439453125,110,6,0
29854,255840416.05193463,2274.864013671875,3699.339111328125,631.0382690429688,44,6,0
29865,255840416.13401464,3501.178466796875,5017.82666015625,2477.71435546875,170,3,0
29866,255840416.13401464,4011.605224609375,4837.763671875,733.811767578125,51,3,0
29867,255840416.13401464,3500.60546875,4691.7177734375,1501.8035888671875,103,3,0
29868,255840416.17507452,3581.459228515625,4054.961181640625,3112.389892578125,214,2,0
29869,255840416.17507452,3151.399658203125,4200.966796875,1102.6202392578125,76,2,0
29873,255840419.2929547,1830.67724609375,4350.06201171875,2592.18310546875,178,6,0
29886,255840419.37505463,3718.169677734375,4305.98291015625,3417.181640625,235,3,0
29900,255840422.5750148,2148.449951171875,4953.697265625,1494.4422607421875,103,7,0
29905,255840422.5750148,2217.814208984375,4629.5771484375,695.2898559570312,48,7,0
29910,255840422.5750148,2903.67138671875,5254.28857421875,1784.4678955078125,123,7,0
29916,255840422.6570948,3732.0810546875,3644.2646484375,4012.152099609375,275,2,0
29917,255840422.6570948,3957.70068359375,3719.258056640625,3148.924072265625,216,2,0
29918,255840422.6981348,4628.4501953125,4503.5732421875,2147.757568359375,148,1,0
29920,255840425.774985,1934.3602294921875,3484.314453125,516.924072265625,36,6,0
29921,255840425.774985,2361.561279296875,3905.240478515625,2420.89013671875,166,6,0
29922,255840425.816025,2001.8973388671875,5114.98046875,6518.92822265625,447,7,0
29924,255840425.816025,2336.015625,5431.6025390625,2103.051025390625,145,7,0
29934,255840425.857065,4229.85009765625,4825.38232421875,1323.4036865234375,91,3,0
29939,255840425.898105,3307.147216796875,3854.06103515625,1355.510986328125,93,2,0
29940,255840425.939145,4986.69580078125,3967.771484375,1732.6328125,119,1,0
29942,255840425.98018497,4342.12841796875,3210.325927734375,1032.7567138671875,71,0,0
29943,255840429.0159852,1683.9984130859375,3550.058349609375,1814.4453125,125,6,0
29954,255840429.0570451,2852.915283203125,4671.16796875,568.018798828125,39,7,0
29958,255840429.1391052,3156.302734375,3774.846923828125,548.9547729492188,38,2,0
29959,255840429.1801452,4986.18408203125,3971.19970703125,2605.945068359375,179,1,0
29960,255840429.1801452,4937.76904296875,3966.0732421875,6380.7412109375,438,1,0
29964,255840432.25700527,2300.473388671875,3733.520263671875,3160.880859375,217,6,0
29967,255840432.29804528,1859.159423828125,4638.18212890625,2292.391357421875,158,7,0
29977,255840432.33908528,3940.632568359375,4842.03125,1447.5439453125,100,3,0
29978,255840432.33908528,3924.009521484375,4666.81591796875,1924.494873046875,132,3,0
29985,255840432.46220526,4735.037109375,3422.477294921875,5739.751953125,394,0,0
29986,255840432.46220526,4520.97119140625,3689.786865234375,6139.5048828125,421,0,0
29987,255840435.49800548,1913.8095703125,4431.6435546875,1485.8118896484375,102,6,0
29999,255840435.5800855,3569.17822265625,4998.984375,3122.329345703125,214,3,0
30004,255840435.6621655,4670.0458984375,4322.5849609375,5653.8193359375,388,1,0
30008,255840438.73902556,2680.6689453125,4056.77001953125,1332.6617431640625,92,6,0
30012,255840438.78006557,2234.81640625,4538.90625,5614.5703125,385,7,0
30016,255840438.78006557,2920.07373046875,4945.85791015625,524.931396484375,36,7,0
30021,255840438.90318558,5140.19677734375,4003.020263671875,1105.0750732421875,76,1,0
30024,255840438.94422555,4693.255859375,3522.1904296875,6763.2392578125,464,0,0
30027,255840441.98003575,2372.937255859375,4128.74853515625,6801.716796875,466,6,0
30031,255840442.02108568,2335.5263671875,4977.99853515625,1870.824462890625,129,7,0
30038,255840442.02108568,2756.646240234375,4681.62841796875,4394.98095703125,302,7,0
30042,255840442.10315576,3296.284912109375,3927.767333984375,1890.2412109375,130,2,0
30044,255840445.22103596,2171.2626953125,3449.113037109375,2760.828369140625,190,6,0
30046,255840445.26209584,2093.59228515625,4829.4169921875,1791.0240478515625,123,7,0
30050,255840445.26209584,2347.267333984375,5255.08837890625,649.5841064453125,45,7,0
30057,255840445.34417585,3547.714111328125,3886.03515625,6992.6884765625,479,2,0
30059,255840445.38521585,4647.7470703125,3951.316650390625,4688.30517578125,322,1,0
30060,255840445.42623594,4011.9501953125,3350.225830078125,6059.5498046875,416,0,0
30070,255840448.50309604,2627.408203125,4369.51904296875,1328.236572265625,91,7,0
30075,255840448.54413605,3449.609619140625,5054.16357421875,5880.75341796875,403,3,0
30078,255840448.54413605,3749.151123046875,4251.61083984375,506.3446044921875,35,3,0
30081,255840451.70305622,2166.327880859375,3397.574951171875,4363.06005859375,299,6,0
30089,255840451.82617623,3274.888916015625,3509.22998046875,3606.5322265625,248,2,0
30091,255840451.82617623,3360.65283203125,4227.9013671875,6840.02880859375,469,2,0
30097,255840451.90827614,4226.1083984375,3924.9169921875,5281.3828125,362,0,0
30104,255840454.98511633,2659.0576171875,5110.41357421875,2049.570556640625,141,7,0
30105,255840454.98511633,2482.949462890625,4405.24658203125,1453.1231689453125,100,7,0
30111,255840455.14927632,4901.39111328125,3416.34130859375,4712.892578125,323,0,0
30115,255840458.18507653,2172.14697265625,3987.3134765625,2416.119140625,166,6,0
30127,255840458.22611654,2665.0263671875,5066.9365234375,4033.9521484375,277,7,0
30129,255840458.22611654,2760.392333984375,4990.89306640625,2818.364990234375,194,7,0
30131,255840458.26715654,3740.444580078125,4800.83642578125,1086.49169921875,75,3,0
30132,255840458.26715654,3568.374755859375,4505.4794921875,4095.014892578125,281,3,0
30133,255840458.26715654,4058.208251953125,4254.97802734375,5482.39208984375,376,3,0
30134,255840458.26715654,3936.546142578125,4155.060546875,6265.8310546875,430,3,0
30137,255840458.34925643,4625.16015625,4516.1357421875,2993.729248046875,206,1,0
30138,255840458.39027652,4113.53515625,3303.345947265625,5098.8388671875,350,0,0
30139,255840461.42610663,1612.5015869140625,3823.916748046875,5291.44970703125,363,6,0
30147,255840461.46714664,2392.603515625,5020.32568359375,6236.7470703125,428,7,0
30149,255840461.46714664,2416.985595703125,4661.2978515625,6855.77001953125,470,7,0
30152,255840461.46714664,2692.468017578125,4794.2626953125,2338.62158203125,161,7,0
30158,255840461.5081667,3324.970703125,4894.42431640625,6927.166015625,475,3,0
30160,255840461.5492067,3753.09619140625,4033.655517578125,2283.590087890625,157,2,0
30161,255840464.6671068,1638.9573974609375,3859.200439453125,2628.54248046875,181,6,0
30162,255840464.6671068,1897.56787109375,3542.430419921875,1493.242431640625,103,6,0
30178,255840464.79022682,2974.15771484375,3616.260498046875,2206.337158203125,152,2,0
30179,255840464.79022682,3020.099609375,3907.77197265625,2310.992919921875,159,2,0
30182,255840464.83126682,4550.91552734375,4018.64208984375,2094.1611328125,144,1,0
30185,255840467.9081269,1866.6630859375,3680.072021484375,3013.6806640625,207,6,0
30192,255840467.9491669,2444.62158203125,4566.12158203125,2312.95849609375,159,7,0
30196,255840468.0312469,3924.867431640625,3481.394775390625,4803.0849609375,329,2,0
30197,255840468.0312469,3536.865966796875,3964.85595703125,3387.76513671875,233,2,0
30198,255840468.07226703,4807.52587890625,4232.7373046875,844.0382080078125,58,1,0
30208,255840471.3132871,4479.603515625,4772.01953125,1231.4215087890625,85,1,0
30209,255840471.3132871,4454.59326171875,4367.880859375,4338.50146484375,298,1,0
30213,255840474.39012727,2375.590087890625,3653.628173828125,6441.9423828125,442,6,0
30215,255840474.43118718,2035.74853515625,4910.7607421875,6317.8642578125,433,7,0
30218,255840474.43118718,2212.659423828125,4904.69921875,4777.5361328125,328,7,0
30219,255840474.43118718,2251.106689453125,4846.5791015625,4093.7568359375,281,7,0
30226,255840474.47220728,3809.352783203125,5067.861328125,4683.73486328125,321,3,0
30227,255840474.47220728,3899.907470703125,4299.8525390625,919.7017822265625,63,3,0
30228,255840474.51324728,3265.906005859375,3324.1552734375,1056.470947265625,73,2,0
30231,255840474.59532726,4550.17041015625,2998.670166015625,5982.57177734375,410,0,0
30237,255840477.67219737,2323.950439453125,4896.2109375,1086.7099609375,75,7,0
30238,255840477.67219737,2618.15478515625,5334.04541015625,1492.029541015625,103,7,0
30242,255840477.71323738,3967.515869140625,4432.748046875,2227.428955078125,153,3,0
30246,255840477.75427738,3831.85009765625,4001.04248046875,6237.44921875,428,2,0
30247,255840477.79531738,5109.56103515625,4175.369140625,6107.27783203125,419,1,0
30255,255840480.91321748,2343.146728515625,5309.76953125,2324.4365234375,160,7,0
30259,255840480.91321748,2501.22021484375,5284.0390625,594.4219970703125,41,7,0
30268,255840480.91321748,2672.428466796875,4730.24658203125,1816.7054443359375,125,7,0
30272,255840480.95423755,3402.4462890625,4945.5048828125,908.5542602539062,63,3,0
30276,255840481.03631756,4603.5888671875,4276.96728515625,5549.1865234375,381,1,0
30277,255840481.03631756,4430.15771484375,4202.38330078125,4939.4755859375,339,1,0
30281,255840484.15421766,2346.5029296875,5360.23681640625,1858.935546875,128,7,0
30282,255840484.15421766,2417.95166015625,4816.65771484375,2211.6982421875,152,7,0
30286,255840484.19523776,4339.99365234375,5012.9736328125,769.47900390625,53,3,0
30290,255840487.39521787,2174.342529296875,5336.96240234375,1727.107421875,119,7,0
30294,255840487.39521787,2375.81298828125,4630.77734375,5788.046875,397,7,0
30295,255840487.39521787,2562.13330078125,5126.3798828125,6655.22705078125,456,7,0
30301,255840487.43625787,3236.60986328125,4465.1103515625,2609.58984375,179,3,0
30304,255840487.47729787,3364.529296875,3919.25634765625,1882.9775390625,129,2,0
30307,255840487.51833788,4397.40087890625,4140.892578125,2725.96240234375,187,1,0
30316,255840490.63623795,2293.802978515625,5321.44873046875,2629.696533203125,181,7,0
30328,255840490.63623795,2678.008056640625,4634.71484375,560.8602294921875,39,7,0
30334,255840490.71829805,3393.542724609375,3892.291015625,4554.93212890625,312,2,0
