x_pixel,y_pixel,value,standard_deviation
18,61,0.0,
19,61,0.0,
20,61,0.0,
21,61,0.0,
22,61,0.0,
23,61,0.0,
24,61,0.0,
25,61,2.0666666666666656e-05,
26,61,2.3999999999999987e-05,
27,61,3.733333333333332e-05,
28,61,0.00013399999999999995,
29,61,0.0001806666666666666,
30,61,0.00017133333333333326,
31,61,1.266666666666666e-05,
32,61,7.666666666666664e-05,
33,61,0.00016466666666666659,
34,61,0.0001506666666666666,
35,61,8.13333333333333e-05,
36,61,0.00017799999999999994,
37,61,0.00020666666666666658,
38,61,0.00012933333333333327,
39,61,0.0001899999999999999,
40,61,0.0002593333333333332,
41,61,0.0002519999999999999,
42,61,0.0003053333333333332,
43,61,0.0002699999999999999,
44,61,0.0003306666666666665,
45,61,0.0002933333333333332,
46,61,0.00027066666666666656,
47,61,0.00032799999999999984,
48,61,0.00030199999999999986,
49,61,0.0004059999999999998,
50,61,0.0003159999999999998,
51,61,0.0003406666666666665,
52,61,0.0004886666666666664,
53,61,0.00041933333333333314,
54,61,0.00035999999999999986,
55,61,0.0003966666666666665,
56,61,0.0003799999999999998,
57,61,0.0003573333333333332,
58,61,0.0003099999999999999,
59,61,0.0003033333333333332,
60,61,0.00036866666666666656,
61,61,0.0002419999999999999,
62,61,0.00028066666666666653,
63,61,0.0003699999999999999,
64,61,0.0003226666666666665,
65,61,0.0002959999999999999,
66,61,0.0004039999999999998,
67,61,0.0003079999999999999,
68,61,0.0004219999999999998,
69,61,0.0003919999999999998,
70,61,0.00044066666666666646,
71,61,0.0004346666666666665,
72,61,0.0005146666666666664,
73,61,0.0004913333333333331,
74,61,0.0005519999999999998,
75,61,0.0004973333333333331,
76,61,0.000555333333333333,
77,61,0.0004306666666666665,
78,61,0.0004073333333333331,
79,61,0.0004119999999999998,
80,61,0.0004933333333333331,
81,61,0.0004586666666666664,
82,61,0.00043133333333333316,
83,61,0.0005193333333333331,
84,61,0.0004913333333333331,
85,61,0.00046133333333333307,
86,61,0.0005206666666666665,
87,61,0.0003486666666666665,
88,61,0.0004606666666666664,
89,61,0.00016599999999999991,
90,61,0.00022199999999999992,
91,61,0.00016199999999999993,
92,61,0.00016466666666666659,
93,61,0.00014733333333333327,
94,61,0.0002126666666666666,
95,61,0.00017466666666666658,
96,61,0.00013266666666666662,
97,61,0.00010933333333333328,
98,61,2.0666666666666656e-05,
99,61,2.3999999999999987e-05,
100,61,2.2666666666666657e-05,
101,61,9.999999999999996e-06,
102,61,2.2666666666666657e-05,
103,61,1.266666666666666e-05,
104,61,3.333333333333332e-06,
105,61,1.266666666666666e-05,
106,61,0.0,
107,61,1.799999999999999e-05,
108,61,0.0,
109,61,0.0,
110,61,2.533333333333332e-05,
111,61,4.133333333333331e-05,
112,61,9.999999999999996e-06,
113,61,5.333333333333331e-06,
114,61,0.0,
115,61,0.0,
116,61,0.0,
117,61,0.0,
118,61,0.0,
119,61,0.0,
120,61,0.0,
121,61,0.0,
122,61,0.0,
123,61,0.0,
124,61,0.0,
125,61,0.0,
126,61,0.0,
127,61,0.0,
0,62,0.0,
1,62,0.0,
2,62,0.0,
3,62,0.0,
4,62,0.0,
5,62,9.999999999999996e-06,
6,62,2.4666666666666655e-05,
7,62,1.266666666666666e-05,
8,62,0.0,
9,62,0.0,
10,62,3.1999999999999985e-05,
11,62,0.0,
12,62,0.0,
13,62,0.0,
14,62,2.9999999999999984e-05,
15,62,1.3333333333333328e-06,
16,62,0.0,
17,62,0.0,
18,62,0.0,
19,62,1.3333333333333328e-06,
20,62,0.0,
21,62,0.0,
22,62,0.0,
23,62,0.0,
24,62,0.0,
25,62,2.5999999999999988e-05,
26,62,2.799999999999999e-05,
27,62,5.6666666666666644e-05,
28,62,9.866666666666662e-05,
29,62,0.00012799999999999994,
30,62,0.00010666666666666663,
31,62,3.0666666666666655e-05,
32,62,0.0001919999999999999,
33,62,0.00014533333333333328,
34,62,0.00019866666666666657,
35,62,9.733333333333328e-05,
36,62,0.0001446666666666666,
37,62,0.00014333333333333326,
38,62,0.00022999999999999987,
39,62,2.6666666666666656e-05,
40,62,0.0002519999999999999,
41,62,0.00023466666666666655,
42,62,0.00031999999999999986,
43,62,0.00033133333333333317,
44,62,0.00037466666666666654,
45,62,0.00038333333333333313,
46,62,0.0003819999999999998,
47,62,0.0004586666666666664,
48,62,0.0003146666666666665,
49,62,0.00038866666666666645,
50,62,0.00042133333333333313,
51,62,0.00038266666666666646,
52,62,0.0005326666666666664,
53,62,0.0004233333333333331,
54,62,0.00039933333333333314,
55,62,0.0003273333333333332,
56,62,0.00039933333333333314,
57,62,0.0004746666666666664,
58,62,0.00037933333333333314,
59,62,0.0003779999999999998,
60,62,0.0003433333333333332,
61,62,0.0002179999999999999,
62,62,0.0002659999999999999,
63,62,0.0005093333333333331,
64,62,0.0003519999999999999,
65,62,0.00024333333333333322,
66,62,0.0003033333333333332,
67,62,0.0003159999999999998,
68,62,0.00031066666666666656,
69,62,0.0005079999999999998,
70,62,0.0005173333333333331,
71,62,0.0004546666666666665,
72,62,0.0005433333333333331,
73,62,0.0004566666666666665,
74,62,0.0005419999999999997,
75,62,0.0005433333333333331,
76,62,0.00041933333333333314,
77,62,0.00041866666666666647,
78,62,0.00036866666666666656,
79,62,0.0004146666666666665,
80,62,0.0006066666666666664,
81,62,0.0004253333333333332,
82,62,0.00046999999999999977,
83,62,0.00046466666666666645,
84,62,0.00046399999999999973,
85,62,0.0005086666666666665,
86,62,0.0004933333333333331,
87,62,0.0002873333333333332,
88,62,0.0003193333333333332,
89,62,0.00032799999999999984,
90,62,0.00020133333333333323,
91,62,0.00015666666666666658,
92,62,0.0001706666666666666,
93,62,0.00015599999999999994,
94,62,0.00024133333333333323,
95,62,0.00017333333333333325,
96,62,4.733333333333331e-05,
97,62,0.00016333333333333326,
98,62,5.7999999999999966e-05,
99,62,3.733333333333332e-05,
100,62,1.266666666666666e-05,
101,62,8.666666666666663e-06,
102,62,1.1999999999999994e-05,
103,62,1.5333333333333328e-05,
104,62,0.0,
105,62,1.266666666666666e-05,
106,62,0.0,
107,62,0.0,
108,62,0.0,
109,62,2.799999999999999e-05,
110,62,3.466666666666665e-05,
111,62,1.3333333333333328e-06,
112,62,1.999999999999999e-05,
113,62,0.0,
114,62,0.0,
115,62,0.0,
116,62,0.0,
117,62,0.0,
118,62,0.0,
119,62,0.0,
120,62,0.0,
121,62,0.0,
122,62,0.0,
123,62,0.0,
124,62,0.0,
125,62,0.0,
126,62,0.0,
127,62,0.0,
0,63,0.0,
1,63,0.0,
2,63,0.0,
3,63,0.0,
4,63,0.0,
5,63,3.999999999999998e-06,
6,63,1.3333333333333328e-05,
7,63,3.399999999999998e-05,
8,63,9.33333333333333e-06,
9,63,0.0,
10,63,4.066666666666665e-05,
11,63,2.1333333333333324e-05,
12,63,0.0,
13,63,0.0,
14,63,1.999999999999999e-06,
15,63,2.533333333333332e-05,
16,63,0.0,
17,63,0.0,
18,63,0.0,
19,63,1.466666666666666e-05,
20,63,6.666666666666664e-06,
21,63,2.933333333333332e-05,
22,63,0.0,
23,63,7.13333333333333e-05,
24,63,0.0,
25,63,4.666666666666665e-06,
26,63,1.1333333333333329e-05,
27,63,4.5333333333333315e-05,
28,63,9.13333333333333e-05,
29,63,8.199999999999996e-05,
30,63,0.00011333333333333329,
31,63,0.0001486666666666666,
32,63,0.00015533333333333328,
33,63,0.00016466666666666659,
34,63,0.0001186666666666666,
35,63,7.199999999999996e-05,
36,63,0.00020933333333333324,
37,63,0.00011533333333333327,
38,63,0.00014533333333333328,
39,63,0.0001466666666666666,
40,63,0.00023799999999999988,
41,63,0.00030599999999999985,
42,63,0.00037533333333333315,
43,63,0.00038066666666666647,
44,63,0.0004059999999999998,
45,63,0.00031533333333333316,
46,63,0.00040466666666666646,
47,63,0.0003999999999999998,
48,63,0.0004119999999999998,
49,63,0.0004773333333333331,
50,63,0.0004146666666666665,
51,63,0.0003473333333333332,
52,63,0.0004839999999999998,
53,63,0.00046399999999999973,
54,63,0.0005366666666666664,
55,63,0.0004966666666666664,
56,63,0.0004953333333333331,
57,63,0.0004839999999999998,
58,63,0.0003779999999999998,
59,63,0.0004346666666666665,
60,63,0.00031066666666666656,
61,63,0.0004499999999999998,
62,63,0.00034199999999999986,
63,63,0.00039066666666666644,
64,63,0.00033133333333333317,
65,63,0.00033133333333333317,
66,63,0.00038666666666666645,
67,63,0.0002813333333333332,
68,63,0.0003473333333333332,
69,63,0.0004606666666666664,
70,63,0.00041333333333333315,
71,63,0.0004813333333333331,
72,63,0.0005346666666666665,
73,63,0.0005386666666666665,
74,63,0.0005526666666666664,
75,63,0.0005306666666666665,
76,63,0.0003946666666666665,
77,63,0.00039533333333333315,
78,63,0.00033666666666666654,
79,63,0.0004859999999999998,
80,63,0.0005799999999999998,
81,63,0.00035133333333333316,
82,63,0.00035133333333333316,
83,63,0.00046199999999999974,
84,63,0.0005159999999999997,
85,63,0.0004766666666666664,
86,63,0.0004906666666666665,
87,63,0.0002419999999999999,
88,63,0.0003859999999999998,
89,63,0.0003126666666666665,
90,63,0.0001866666666666666,
91,63,0.00023266666666666656,
92,63,9.399999999999995e-05,
93,63,6.399999999999997e-05,
94,63,0.00010999999999999995,
95,63,9.999999999999995e-05,
96,63,7.799999999999997e-05,
97,63,0.00011266666666666662,
98,63,4.466666666666665e-05,
99,63,3.866666666666665e-05,
100,63,6.53333333333333e-05,
101,63,1.266666666666666e-05,
102,63,5.466666666666664e-05,
103,63,1.7333333333333325e-05,
104,63,3.666666666666665e-05,
105,63,1.0666666666666662e-05,
106,63,7.999999999999996e-06,
107,63,0.0,
108,63,0.0,
109,63,1.9333333333333327e-05,
110,63,3.133333333333332e-05,
111,63,0.0,
112,63,0.0,
113,63,0.0,
114,63,0.0,
115,63,0.0,
116,63,0.0,
117,63,0.0,
118,63,0.0,
119,63,0.0,
120,63,0.0,
121,63,0.0,
122,63,0.0,
123,63,0.0,
124,63,0.0,
125,63,0.0,
126,63,0.0,
127,63,0.0,
0,64,0.0,
1,64,0.0,
2,64,0.0,
3,64,0.0,
4,64,0.0,
5,64,6.399999999999997e-05,
6,64,2.533333333333332e-05,
7,64,1.999999999999999e-06,
8,64,2.5999999999999988e-05,
9,64,0.0,
10,64,9.999999999999996e-06,
11,64,3.0666666666666655e-05,
12,64,0.0,
13,64,0.0,
14,64,1.0666666666666662e-05,
15,64,3.0666666666666655e-05,
16,64,0.0,
17,64,0.0,
18,64,0.0,
19,64,3.133333333333332e-05,
20,64,4.666666666666665e-06,
21,64,8.666666666666663e-06,
22,64,2.3333333333333326e-05,
23,64,1.1333333333333329e-05,
24,64,0.0,
25,64,2.4666666666666655e-05,
26,64,7.13333333333333e-05,
27,64,6.999999999999997e-05,
28,64,6.866666666666664e-05,
29,64,0.00015333333333333328,
30,64,0.00020133333333333323,
31,64,0.00032066666666666653,
32,64,0.00013266666666666662,
33,64,0.0001286666666666666,
34,64,0.00019466666666666656,
35,64,0.0001386666666666666,
36,64,0.0001786666666666666,
37,64,8.599999999999996e-05,
38,64,0.00017466666666666658,
39,64,0.00021533333333333325,
40,64,0.00032999999999999984,
41,64,0.0001766666666666666,
42,64,0.00039866666666666647,
43,64,0.00040466666666666646,
44,64,0.00032933333333333317,
45,64,0.00033799999999999987,
46,64,0.00043333333333333315,
47,64,0.0003446666666666665,
48,64,0.00029999999999999987,
49,64,0.00030199999999999986,
50,64,0.0003533333333333332,
51,64,0.0003079999999999999,
52,64,0.0004466666666666665,
53,64,0.0004319999999999998,
54,64,0.0004033333333333331,
55,64,0.0004519999999999998,
56,64,0.0004973333333333331,
57,64,0.0004233333333333331,
58,64,0.0003646666666666665,
59,64,0.00046133333333333307,
60,64,0.0004506666666666665,
61,64,0.0004346666666666665,
62,64,0.00047999999999999974,
63,64,0.00037933333333333314,
64,64,0.0002479999999999999,
65,64,0.0003633333333333332,
66,64,0.00038466666666666646,
67,64,0.0002439999999999999,
68,64,0.0003466666666666665,
69,64,0.0003466666666666665,
70,64,0.0003413333333333332,
71,64,0.0004433333333333332,
72,64,0.0005253333333333332,
73,64,0.00046333333333333307,
74,64,0.0005579999999999997,
75,64,0.0005139999999999998,
76,64,0.0005146666666666664,
77,64,0.0004679999999999998,
78,64,0.0004746666666666664,
79,64,0.00033999999999999986,
80,64,0.00038266666666666646,
81,64,0.00022466666666666658,
82,64,0.00038066666666666647,
83,64,0.0004586666666666664,
84,64,0.0004539999999999998,
85,64,0.0004253333333333332,
86,64,0.0004019999999999998,
87,64,0.00020333333333333323,
88,64,0.0003473333333333332,
89,64,0.00020333333333333323,
90,64,0.00019533333333333322,
91,64,0.00018733333333333327,
92,64,0.0001286666666666666,
93,64,0.00011066666666666663,
94,64,0.00013466666666666662,
95,64,9.999999999999995e-05,
96,64,0.00014399999999999992,
97,64,2.5999999999999988e-05,
98,64,9.33333333333333e-05,
99,64,3.599999999999998e-05,
100,64,7.399999999999997e-05,
101,64,2.6666666666666656e-06,
102,64,2.799999999999999e-05,
103,64,7.999999999999996e-06,
104,64,1.866666666666666e-05,
105,64,3.999999999999998e-06,
106,64,2.6666666666666656e-06,
107,64,0.0,
108,64,0.0,
109,64,5.333333333333331e-06,
110,64,4.266666666666665e-05,
111,64,0.0,
112,64,0.0,
113,64,0.0,
114,64,0.0,
115,64,0.0,
116,64,0.0,
117,64,0.0,
118,64,0.0,
119,64,0.0,
120,64,0.0,
121,64,0.0,
122,64,0.0,
123,64,0.0,
124,64,0.0,
125,64,0.0,
126,64,0.0,
127,64,0.0,
0,65,0.0,
1,65,0.0,
2,65,0.0,
3,65,0.0,
4,65,0.0,
5,65,0.0,
6,65,2.4666666666666655e-05,
7,65,0.0,
8,65,9.999999999999996e-06,
9,65,0.0,
10,65,0.0,
11,65,1.799999999999999e-05,
12,65,6.93333333333333e-05,
13,65,1.1333333333333329e-05,
14,65,1.3333333333333328e-06,
15,65,1.466666666666666e-05,
16,65,0.0,
17,65,0.0,
18,65,0.0,
19,65,2.0666666666666656e-05,
20,65,1.466666666666666e-05,
21,65,1.999999999999999e-06,
22,65,3.5333333333333316e-05,
23,65,2.3333333333333326e-05,
24,65,0.0,
25,65,0.0,
26,65,5.866666666666664e-05,
27,65,0.00011933333333333327,
28,65,7.199999999999996e-05,
29,65,0.00010533333333333328,
30,65,0.0002199999999999999,
31,65,0.0001526666666666666,
32,65,0.0001959999999999999,
33,65,0.00011599999999999993,
34,65,0.00022666666666666657,
35,65,0.00010799999999999996,
36,65,0.00016133333333333326,
37,65,0.00010066666666666662,
38,65,8.399999999999997e-05,
39,65,0.00015933333333333327,
40,65,0.00032999999999999984,
41,65,0.0003179999999999998,
42,65,0.0003959999999999998,
43,65,0.0004139999999999998,
44,65,0.0004286666666666665,
45,65,0.0003139999999999998,
46,65,0.00035799999999999987,
47,65,0.0003306666666666665,
48,65,0.00045533333333333314,
49,65,0.00037733333333333314,
50,65,0.0004286666666666665,
51,65,0.0003959999999999998,
52,65,0.0004966666666666664,
53,65,0.00044133333333333313,
54,65,0.00044533333333333317,
55,65,0.0004906666666666665,
56,65,0.00043133333333333316,
57,65,0.00040066666666666647,
58,65,0.0003406666666666665,
59,65,0.00047599999999999975,
60,65,0.0004746666666666664,
61,65,0.0004679999999999998,
62,65,0.0005006666666666664,
63,65,0.0004546666666666665,
64,65,0.00044199999999999985,
65,65,0.0003946666666666665,
66,65,0.00042599999999999984,
67,65,0.0003733333333333332,
68,65,0.0003453333333333332,
69,65,0.00034399999999999985,
70,65,0.00035999999999999986,
71,65,0.00031333333333333316,
72,65,0.0004806666666666664,
73,65,0.00046666666666666645,
74,65,0.0005139999999999998,
75,65,0.00044399999999999984,
76,65,0.00044533333333333317,
77,65,0.0004693333333333331,
78,65,0.0004773333333333331,
79,65,0.0005266666666666665,
80,65,0.0005253333333333332,
81,65,0.0003453333333333332,
82,65,0.0003166666666666665,
83,65,0.00041733333333333314,
84,65,0.00048666666666666644,
85,65,0.0004873333333333331,
86,65,0.00039333333333333315,
87,65,0.0003613333333333332,
88,65,0.00027066666666666656,
89,65,0.0001313333333333333,
90,65,0.00012533333333333328,
91,65,0.00012999999999999993,
92,65,2.1999999999999993e-05,
93,65,0.00010599999999999995,
94,65,0.0001959999999999999,
95,65,0.00017333333333333325,
96,65,4.1999999999999984e-05,
97,65,4.066666666666665e-05,
98,65,4.599999999999998e-05,
99,65,6.133333333333331e-05,
100,65,8.199999999999996e-05,
101,65,7.199999999999996e-05,
102,65,5.266666666666664e-05,
103,65,1.7333333333333325e-05,
104,65,7.999999999999996e-06,
105,65,1.0666666666666662e-05,
106,65,3.333333333333332e-06,
107,65,1.3333333333333328e-06,
108,65,1.0666666666666662e-05,
109,65,0.0,
110,65,2.0666666666666656e-05,
111,65,0.0,
112,65,0.0,
113,65,0.0,
114,65,0.0,
115,65,0.0,
116,65,0.0,
117,65,0.0,
118,65,0.0,
119,65,0.0,
120,65,0.0,
121,65,0.0,
122,65,0.0,
123,65,0.0,
124,65,0.0,
125,65,0.0,
126,65,0.0,
127,65,0.0,
0,66,0.0,
1,66,0.0,
2,66,0.0,
3,66,0.0,
4,66,0.0,
5,66,0.0,
6,66,0.0,
7,66,0.0,
8,66,0.0,
9,66,0.0,
10,66,0.0,
11,66,1.266666666666666e-05,
12,66,0.0,
13,66,3.999999999999998e-06,
14,66,0.0,
15,66,3.999999999999998e-06,
16,66,6.666666666666664e-07,
17,66,0.0,
18,66,0.0,
19,66,3.666666666666665e-05,
20,66,1.3999999999999995e-05,
21,66,1.5333333333333328e-05,
22,66,2.1333333333333324e-05,
23,66,2.3999999999999987e-05,
24,66,0.0,
25,66,0.0,
26,66,4.666666666666665e-06,
27,66,8.666666666666663e-06,
28,66,2.1999999999999993e-05,
29,66,2.933333333333332e-05,
30,66,0.00012999999999999993,
31,66,0.00022133333333333326,
32,66,0.00014533333333333328,
33,66,0.00012133333333333328,
34,66,0.00018399999999999992,
35,66,1.3333333333333328e-05,
36,66,0.00011999999999999994,
37,66,0.00013399999999999995,
38,66,0.00010599999999999995,
39,66,0.0001486666666666666,
40,66,0.0003046666666666665,
41,66,0.0004359999999999998,
42,66,0.00035133333333333316,
43,66,0.0004446666666666665,
44,66,0.0004793333333333331,
45,66,0.00036733333333333317,
46,66,0.00040999999999999983,
47,66,0.0003626666666666665,
48,66,0.00042599999999999984,
49,66,0.00037933333333333314,
50,66,0.0003739999999999999,
51,66,0.00026866666666666657,
52,66,0.0005126666666666665,
53,66,0.0004946666666666665,
54,66,0.000489333333333333,
55,66,0.0004566666666666665,
56,66,0.0005266666666666665,
57,66,0.0004979999999999997,
58,66,0.0004166666666666665,
59,66,0.00046999999999999977,
60,66,0.0004059999999999998,
61,66,0.00039866666666666647,
62,66,0.0004233333333333331,
63,66,0.00035866666666666653,
64,66,0.00041333333333333315,
65,66,0.00032933333333333317,
66,66,0.0003473333333333332,
67,66,0.0003879999999999998,
68,66,0.0003486666666666665,
69,66,0.0002899999999999999,
70,66,0.00022666666666666657,
71,66,0.00031866666666666653,
72,66,0.0004346666666666665,
73,66,0.00041866666666666647,
74,66,0.0004139999999999998,
75,66,0.0005919999999999998,
76,66,0.0003346666666666665,
77,66,0.0004319999999999998,
78,66,0.0004166666666666665,
79,66,0.0004079999999999998,
80,66,0.00035999999999999986,
81,66,0.0003699999999999999,
82,66,0.0005813333333333331,
83,66,0.00044799999999999983,
84,66,0.0004499999999999998,
85,66,0.0004579999999999998,
86,66,0.0003613333333333332,
87,66,0.00044933333333333316,
88,66,0.00024133333333333323,
89,66,0.0001286666666666666,
90,66,0.0001146666666666666,
91,66,0.0002459999999999999,
92,66,0.00017733333333333327,
93,66,0.00016333333333333326,
94,66,0.00015333333333333328,
95,66,5.266666666666664e-05,
96,66,1.7333333333333325e-05,
97,66,5.599999999999998e-05,
98,66,3.799999999999998e-05,
99,66,2.0666666666666656e-05,
100,66,1.9333333333333327e-05,
101,66,2.5999999999999988e-05,
102,66,1.7333333333333325e-05,
103,66,4.466666666666665e-05,
104,66,2.533333333333332e-05,
105,66,5.999999999999997e-06,
106,66,5.999999999999997e-06,
107,66,3.999999999999998e-06,
108,66,3.333333333333332e-06,
109,66,0.0,
110,66,0.0,
111,66,0.0,
112,66,0.0,
113,66,0.0,
114,66,0.0,
115,66,0.0,
116,66,0.0,
117,66,0.0,
118,66,0.0,
119,66,0.0,
120,66,0.0,
121,66,0.0,
122,66,0.0,
123,66,0.0,
124,66,0.0,
125,66,0.0,
126,66,0.0,
127,66,0.0,
0,67,0.0,
1,67,0.0,
2,67,0.0,
3,67,0.0,
4,67,0.0,
5,67,0.0,
6,67,0.0,
7,67,0.0,
8,67,0.0,
9,67,0.0,
10,67,0.0,
11,67,1.999999999999999e-06,
12,67,0.0,
13,67,0.0,
14,67,0.0,
15,67,2.6666666666666656e-06,
16,67,1.0666666666666662e-05,
17,67,0.0,
18,67,0.0,
19,67,2.733333333333332e-05,
20,67,1.999999999999999e-06,
21,67,0.0,
22,67,5.999999999999997e-06,
23,67,1.3333333333333328e-06,
24,67,0.0,
25,67,0.0,
26,67,2.866666666666665e-05,
27,67,9.199999999999996e-05,
28,67,0.00013333333333333329,
29,67,7.933333333333329e-05,
30,67,5.399999999999998e-05,
31,67,0.00017933333333333327,
32,67,0.00011599999999999993,
33,67,4.933333333333331e-05,
34,67,5.6666666666666644e-05,
35,67,1.266666666666666e-05,
36,67,0.00011333333333333329,
37,67,0.00012733333333333328,
38,67,0.0001706666666666666,
39,67,0.00027866666666666654,
40,67,0.0002619999999999999,
41,67,0.00030666666666666657,
42,67,0.0003999999999999998,
43,67,0.0003126666666666665,
44,67,0.00044799999999999983,
45,67,0.00036733333333333317,
46,67,0.0004819999999999998,
47,67,0.00047199999999999976,
48,67,0.00041866666666666647,
49,67,0.0004539999999999998,
50,67,0.0005339999999999998,
51,67,0.0005813333333333331,
52,67,0.0004886666666666664,
53,67,0.000587333333333333,
54,67,0.0005293333333333332,
55,67,0.0004786666666666664,
56,67,0.0004506666666666665,
57,67,0.00042799999999999983,
58,67,0.00033199999999999983,
59,67,0.0004673333333333331,
60,67,0.0004926666666666664,
61,67,0.00043533333333333315,
62,67,0.00043933333333333313,
63,67,0.00037266666666666655,
64,67,0.00016666666666666658,
65,67,0.00023266666666666656,
66,67,0.00030199999999999986,
67,67,0.00031066666666666656,
68,67,0.0002813333333333332,
69,67,0.00030599999999999985,
70,67,0.00020533333333333325,
71,67,0.0003446666666666665,
72,67,0.0004659999999999998,
73,67,0.0004126666666666665,
74,67,0.0004359999999999998,
75,67,0.000565333333333333,
76,67,0.0003359999999999999,
77,67,0.0003306666666666665,
78,67,0.0004746666666666664,
79,67,0.0003839999999999998,
80,67,0.0003626666666666665,
81,67,0.0003159999999999998,
82,67,0.0004713333333333331,
83,67,0.0004773333333333331,
84,67,0.0003633333333333332,
85,67,0.00037466666666666654,
86,67,0.0003119999999999999,
87,67,0.0003033333333333332,
88,67,0.0001726666666666666,
89,67,0.00011999999999999994,
90,67,6.866666666666664e-05,
91,67,0.00011599999999999993,
92,67,7.199999999999996e-05,
93,67,0.00020066666666666657,
94,67,6.33333333333333e-05,
95,67,4.7999999999999974e-05,
96,67,1.5333333333333328e-05,
97,67,5.333333333333331e-05,
98,67,7.266666666666664e-05,
99,67,5.6666666666666644e-05,
100,67,3.799999999999998e-05,
101,67,2.533333333333332e-05,
102,67,1.5999999999999992e-05,
103,67,1.666666666666666e-05,
104,67,3.5333333333333316e-05,
105,67,2.5999999999999988e-05,
106,67,1.3333333333333328e-06,
107,67,0.0,
108,67,1.3333333333333328e-06,
109,67,0.0,
110,67,0.0,
111,67,0.0,
112,67,0.0,
113,67,0.0,
114,67,0.0,
115,67,0.0,
116,67,0.0,
117,67,0.0,
118,67,0.0,
119,67,0.0,
120,67,0.0,
121,67,0.0,
122,67,0.0,
123,67,0.0,
124,67,0.0,
125,67,0.0,
126,67,0.0,
127,67,0.0,
0,68,0.0,
1,68,0.0,
2,68,0.0,
3,68,0.0,
4,68,0.0,
5,68,0.0,
6,68,0.0,
7,68,0.0,
8,68,0.0,
9,68,0.0,
10,68,0.0,
11,68,0.0,
12,68,0.0,
13,68,0.0,
14,68,1.999999999999999e-06,
15,68,1.266666666666666e-05,
16,68,1.1999999999999994e-05,
17,68,0.0,
18,68,0.0,
19,68,2.0666666666666656e-05,
20,68,4.666666666666665e-06,
21,68,0.0,
22,68,0.0,
23,68,0.0,
24,68,0.0,
25,68,0.0,
26,68,9.266666666666664e-05,
27,68,4.599999999999998e-05,
28,68,5.066666666666664e-05,
29,68,2.1333333333333324e-05,
30,68,5.73333333333333e-05,
31,68,0.00024133333333333323,
32,68,0.00010866666666666662,
33,68,4.733333333333331e-05,
34,68,8.399999999999997e-05,
35,68,0.00016333333333333326,
36,68,6.599999999999998e-05,
37,68,4.599999999999998e-05,
38,68,0.00023333333333333322,
39,68,0.00022399999999999992,
40,68,0.0001959999999999999,
41,68,0.00031533333333333316,
42,68,0.00031733333333333315,
43,68,0.0004679999999999998,
44,68,0.0004673333333333331,
45,68,0.000573333333333333,
46,68,0.0003253333333333332,
47,68,0.00044133333333333313,
48,68,0.00046866666666666644,
49,68,0.0004346666666666665,
50,68,0.0003593333333333332,
51,68,0.0004593333333333331,
52,68,0.00039133333333333316,
53,68,0.0005639999999999997,
54,68,0.0005006666666666664,
55,68,0.00042466666666666645,
56,68,0.00045533333333333314,
57,68,0.0003799999999999998,
58,68,0.00042933333333333316,
59,68,0.0005333333333333331,
60,68,0.00045733333333333314,
61,68,0.00045533333333333314,
62,68,0.0004233333333333331,
63,68,0.0002593333333333332,
64,68,0.00024266666666666656,
65,68,0.00020133333333333323,
66,68,0.00030399999999999985,
67,68,0.00030199999999999986,
68,68,0.0002259999999999999,
69,68,0.00019866666666666657,
70,68,0.0002419999999999999,
71,68,0.0004106666666666665,
72,68,0.00029466666666666655,
73,68,0.0003573333333333332,
74,68,0.0003346666666666665,
75,68,0.00042599999999999984,
76,68,0.00032799999999999984,
77,68,0.00045133333333333315,
78,68,0.0004106666666666665,
79,68,0.0002626666666666666,
80,68,0.0003406666666666665,
81,68,0.0003853333333333331,
82,68,0.00029999999999999987,
83,68,0.0003246666666666665,
84,68,0.00033666666666666654,
85,68,0.00030866666666666656,
86,68,0.00023599999999999988,
87,68,0.00026533333333333324,
88,68,0.00013266666666666662,
89,68,0.00011333333333333329,
90,68,5.866666666666664e-05,
91,68,1.5999999999999992e-05,
92,68,2.9999999999999984e-05,
93,68,3.266666666666665e-05,
94,68,6.666666666666664e-06,
95,68,1.866666666666666e-05,
96,68,5.5333333333333314e-05,
97,68,7.33333333333333e-06,
98,68,2.533333333333332e-05,
99,68,3.799999999999998e-05,
100,68,2.4666666666666655e-05,
101,68,4.866666666666664e-05,
102,68,2.1999999999999993e-05,
103,68,8.666666666666663e-06,
104,68,2.2666666666666657e-05,
105,68,5.866666666666664e-05,
106,68,1.3333333333333328e-06,
107,68,0.0,
108,68,0.0,
109,68,0.0,
110,68,0.0,
111,68,0.0,
112,68,0.0,
113,68,0.0,
114,68,0.0,
115,68,0.0,
116,68,0.0,
117,68,0.0,
118,68,0.0,
119,68,0.0,
120,68,0.0,
121,68,0.0,
122,68,0.0,
123,68,0.0,
124,68,0.0,
125,68,0.0,
126,68,0.0,
127,68,0.0,
0,69,0.0,
1,69,0.0,
2,69,0.0,
3,69,0.0,
4,69,0.0,
5,69,0.0,
6,69,0.0,
7,69,0.0,
8,69,0.0,
9,69,0.0,
10,69,0.0,
11,69,0.0,
12,69,0.0,
13,69,0.0,
14,69,1.1333333333333329e-05,
15,69,9.999999999999996e-06,
16,69,4.599999999999998e-05,
17,69,2.6666666666666656e-06,
18,69,0.0,
19,69,2.3999999999999987e-05,
