time,flux,error,mask,visit1,visit2,visit3,visit4,visit5,visit6,visit7,visit8,visit9
60272.81543138,0.999134457,8.843126e-4,0,0,0,0,0,0,0,0,0,0
60272.81589202,0.999853067,8.843858e-4,0,0,0,0,0,0,0,0,0,0
60272.81635267,1.000559378,8.843060e-4,0,0,0,0,0,0,0,0,0,0
60272.81681332,0.998692586,8.842792e-4,0,0,0,0,0,0,0,0,0,0
60272.81727397,0.999954184,8.844979e-4,0,0,0,0,0,0,0,0,0,0
60272.81773461,0.999311352,8.844211e-4,0,0,0,0,0,0,0,0,0,0
60272.81819526,1.000644343,8.843866e-4,0,0,0,0,0,0,0,0,0,0
60272.81865591,0.998980545,8.845360e-4,0,0,0,0,0,0,0,0,0,0
60272.81911655,0.999904928,8.844648e-4,0,0,0,0,0,0,0,0,0,0
60272.81957720,0.999395410,8.847557e-4,0,0,0,0,0,0,0,0,0,0
60272.82003785,1.001305676,8.842798e-4,0,0,0,0,0,0,0,0,0,0
60272.82049850,1.000577662,8.843926e-4,0,0,0,0,0,0,0,0,0,0
60272.82095914,1.000271824,8.843860e-4,0,0,0,0,0,0,0,0,0,0
60272.82141979,1.001483587,8.844679e-4,0,0,0,0,0,0,0,0,0,0
60272.82188044,1.000136010,8.843110e-4,0,0,0,0,0,0,0,0,0,0
60272.82234108,1.001204608,8.839670e-4,0,0,0,0,0,0,0,0,0,0
60272.82280173,0.999645748,8.839617e-4,0,0,0,0,0,0,0,0,0,0
60272.82326238,0.998793291,8.843623e-4,0,0,0,0,0,0,0,0,0,0
60272.82372303,0.999040183,8.848244e-4,0,0,0,0,0,0,0,0,0,0
60272.82418367,1.001026166,8.838983e-4,0,0,0,0,0,0,0,0,0,0
60272.82464432,1.000151863,8.843079e-4,0,0,0,0,0,0,0,0,0,0
60272.82510497,0.999336579,8.845243e-4,0,0,0,0,0,0,0,0,0,0
60272.82556561,0.999974762,8.843119e-4,0,0,0,0,0,0,0,0,0,0
60272.82602626,0.999736661,8.843777e-4,0,0,0,0,0,0,0,0,0,0
60272.82648691,1.000596028,8.844735e-4,0,0,0,0,0,0,0,0,0,0
60272.82694756,1.000865381,8.845372e-4,0,0,0,0,0,0,0,0,0,0
60272.82740820,0.999379715,8.840384e-4,0,0,0,0,0,0,0,0,0,0
60272.82786885,0.999963496,8.846710e-4,0,0,0,0,0,0,0,0,0,0
60272.82832950,1.000359628,8.838205e-4,0,0,0,0,0,0,0,0,0,0
60272.82879014,1.001474065,8.846662e-4,0,0,0,0,0,0,0,0,0,0
60272.82925079,0.999735483,8.843386e-4,0,0,0,0,0,0,0,0,0,0
60272.82971144,0.999844047,8.844925e-4,0,0,0,0,0,0,0,0,0,0
60272.83017209,0.998295625,8.844599e-4,0,0,0,0,0,0,0,0,0,0
60272.83063273,0.999548443,8.844775e-4,0,0,0,0,0,0,0,0,0,0
60272.83109338,1.000526045,8.845154e-4,0,0,0,0,0,0,0,0,0,0
60272.83155403,1.000135275,8.846258e-4,0,0,0,0,0,0,0,0,0,0
60272.83201468,0.998534810,8.843609e-4,0,0,0,0,0,0,0,0,0,0
60272.83247532,0.999062844,8.841874e-4,0,0,0,0,0,0,0,0,0,0
60272.83293597,0.999899309,8.842164e-4,0,0,0,0,0,0,0,0,0,0
60272.83339662,1.001073164,8.843629e-4,0,0,0,0,0,0,0,0,0,0
60272.83385726,1.000393488,8.840737e-4,0,0,0,0,0,0,0,0,0,0
60272.83431791,1.000784428,8.844747e-4,0,0,0,0,0,0,0,0,0,0
60272.83477856,1.000798424,8.844154e-4,0,0,0,0,0,0,0,0,0,0
60272.83523921,1.000096367,8.840130e-4,0,0,0,0,0,0,0,0,0,0
60272.83569985,0.999722067,8.846661e-4,0,0,0,0,0,0,0,0,0,0
60272.83616050,1.000021782,8.843952e-4,0,0,0,0,0,0,0,0,0,0
60272.83662115,0.999870884,8.843722e-4,0,0,0,0,0,0,0,0,0,0
60272.83708179,1.001223731,8.862104e-4,0,0,0,0,0,0,0,0,0,0
60272.83754244,0.999887939,8.844676e-4,0,0,0,0,0,0,0,0,0,0
60272.83800309,0.999234164,8.853856e-4,0,0,0,0,0,0,0,0,0,0
60272.83846374,0.999804522,8.848584e-4,0,0,0,0,0,0,0,0,0,0
60272.83892438,0.999125430,8.846349e-4,0,0,0,0,0,0,0,0,0,0
60272.83938503,0.999251640,8.847273e-4,0,0,0,0,0,0,0,0,0,0
60272.83984568,0.999537154,8.846890e-4,0,0,0,0,0,0,0,0,0,0
60272.84030632,1.001082481,8.842822e-4,0,0,0,0,0,0,0,0,0,0
60272.84076697,1.001441404,8.844803e-4,0,0,0,0,0,0,0,0,0,0
60272.84122762,0.999752100,8.845948e-4,0,0,0,0,0,0,0,0,0,0
60272.84168827,0.999976841,8.843957e-4,0,0,0,0,0,0,0,0,0,0
60272.84214891,0.998689809,8.844928e-4,0,0,0,0,0,0,0,0,0,0
60272.84260956,1.000190236,8.847558e-4,0,0,0,0,0,0,0,0,0,0
60272.84307021,1.000324145,8.844655e-4,0,0,0,0,0,0,0,0,0,0
60272.84353085,1.001960311,8.847781e-4,0,0,0,0,0,0,0,0,0,0
60272.84399150,0.999232026,8.847662e-4,0,0,0,0,0,0,0,0,0,0
60272.84445215,0.999272570,8.844064e-4,0,0,0,0,0,0,0,0,0,0
60272.84491280,1.000048106,8.843965e-4,0,0,0,0,0,0,0,0,0,0
60272.84537344,1.000523350,8.844592e-4,0,0,0,0,0,0,0,0,0,0
60272.84583409,1.000096074,8.856469e-4,0,0,0,0,0,0,0,0,0,0
60272.84629474,1.000565955,8.844574e-4,0,0,0,0,0,0,0,0,0,0
60272.84675538,0.999935536,8.845896e-4,0,0,0,0,0,0,0,0,0,0
60272.84721603,1.000697619,8.846664e-4,0,0,0,0,0,0,0,0,0,0
60272.84767668,1.001059720,8.843550e-4,0,0,0,0,0,0,0,0,0,0
60272.84813733,0.999867999,8.844565e-4,0,0,0,0,0,0,0,0,0,0
60272.84859797,0.999546702,8.846165e-4,0,0,0,0,0,0,0,0,0,0
60272.84905862,1.001201577,8.845617e-4,0,0,0,0,0,0,0,0,0,0
60272.84951927,0.999179622,8.846458e-4,0,0,0,0,0,0,0,0,0,0
60272.84997991,0.999323113,8.848537e-4,0,0,0,0,0,0,0,0,0,0
60272.85044056,0.999032220,8.843719e-4,0,0,0,0,0,0,0,0,0,0
60272.85090121,0.996327798,8.869024e-4,0,0,0,0,0,0,0,0,0,0
60272.85136186,1.002494537,8.844173e-4,0,0,0,0,0,0,0,0,0,0
60272.85182250,1.000528707,8.848081e-4,0,0,0,0,0,0,0,0,0,0
60272.85228315,1.000812783,8.842880e-4,0,0,0,0,0,0,0,0,0,0
60272.85274380,0.999179011,8.843504e-4,0,0,0,0,0,0,0,0,0,0
60272.85320444,1.000899245,8.846823e-4,0,0,0,0,0,0,0,0,0,0
60272.85366509,0.999356447,8.844326e-4,0,0,0,0,0,0,0,0,0,0
60272.85412574,1.000624360,8.844020e-4,0,0,0,0,0,0,0,0,0,0
60272.85458639,0.999474160,8.846157e-4,0,0,0,0,0,0,0,0,0,0
60272.85504703,1.000747961,8.842938e-4,0,0,0,0,0,0,0,0,0,0
60272.85550768,0.999306009,8.849810e-4,0,0,0,0,0,0,0,0,0,0
60272.85596833,0.999224871,8.846566e-4,0,0,0,0,0,0,0,0,0,0
60272.85642897,1.000439618,8.847457e-4,0,0,0,0,0,0,0,0,0,0
60272.85688962,1.000060541,8.848196e-4,0,0,0,0,0,0,0,0,0,0
60272.85735027,1.000553809,8.844959e-4,0,0,0,0,0,0,0,0,0,0
60272.85781092,0.999497450,8.841913e-4,0,0,0,0,0,0,0,0,0,0
60272.85827156,1.001569647,8.846457e-4,0,0,0,0,0,0,0,0,0,0
60272.85873221,0.999852147,8.844879e-4,0,0,0,0,0,0,0,0,0,0
60272.85919286,1.000491124,8.851923e-4,0,0,0,0,0,0,0,0,0,0
60272.85965350,1.000755386,8.844804e-4,0,0,0,0,0,0,0,0,0,0
60272.86011415,1.000171382,8.845901e-4,0,0,0,0,0,0,0,0,0,0
60272.86057480,0.999537375,8.838372e-4,0,0,0,0,0,0,0,0,0,0
60272.86103545,0.998089316,8.845056e-4,0,0,0,0,0,0,0,0,0,0
60272.86149609,1.000832713,8.845934e-4,0,0,0,0,0,0,0,0,0,0
60272.86195674,0.999965522,8.850859e-4,0,0,0,0,0,0,0,0,0,0
60272.86241739,0.999636857,8.844645e-4,0,0,0,0,0,0,0,0,0,0
60272.86287803,1.000001467,8.843373e-4,0,0,0,0,0,0,0,0,0,0
60272.86333868,0.999888392,8.845122e-4,0,0,0,0,0,0,0,0,0,0
60272.86379933,0.999363113,8.843581e-4,0,0,0,0,0,0,0,0,0,0
60272.86425998,0.999212726,8.843402e-4,0,0,0,0,0,0,0,0,0,0
60272.86472062,1.000391517,8.846426e-4,0,0,0,0,0,0,0,0,0,0
60272.86518127,0.999547305,8.848431e-4,0,0,0,0,0,0,0,0,0,0
60272.86564192,0.998930470,8.845410e-4,0,0,0,0,0,0,0,0,0,0
60272.86610256,1.000174881,8.877986e-4,0,0,0,0,0,0,0,0,0,0
60272.86656321,0.999932569,8.844631e-4,0,0,0,0,0,0,0,0,0,0
60272.86702386,0.999811166,8.849066e-4,0,0,0,0,0,0,0,0,0,0
60272.86748451,1.000630737,8.844222e-4,0,0,0,0,0,0,0,0,0,0
60272.86794515,1.000458508,8.848868e-4,0,0,0,0,0,0,0,0,0,0
60272.86840580,0.999720628,8.846964e-4,0,0,0,0,0,0,0,0,0,0
60272.86886645,1.001658250,8.844376e-4,0,0,0,0,0,0,0,0,0,0
60272.86932709,1.000874182,8.846142e-4,0,0,0,0,0,0,0,0,0,0
60272.86978774,0.999982191,8.844442e-4,0,0,0,0,0,0,0,0,0,0
60272.87024839,1.000161473,8.845287e-4,0,0,0,0,0,0,0,0,0,0
60272.87070904,1.001072238,8.846491e-4,0,0,0,0,0,0,0,0,0,0
60272.87116968,0.999217922,8.846741e-4,0,0,0,0,0,0,0,0,0,0
60272.87163033,1.000948604,8.840178e-4,0,0,0,0,0,0,0,0,0,0
60272.87209098,1.000901576,8.846825e-4,0,0,0,0,0,0,0,0,0,0
60272.87255162,0.999103725,8.845556e-4,0,0,0,0,0,0,0,0,0,0
60272.87301227,0.998801311,8.846120e-4,0,0,0,0,0,0,0,0,0,0
60272.87347292,0.998888908,8.847629e-4,0,0,0,0,0,0,0,0,0,0
60272.87393357,0.998710549,8.847326e-4,0,0,0,0,0,0,0,0,0,0
60272.87439421,1.001109175,8.848465e-4,0,0,0,0,0,0,0,0,0,0
60272.87485486,1.000800268,8.845422e-4,0,0,0,0,0,0,0,0,0,0
60272.87531551,1.000754332,8.844172e-4,0,0,0,0,0,0,0,0,0,0
60272.87577615,0.998759169,8.841964e-4,0,0,0,0,0,0,0,0,0,0
60272.87623680,1.000520064,8.850060e-4,0,0,0,0,0,0,0,0,0,0
60272.87669745,1.000737084,8.849562e-4,0,0,0,0,0,0,0,0,0,0
60272.87715810,0.998638573,8.844663e-4,0,0,0,0,0,0,0,0,0,0
60272.87761874,1.001394056,8.845389e-4,0,0,0,0,0,0,0,0,0,0
60272.87807939,1.000395469,8.842691e-4,0,0,0,0,0,0,0,0,0,0
60272.87854004,0.999817476,8.842719e-4,0,0,0,0,0,0,0,0,0,0
60272.87900068,1.001821006,8.844253e-4,0,0,0,0,0,0,0,0,0,0
60272.87946133,1.000865912,8.845907e-4,0,0,0,0,0,0,0,0,0,0
60272.87992198,0.999345239,8.846162e-4,0,0,0,0,0,0,0,0,0,0
60272.88038263,0.998588262,8.843737e-4,0,0,0,0,0,0,0,0,0,0
60272.88084327,0.999921611,8.843519e-4,0,0,0,0,0,0,0,0,0,0
60272.88130392,1.000522467,8.846370e-4,0,0,0,0,0,0,0,0,0,0
60272.88176457,1.000948382,8.842746e-4,0,0,0,0,0,0,0,0,0,0
60272.88222521,0.998139814,8.844649e-4,0,0,0,0,0,0,0,0,0,0
60272.88268586,1.000679391,8.847740e-4,0,0,0,0,0,0,0,0,0,0
60272.88314651,1.001402664,8.845134e-4,0,0,0,0,0,0,0,0,0,0
60272.88360716,1.000978490,8.845882e-4,0,0,0,0,0,0,0,0,0,0
60272.88406780,0.999991882,8.846590e-4,0,0,0,0,0,0,0,0,0,0
60272.88452845,1.000325578,8.846016e-4,0,0,0,0,0,0,0,0,0,0
60272.88498910,1.000427898,8.845348e-4,0,0,0,0,0,0,0,0,0,0
60272.88544974,1.000912147,8.845012e-4,0,0,0,0,0,0,0,0,0,0
60272.88591039,1.000420480,8.849990e-4,0,0,0,0,0,0,0,0,0,0
60272.88637104,1.000135691,8.845485e-4,0,0,0,0,0,0,0,0,0,0
60272.88683169,1.000931502,8.845462e-4,0,0,0,0,0,0,0,0,0,0
60272.88729233,0.999126281,8.842505e-4,0,0,0,0,0,0,0,0,0,0
60272.88775298,0.998455759,8.845947e-4,0,0,0,0,0,0,0,0,0,0
60272.88821363,0.999234871,8.846121e-4,0,0,0,0,0,0,0,0,0,0
60272.88867427,0.998787643,8.847700e-4,0,0,0,0,0,0,0,0,0,0
60272.88913492,0.999514190,8.847233e-4,0,0,0,0,0,0,0,0,0,0
60272.88959557,0.998769041,8.843639e-4,0,0,0,0,0,0,0,0,0,0
60272.89005622,1.001027704,8.846130e-4,0,0,0,0,0,0,0,0,0,0
60272.89051686,1.001238445,8.844956e-4,0,0,0,0,0,0,0,0,0,0
60272.89097751,1.001378984,8.843268e-4,0,0,0,0,0,0,0,0,0,0
60272.89143816,0.999865650,8.846863e-4,0,0,0,0,0,0,0,0,0,0
60272.89189880,1.000400577,8.842293e-4,0,0,0,0,0,0,0,0,0,0
60272.89235945,0.999940212,8.841594e-4,0,0,0,0,0,0,0,0,0,0
60272.89282010,0.999900564,8.846569e-4,0,0,0,0,0,0,0,0,0,0
60272.89328075,0.999933031,8.847845e-4,0,0,0,0,0,0,0,0,0,0
60272.89374139,1.000728302,8.847632e-4,0,0,0,0,0,0,0,0,0,0
60272.89420204,0.999115553,8.847283e-4,0,0,0,0,0,0,0,0,0,0
60272.89466269,1.000134385,8.849402e-4,0,0,0,0,0,0,0,0,0,0
60272.89512333,0.999584728,8.846145e-4,0,0,0,0,0,0,0,0,0,0
60272.89558398,1.000633358,8.849106e-4,0,0,0,0,0,0,0,0,0,0
60272.89604463,0.998809944,8.854281e-4,0,0,0,0,0,0,0,0,0,0
60272.89650528,0.998356067,8.872937e-4,0,0,0,0,0,0,0,0,0,0
60272.89696592,0.999566816,8.846823e-4,0,0,0,0,0,0,0,0,0,0
60272.89742657,1.000381299,8.843392e-4,0,0,0,0,0,0,0,0,0,0
60272.89788722,0.999977122,8.844006e-4,0,0,0,0,0,0,0,0,0,0
60272.89834786,1.000547037,8.848075e-4,0,0,0,0,0,0,0,0,0,0
60272.89880851,0.999927993,8.843305e-4,0,0,0,0,0,0,0,0,0,0
60272.89926916,0.999551103,8.845211e-4,0,0,0,0,0,0,0,0,0,0
60272.89972981,1.000394436,8.847505e-4,0,0,0,0,0,0,0,0,0,0
60272.90019045,0.999074008,8.845522e-4,0,0,0,0,0,0,0,0,0,0
60272.90065110,0.999077488,8.848098e-4,0,0,0,0,0,0,0,0,0,0
60272.90111175,0.999173845,8.861069e-4,0,0,0,0,0,0,0,0,0,0
60272.90157239,1.000675351,8.847320e-4,0,0,0,0,0,0,0,0,0,0
60272.90203304,1.000036934,8.845490e-4,0,0,0,0,0,0,0,0,0,0
60272.90249369,0.999172351,8.845722e-4,0,0,0,0,0,0,0,0,0,0
60272.90295434,0.999400789,8.845727e-4,0,0,0,0,0,0,0,0,0,0
60272.90341498,1.001014055,8.845994e-4,0,0,0,0,0,0,0,0,0,0
60272.90387563,1.000928201,8.843288e-4,0,0,0,0,0,0,0,0,0,0
60272.90433628,0.999804678,8.847091e-4,0,0,0,0,0,0,0,0,0,0
60272.90479692,1.003286537,8.902844e-4,0,0,0,0,0,0,0,0,0,0
60272.90525757,1.000754891,8.844868e-4,0,0,0,0,0,0,0,0,0,0
60272.90571822,1.000964677,8.850257e-4,0,0,0,0,0,0,0,0,0,0
60272.90617887,1.000145956,8.848533e-4,0,0,0,0,0,0,0,0,0,0
60272.90663951,1.000210497,8.849419e-4,0,0,0,0,0,0,0,0,0,0
60272.90710016,0.999311639,8.843695e-4,0,0,0,0,0,0,0,0,0,0
60272.90756081,1.000284136,8.848796e-4,0,0,0,0,0,0,0,0,0,0
60272.90802145,0.999901840,8.847605e-4,0,0,0,0,0,0,0,0,0,0
60272.90848210,0.999766104,8.845458e-4,0,0,0,0,0,0,0,0,0,0
60272.90894275,0.999072659,8.849617e-4,0,0,0,0,0,0,0,0,0,0
60272.90940340,1.000521731,8.849630e-4,0,0,0,0,0,0,0,0,0,0
60272.90986404,0.999452663,8.847118e-4,0,0,0,0,0,0,0,0,0,0
60272.91032469,1.000418859,8.845012e-4,0,0,0,0,0,0,0,0,0,0
60272.91078534,1.001906737,8.845403e-4,0,0,0,0,0,0,0,0,0,0
60272.91124598,0.999256016,8.861672e-4,0,0,0,0,0,0,0,0,0,0
60272.91170663,1.000240336,8.850305e-4,0,0,0,0,0,0,0,0,0,0
60272.91216728,1.000257248,8.846148e-4,0,0,0,0,0,0,0,0,0,0
60272.91262793,0.998661202,8.845978e-4,0,0,0,0,0,0,0,0,0,0
60272.91308857,0.999778896,8.845901e-4,0,0,0,0,0,0,0,0,0,0
60272.91354922,1.000772448,8.846032e-4,0,0,0,0,0,0,0,0,0,0
60272.91400987,1.000185055,8.849159e-4,0,0,0,0,0,0,0,0,0,0
60272.91447051,1.000774519,8.848295e-4,0,0,0,0,0,0,0,0,0,0
60272.91493116,0.999904528,8.849407e-4,0,0,0,0,0,0,0,0,0,0
60272.91539181,0.999498095,8.843326e-4,0,0,0,0,0,0,0,0,0,0
60272.91585246,1.000199878,8.850611e-4,0,0,0,0,0,0,0,0,0,0
60272.91631310,0.999931018,8.844687e-4,0,0,0,0,0,0,0,0,0,0
60272.91677375,0.999974253,8.849677e-4,0,0,0,0,0,0,0,0,0,0
60272.91723440,1.000079931,8.847171e-4,0,0,0,0,0,0,0,0,0,0
60272.91769504,0.999451640,8.848630e-4,0,0,0,0,0,0,0,0,0,0
60272.91815569,0.999182064,8.849680e-4,0,0,0,0,0,0,0,0,0,0
60272.91861634,1.001320700,8.851488e-4,0,0,0,0,0,0,0,0,0,0
60272.91907699,1.000965328,8.864832e-4,0,0,0,0,0,0,0,0,0,0
60272.91953763,1.000045912,8.847419e-4,0,0,0,0,0,0,0,0,0,0
60272.91999828,1.000406254,8.847539e-4,0,0,0,0,0,0,0,0,0,0
60272.92045893,0.999046197,8.848689e-4,0,0,0,0,0,0,0,0,0,0
60272.92091957,0.999190773,8.850050e-4,0,0,0,0,0,0,0,0,0,0
60272.92138022,1.000244757,8.850479e-4,0,0,0,0,0,0,0,0,0,0
60272.92184087,1.000450838,8.848885e-4,0,0,0,0,0,0,0,0,0,0
60272.92230152,0.999641818,8.851425e-4,0,0,0,0,0,0,0,0,0,0
60272.92276216,1.000622338,8.846613e-4,0,0,0,0,0,0,0,0,0,0
60272.92322281,0.999307410,8.845316e-4,0,0,0,0,0,0,0,0,0,0
60272.92368346,0.999484833,8.843244e-4,0,0,0,0,0,0,0,0,0,0
60272.92414410,1.000821807,8.850558e-4,0,0,0,0,0,0,0,0,0,0
60272.92460475,1.000002923,8.847592e-4,0,0,0,0,0,0,0,0,0,0
60272.92506540,0.999308364,8.848381e-4,0,0,0,0,0,0,0,0,0,0
60272.92552605,0.998690925,8.846789e-4,0,0,0,0,0,0,0,0,0,0
60272.92598669,0.999425373,8.848210e-4,0,0,0,0,0,0,0,0,0,0
60272.92644734,1.000411638,8.848366e-4,0,0,0,0,0,0,0,0,0,0
60272.92690799,1.000614368,8.844157e-4,0,0,0,0,0,0,0,0,0,0
60272.92736863,1.000411270,8.844903e-4,0,0,0,0,0,0,0,0,0,0
60272.92782928,0.999907522,8.849921e-4,0,0,0,0,0,0,0,0,0,0
60272.92828993,0.999179254,8.848444e-4,0,0,0,0,0,0,0,0,0,0
60272.92875058,1.000425983,8.847249e-4,0,0,0,0,0,0,0,0,0,0
60272.92921122,0.999247734,8.849275e-4,0,0,0,0,0,0,0,0,0,0
60272.92967187,1.000643471,8.850425e-4,0,0,0,0,0,0,0,0,0,0
60272.93013252,0.999726908,8.851845e-4,0,0,0,0,0,0,0,0,0,0
60272.93059316,0.999069386,8.848788e-4,0,0,0,0,0,0,0,0,0,0
60272.93105381,0.999964939,8.845846e-4,0,0,0,0,0,0,0,0,0,0
60272.93151446,0.999201392,8.848119e-4,0,0,0,0,0,0,0,0,0,0
60272.93197511,1.000136074,8.845295e-4,0,0,0,0,0,0,0,0,0,0
60272.93243575,1.000206702,8.850190e-4,0,0,0,0,0,0,0,0,0,0
60272.93289640,0.999171300,8.851559e-4,0,0,0,0,0,0,0,0,0,0
60272.93335705,0.999408529,8.849869e-4,0,0,0,0,0,0,0,0,0,0
60272.93381769,1.000201035,8.848927e-4,0,0,0,0,0,0,0,0,0,0
60272.93427834,1.001554583,8.850100e-4,0,0,0,0,0,0,0,0,0,0
60272.93473899,1.001989627,8.851276e-4,0,0,0,0,0,0,0,0,0,0
60272.93519964,1.001300511,8.857683e-4,0,0,0,0,0,0,0,0,0,0
60272.93566028,1.001998601,8.848083e-4,0,0,0,0,0,0,0,0,0,0
60272.93612093,1.000687740,8.849778e-4,0,0,0,0,0,0,0,0,0,0
60272.93658158,1.001692526,8.848627e-4,0,0,0,0,0,0,0,0,0,0
60272.93704222,1.001202510,8.852836e-4,0,0,0,0,0,0,0,0,0,0
60272.93750287,1.000788492,8.848764e-4,0,0,0,0,0,0,0,0,0,0
60272.93796352,0.999164534,8.850790e-4,0,0,0,0,0,0,0,0,0,0
60272.93842417,0.999765065,8.849484e-4,0,0,0,0,0,0,0,0,0,0
60272.93888481,1.000545436,8.855868e-4,0,0,0,0,0,0,0,0,0,0
60272.93934546,1.000633852,8.851837e-4,0,0,0,0,0,0,0,0,0,0
60272.93980611,1.000878274,8.852773e-4,0,0,0,0,0,0,0,0,0,0
60272.94026675,0.999663199,8.849785e-4,0,0,0,0,0,0,0,0,0,0
60272.94072740,1.001061105,8.848522e-4,0,0,0,0,0,0,0,0,0,0
60272.94118805,0.999493441,8.847583e-4,0,0,0,0,0,0,0,0,0,0
60272.94164870,1.000275586,8.853460e-4,0,0,0,0,0,0,0,0,0,0
60272.94210934,0.999684955,8.851085e-4,0,0,0,0,0,0,0,0,0,0
60272.94256999,0.999875793,8.862166e-4,0,0,0,0,0,0,0,0,0,0
60272.94303064,0.999839052,8.858097e-4,0,0,0,0,0,0,0,0,0,0
60272.94349128,1.000775767,8.852521e-4,0,0,0,0,0,0,0,0,0,0
60272.94395193,1.000513491,8.849142e-4,0,0,0,0,0,0,0,0,0,0
60272.94441258,1.000993254,8.850393e-4,0,0,0,0,0,0,0,0,0,0
60272.94487323,0.999076408,8.846890e-4,0,0,0,0,0,0,0,0,0,0
60272.94533387,0.998823924,8.850082e-4,0,0,0,0,0,0,0,0,0,0
60272.94579452,1.001162042,8.847275e-4,0,0,0,0,0,0,0,0,0,0
60272.94625517,1.001807386,8.848154e-4,0,0,0,0,0,0,0,0,0,0
60272.94671581,1.000439031,8.848292e-4,0,0,0,0,0,0,0,0,0,0
60272.94717646,1.001732817,8.847439e-4,0,0,0,0,0,0,0,0,0,0
60272.94763711,1.000391524,8.848487e-4,0,0,0,0,0,0,0,0,0,0
60272.94809776,1.000342876,8.849542e-4,0,0,0,0,0,0,0,0,0,0
60272.94855840,0.999446580,8.850438e-4,0,0,0,0,0,0,0,0,0,0
60272.94901905,1.000172261,8.853673e-4,0,0,0,0,0,0,0,0,0,0
60272.94947970,0.999947254,8.848336e-4,0,0,0,0,0,0,0,0,0,0
60272.94994034,1.000054840,8.847659e-4,0,0,0,0,0,0,0,0,0,0
60272.95040099,0.999318162,8.846946e-4,0,0,0,0,0,0,0,0,0,0
60272.95086164,0.999495114,8.849897e-4,0,0,0,0,0,0,0,0,0,0
60272.95132229,0.999312320,8.848901e-4,0,0,0,0,0,0,0,0,0,0
60272.95178293,1.001181011,8.850060e-4,0,0,0,0,0,0,0,0,0,0
60272.95224358,0.999655039,8.846914e-4,0,0,0,0,0,0,0,0,0,0
60272.95270423,1.000330380,8.846450e-4,0,0,0,0,0,0,0,0,0,0
60272.95316487,0.998151687,8.846408e-4,0,0,0,0,0,0,0,0,0,0
60272.95362552,1.001842487,8.846256e-4,0,0,0,0,0,0,0,0,0,0
60272.95408617,0.999996715,8.848514e-4,0,0,0,0,0,0,0,0,0,0
60272.95454682,0.999245668,8.847891e-4,0,0,0,0,0,0,0,0,0,0
60272.95500746,0.999387247,8.847693e-4,0,0,0,0,0,0,0,0,0,0
60272.95546811,1.000995951,8.847246e-4,0,0,0,0,0,0,0,0,0,0
60272.95592876,0.999794854,8.852569e-4,0,0,0,0,0,0,0,0,0,0
60272.95638940,1.000493356,8.848606e-4,0,0,0,0,0,0,0,0,0,0
60272.95685005,0.999727251,8.850667e-4,0,0,0,0,0,0,0,0,0,0
60272.95731070,0.998923232,8.847169e-4,0,0,0,0,0,0,0,0,0,0
60272.95777135,0.999165919,8.852573e-4,0,0,0,0,0,0,0,0,0,0
60272.95823199,0.999096434,8.847698e-4,0,0,0,0,0,0,0,0,0,0
60272.95869264,1.000256200,8.848383e-4,0,0,0,0,0,0,0,0,0,0
60272.95915329,1.000082133,8.849288e-4,0,0,0,0,0,0,0,0,0,0
60272.95961393,0.999457826,8.847160e-4,0,0,0,0,0,0,0,0,0,0
60272.96007458,1.000747813,8.848721e-4,0,0,0,0,0,0,0,0,0,0
60272.96053523,0.999775225,8.848437e-4,0,0,0,0,0,0,0,0,0,0
60272.96099588,1.000590322,8.859210e-4,0,0,0,0,0,0,0,0,0,0
60272.96145652,0.999501685,8.848199e-4,0,0,0,0,0,0,0,0,0,0
60272.96191717,0.999788402,8.851295e-4,0,0,0,0,0,0,0,0,0,0
60272.96237782,1.000877821,8.850319e-4,0,0,0,0,0,0,0,0,0,0
60272.96283846,1.000227582,8.847807e-4,0,0,0,0,0,0,0,0,0,0
60272.96329911,1.000454590,8.847927e-4,0,0,0,0,0,0,0,0,0,0
60272.96375976,1.000070823,8.845015e-4,0,0,0,0,0,0,0,0,0,0
60272.96422041,0.999631078,8.848134e-4,0,0,0,0,0,0,0,0,0,0
60272.96468105,1.000835747,8.846595e-4,0,0,0,0,0,0,0,0,0,0
60272.96514170,0.999524953,8.847408e-4,0,0,0,0,0,0,0,0,0,0
60272.96560235,0.999478937,8.849678e-4,0,0,0,0,0,0,0,0,0,0
60272.96606299,1.000590986,8.847634e-4,0,0,0,0,0,0,0,0,0,0
60272.96652364,1.000647858,8.847557e-4,0,0,0,0,0,0,0,0,0,0
60272.96698429,1.001033028,8.849810e-4,0,0,0,0,0,0,0,0,0,0
60272.96744494,1.000216469,8.848561e-4,0,0,0,0,0,0,0,0,0,0
60272.96790558,0.999749348,8.852263e-4,0,0,0,0,0,0,0,0,0,0
60272.96836623,1.001257921,8.844076e-4,0,0,0,0,0,0,0,0,0,0
60272.96882688,0.999596842,8.846565e-4,0,0,0,0,0,0,0,0,0,0
60272.96928752,0.999384608,8.849976e-4,0,0,0,0,0,0,0,0,0,0
60272.96974817,0.999970534,8.848691e-4,0,0,0,0,0,0,0,0,0,0
60272.97020882,1.000635179,8.851222e-4,0,0,0,0,0,0,0,0,0,0
60272.97066946,1.000349721,8.868293e-4,0,0,0,0,0,0,0,0,0,0
60272.97113011,0.998495222,8.850657e-4,0,0,0,0,0,0,0,0,0,0
60272.97159076,0.999726828,8.849061e-4,0,0,0,0,0,0,0,0,0,0
