849 ; 0.710181 ; 0.0309207 ; -0.00276305 ; 0.000914560 ; -1.50440e-05 ; 5.99047e-06 ; 13.8507 
900 ; 0.706356 ; 0.0303812 ; -0.00241077 ; 0.000908759 ; -1.75184e-05 ; 5.98367e-06 ; 17.4280 
951 ; 0.726834 ; 0.0298228 ; -0.00263666 ; 0.000895596 ; -1.67451e-05 ; 5.90945e-06 ; 15.7379 
1010 ; 0.712688 ; 0.0334241 ; -0.00276393 ; 0.000987792 ; -1.48602e-05 ; 6.51848e-06 ; 12.5640 
1047 ; 0.715061 ; 0.0313833 ; -0.00342283 ; 0.00114784 ; -8.88043e-06 ; 8.75626e-06 ; 14.2859 
1130 ; 0.694860 ; 0.0291354 ; -0.00240454 ; 0.00112965 ; -1.62080e-05 ; 8.80068e-06 ; 21.9267 
1212 ; 0.692184 ; 0.0257540 ; -0.00276478 ; 0.000884290 ; -1.57757e-05 ; 6.10067e-06 ; 16.0820 
1294 ; 0.694908 ; 0.0254327 ; -0.00351943 ; 0.000810562 ; -8.07145e-06 ; 5.31530e-06 ; 59.0347 
1376 ; 0.716679 ; 0.0292815 ; -0.00344716 ; 0.000894249 ; -9.83072e-06 ; 5.75299e-06 ; 55.2487 
1458 ; 0.580022 ; 0.0251992 ; -0.00393366 ; 0.000715315 ; 7.13336e-07 ; 4.42188e-06 ; 68.4204 
1540 ; 0.458733 ; 0.0193721 ; -0.00430962 ; 0.000528432 ; 1.02468e-05 ; 3.18422e-06 ; 74.5365 
1590 ; 0.561942 ; 0.0241582 ; -0.00483288 ; 0.000672738 ; 8.86887e-06 ; 4.12890e-06 ; 66.6030 
1754 ; 0.696297 ; 0.0297546 ; -0.00394344 ; 0.000896781 ; -5.09509e-06 ; 5.71387e-06 ; 54.3112 
1787 ; 0.708552 ; 0.0304631 ; -0.00413825 ; 0.000913473 ; -4.13446e-06 ; 5.80283e-06 ; 55.6067 
1820 ; 0.722356 ; 0.0312046 ; -0.00431520 ; 0.000930350 ; -3.37205e-06 ; 5.88764e-06 ; 55.5818 
1869 ; 0.669557 ; 0.0291147 ; -0.00439225 ; 0.000856972 ; 1.25474e-07 ; 5.41827e-06 ; 57.9708 
1951 ; 0.329679 ; 0.0148678 ; -0.00289601 ; 0.000411667 ; 5.52221e-06 ; 2.50613e-06 ; 56.7764 
2034 ; 0.268282 ; 0.0121947 ; -0.00263569 ; 0.000331178 ; 6.84875e-06 ; 2.00162e-06 ; 51.2673 
2050 ; 0.268394 ; 0.0121236 ; -0.00267324 ; 0.000325609 ; 7.16340e-06 ; 1.94661e-06 ; 48.8637 
2116 ; 0.466660 ; 0.0195273 ; -0.00431920 ; 0.000545481 ; 1.01641e-05 ; 3.33740e-06 ; 48.6566 
2199 ; 0.656896 ; 0.0240751 ; -0.00424452 ; 0.000702241 ; 1.23646e-07 ; 4.43604e-06 ; 40.2259 
2282 ; 0.550887 ; 0.0232737 ; -0.00324417 ; 0.000689793 ; -2.65057e-06 ; 4.34297e-06 ; 33.2639 
2367 ; 0.437617 ; 0.0181402 ; -0.00327727 ; 0.000524173 ; 3.56037e-06 ; 3.26575e-06 ; 28.8401 
2450 ; 0.372489 ; 0.0158142 ; -0.00275966 ; 0.000455457 ; 3.02371e-06 ; 2.82620e-06 ; 25.6855 
2532 ; 0.343304 ; 0.0140890 ; -0.00251120 ; 0.000410193 ; 2.92708e-06 ; 2.55476e-06 ; 23.4109 
2615 ; 0.297348 ; 0.0126408 ; -0.00199625 ; 0.000374803 ; 1.51588e-06 ; 2.35649e-06 ; 20.8802 
2696 ; 0.114462 ; 0.00635488 ; -0.000659794 ; 0.000190458 ; 2.28231e-07 ; 1.21678e-06 ; 22.2746 
2781 ; 0.0165311 ; 0.00111513 ; -0.000140307 ; 3.43761e-05 ; 3.91964e-07 ; 2.26691e-07 ; 19.2484 
2866 ; 0.0101379 ; 0.000839111 ; -8.88387e-05 ; 2.60361e-05 ; 2.03711e-07 ; 1.70379e-07 ; 5.21170 
2947 ; 0.0119934 ; 0.000875564 ; -0.000110278 ; 2.54385e-05 ; 3.10525e-07 ; 1.55310e-07 ; 6.48191 
3029 ; 0.00880047 ; 0.00105424 ; -0.000121731 ; 3.27372e-05 ; 5.63706e-07 ; 2.12267e-07 ; 7.71997 
3112 ; 0.0180165 ; 0.00126783 ; -0.000290810 ; 3.54707e-05 ; 1.40763e-06 ; 2.13142e-07 ; 20.8907 
3197 ; 0.0174447 ; 0.00108889 ; -0.000252004 ; 3.27630e-05 ; 1.07764e-06 ; 2.10738e-07 ; 9.15868 
3282 ; 0.0496506 ; 0.00246093 ; -0.000550971 ; 6.97718e-05 ; 1.77610e-06 ; 4.42525e-07 ; 16.4943 
3365 ; 0.0805788 ; 0.00460558 ; -0.000630550 ; 0.000118700 ; 5.73859e-07 ; 6.86131e-07 ; 24.3957 
3448 ; 0.111169 ; 0.00656156 ; -0.000843633 ; 0.000175959 ; 5.97566e-07 ; 1.07101e-06 ; 27.8259 
3530 ; 0.116072 ; 0.00703646 ; -0.000707699 ; 0.000182759 ; -9.56788e-07 ; 1.06137e-06 ; 34.8098 
3613 ; 0.109853 ; 0.00702651 ; -0.000653272 ; 0.000192707 ; -7.85011e-07 ; 1.17829e-06 ; 36.0331 
3699 ; 0.102701 ; 0.00630851 ; -0.000657249 ; 0.000168638 ; -4.98683e-07 ; 9.90343e-07 ; 29.0501 
3784 ; 0.0885122 ; 0.00502491 ; -0.000764176 ; 0.000139615 ; 1.32258e-06 ; 8.54061e-07 ; 19.9329 
3861 ; 0.0691256 ; 0.00961470 ; -0.000624076 ; 0.000313185 ; 1.20349e-06 ; 2.08842e-06 ; 5.76973 
3947 ; 0.0601500 ; 0.00363437 ; -0.000586674 ; 0.000104562 ; 1.50817e-06 ; 6.58374e-07 ; 19.6413 
4029 ; 0.0494466 ; 0.00335559 ; -0.000501130 ; 9.94580e-05 ; 1.43227e-06 ; 6.37691e-07 ; 18.1151 
4114 ; 0.0426249 ; 0.00309645 ; -0.000464351 ; 9.33105e-05 ; 1.52716e-06 ; 6.02480e-07 ; 16.9582 
4198 ; 0.0322586 ; 0.00285395 ; -0.000271070 ; 8.36418e-05 ; 4.83177e-07 ; 5.13445e-07 ; 20.0542 
4278 ; 0.0314696 ; 0.00328079 ; -0.000399880 ; 0.000102860 ; 1.64963e-06 ; 6.83836e-07 ; 4.80272 
4366 ; 0.0255910 ; 0.00308873 ; -0.000306602 ; 9.81237e-05 ; 1.19373e-06 ; 6.44967e-07 ; 6.58957 
4447 ; 0.0235604 ; 0.00335721 ; -0.000263049 ; 0.000104612 ; 8.50027e-07 ; 6.85657e-07 ; 5.35084 
4533 ; 0.0296437 ; 0.0106761 ; -0.000472764 ; 0.000370358 ; 2.58106e-06 ; 2.86288e-06 ; 2.39558 
4620 ; 0.0319490 ; 0.00435908 ; -0.000433200 ; 0.000128242 ; 1.96191e-06 ; 7.88154e-07 ; 5.84142 
4702 ; 0.0367381 ; 0.00510127 ; -0.000452422 ; 0.000158963 ; 1.87743e-06 ; 1.03714e-06 ; 4.44055 
4786 ; 0.0384862 ; 0.00492297 ; -0.000366217 ; 0.000157048 ; 8.67445e-07 ; 1.02949e-06 ; 10.5770 
4869 ; 0.0382403 ; 0.00536156 ; -0.000280522 ; 0.000165646 ; 1.18051e-07 ; 1.08376e-06 ; 11.8732 
4953 ; 0.0423836 ; 0.00757406 ; -0.000360865 ; 0.000229238 ; 5.80995e-07 ; 1.49145e-06 ; 9.13096 
5040 ; 0.0430713 ; 0.00732141 ; -0.000463358 ; 0.000230657 ; 1.61463e-06 ; 1.53485e-06 ; 3.73760 
