time,flux,err,mask,centroid_y,psf_width_y
6.027237225915085583e+04,9.994057092471897441e-01,7.481733100627714454e-04,0.000000000000000000e+00,4.878399319447403570e+01,1.873345401830068813e+00
6.027237271979782963e+04,9.993483068949672310e-01,7.481774786000840866e-04,0.000000000000000000e+00,4.879032559291167814e+01,1.871226935499618937e+00
6.027237318044479616e+04,9.993500137533741778e-01,7.481754732394247645e-04,0.000000000000000000e+00,4.879189802233104700e+01,1.869573251003864067e+00
6.027237364109176269e+04,1.000233047058356028e+00,7.481756157705516394e-04,0.000000000000000000e+00,4.878672359131937242e+01,1.875190694572939520e+00
6.027237410173872922e+04,9.996257159590963282e-01,7.481756355225905111e-04,0.000000000000000000e+00,4.878501697300110607e+01,1.872348408039573808e+00
6.027237456238570303e+04,1.001223408304030560e+00,7.481789059251536377e-04,0.000000000000000000e+00,4.879037963134159384e+01,1.872132582153920755e+00
6.027237502303266956e+04,1.002165568301137455e+00,7.481858305610052324e-04,0.000000000000000000e+00,4.878569760828757751e+01,1.872442242048839800e+00
6.027237548367962881e+04,9.985501903557648662e-01,7.481727494696439711e-04,0.000000000000000000e+00,4.878256744507046960e+01,1.873502064026677294e+00
6.027237594432660990e+04,9.995272839995699155e-01,7.481786715114105554e-04,0.000000000000000000e+00,4.878279174324715228e+01,1.870485591241850321e+00
6.027237640497356915e+04,9.990491857904542083e-01,7.481772388082558742e-04,0.000000000000000000e+00,4.877873487130096919e+01,1.871010877320618437e+00
6.027237686562053568e+04,9.971685481347242197e-01,7.498110329365492883e-04,0.000000000000000000e+00,4.878663938259578003e+01,1.873315955160779867e+00
6.027237732626750949e+04,1.002047755420365061e+00,7.481819892678215215e-04,0.000000000000000000e+00,4.879357256708313884e+01,1.873068184696356608e+00
6.027237778691447602e+04,1.001143639386010031e+00,7.481753107937776613e-04,0.000000000000000000e+00,4.880313925735744363e+01,1.872380721830341876e+00
6.027237824756143527e+04,1.000242756794320620e+00,7.481765975391194493e-04,0.000000000000000000e+00,4.880235703248487056e+01,1.872967737707107005e+00
6.027237870820841636e+04,1.000502230490525557e+00,7.481774258052206620e-04,0.000000000000000000e+00,4.879138952631997483e+01,1.869772536804038099e+00
6.027237916885537561e+04,1.000906338205926005e+00,7.481786888635671593e-04,0.000000000000000000e+00,4.879131609477456522e+01,1.874075739740577617e+00
6.027237962950234214e+04,1.000878225497994878e+00,7.483008676863727587e-04,0.000000000000000000e+00,4.878254183916823195e+01,1.873988986762846087e+00
6.027238009014931595e+04,9.993415134615859508e-01,7.481759874969938018e-04,0.000000000000000000e+00,4.877679502419396584e+01,1.874442972394353646e+00
6.027238055079628248e+04,9.999554620238495506e-01,7.481771732168585433e-04,0.000000000000000000e+00,4.878334635209460401e+01,1.871099701053300590e+00
6.027238101144324173e+04,1.000834400105483857e+00,7.481794428869624220e-04,0.000000000000000000e+00,4.878344243734370167e+01,1.873308828101329926e+00
6.027238147209021554e+04,1.000670869731501877e+00,7.481774107518470752e-04,0.000000000000000000e+00,4.879162949469325383e+01,1.871559119950240380e+00
6.027238193273718207e+04,1.001065208554542840e+00,7.481812668015410360e-04,0.000000000000000000e+00,4.878567777307716113e+01,1.872583295463037922e+00
6.027238239338414860e+04,1.000543582919932950e+00,7.482211669368907204e-04,0.000000000000000000e+00,4.878910289597622807e+01,1.870603379142845357e+00
6.027238285403111513e+04,1.000273900342052658e+00,7.482252816799256270e-04,0.000000000000000000e+00,4.878551563302419680e+01,1.872283451580374347e+00
6.027238331467808166e+04,9.988595805757086721e-01,7.482182307583481237e-04,0.000000000000000000e+00,4.878832230651233459e+01,1.870976528592455557e+00
6.027238377532504819e+04,1.000789867164454838e+00,7.482201898823594719e-04,0.000000000000000000e+00,4.879120339478460977e+01,1.873752979629037307e+00
6.027238423597200745e+04,1.000481431055099568e+00,7.482218365334995661e-04,0.000000000000000000e+00,4.878473365287385377e+01,1.873577928259571035e+00
6.027238469661898125e+04,1.001854258550428867e+00,7.482262786176821501e-04,0.000000000000000000e+00,4.878879948538614997e+01,1.873330793083334278e+00
6.027238515726594778e+04,9.999726999630788038e-01,7.482219602325224875e-04,0.000000000000000000e+00,4.878056449687441187e+01,1.872880868455798264e+00
6.027238561791290704e+04,9.995669005352519898e-01,7.482219490095702325e-04,0.000000000000000000e+00,4.878008338347306960e+01,1.871756576558271101e+00
6.027238607855988084e+04,1.000358595573185294e+00,7.482201805279650427e-04,0.000000000000000000e+00,4.878976385222580348e+01,1.873059340413402829e+00
6.027238653920684737e+04,9.996273639566112257e-01,7.482182720940262766e-04,0.000000000000000000e+00,4.878999652277880017e+01,1.872202208695255665e+00
6.027238699985380663e+04,1.000186927334303366e+00,7.482204235870382365e-04,0.000000000000000000e+00,4.878097565632833010e+01,1.874636821815447663e+00
6.027238746050078043e+04,1.000620074063181875e+00,7.482251597773009136e-04,0.000000000000000000e+00,4.878204132210636601e+01,1.872654046459069077e+00
6.027238792114774697e+04,1.000988666466206656e+00,7.482248997382778301e-04,0.000000000000000000e+00,4.877996536781609649e+01,1.872036927710753584e+00
6.027238838179470622e+04,9.985548880531058824e-01,7.482155873040454482e-04,0.000000000000000000e+00,4.877865372777468167e+01,1.873587020337349918e+00
6.027238884244167275e+04,1.001264760927407904e+00,7.482284487232837697e-04,0.000000000000000000e+00,4.877979895274703637e+01,1.873122154244212911e+00
6.027238930308863928e+04,9.999568864253993716e-01,7.482191810896382392e-04,0.000000000000000000e+00,4.878742407062365771e+01,1.873857267127838178e+00
6.027238976373559854e+04,1.001419886428876804e+00,7.482265846662261881e-04,0.000000000000000000e+00,4.878925649068096249e+01,1.875458557083869326e+00
6.027239022438257234e+04,9.994526023978133056e-01,7.482190709793658853e-04,0.000000000000000000e+00,4.878598204534422678e+01,1.872934768889386925e+00
6.027239068502953887e+04,9.997085193992016894e-01,7.483907120801179969e-04,0.000000000000000000e+00,4.878709180181196103e+01,1.873285944848370299e+00
6.027239114567649813e+04,1.001517567281610122e+00,7.482273171246113649e-04,0.000000000000000000e+00,4.879064427050920472e+01,1.871990649503913584e+00
6.027239160632346466e+04,1.000494800868837686e+00,7.482211476140856457e-04,0.000000000000000000e+00,4.878784257530552537e+01,1.872621414943689500e+00
6.027239206697043119e+04,1.001153612371676216e+00,7.482247625297238497e-04,0.000000000000000000e+00,4.878667025415050063e+01,1.875177419119508526e+00
6.027239252761739044e+04,9.998620759897945964e-01,7.482165218838697854e-04,0.000000000000000000e+00,4.878813488863075776e+01,1.872715035304747033e+00
6.027239298826435697e+04,9.996261824211599700e-01,7.482201165436826520e-04,0.000000000000000000e+00,4.878674007307055405e+01,1.873642629383431846e+00
6.027239344891133078e+04,1.000700308873049726e+00,7.482240612851822487e-04,0.000000000000000000e+00,4.878315494311749489e+01,1.872185708776235913e+00
6.027239390955829003e+04,9.987178150899155282e-01,7.482172584058981559e-04,0.000000000000000000e+00,4.878666471588648079e+01,1.873484139058985587e+00
6.027239437020524929e+04,1.000534061755652848e+00,7.482225163428784945e-04,0.000000000000000000e+00,4.878903671324019342e+01,1.874061409308390047e+00
6.027239483085222309e+04,9.986636720239289167e-01,7.482136742006555499e-04,0.000000000000000000e+00,4.878825226176356011e+01,1.873405457192731216e+00
6.027239529149918235e+04,1.000324993909514237e+00,7.482235751254449983e-04,0.000000000000000000e+00,4.879250536031519658e+01,1.871343683496180521e+00
6.027239575214614160e+04,9.978898680149173028e-01,7.487113316405649395e-04,0.000000000000000000e+00,4.878434610384173453e+01,1.875202922769986902e+00
6.027239621279311541e+04,9.999878011008836998e-01,7.482188171862916553e-04,0.000000000000000000e+00,4.877971792839368703e+01,1.875615054099177614e+00
6.027239667344007466e+04,1.001288563458142100e+00,7.482233478214514455e-04,0.000000000000000000e+00,4.879058635414985901e+01,1.872949340260416262e+00
6.027239713408703392e+04,1.000930278627593095e+00,7.482229815975075882e-04,0.000000000000000000e+00,4.878668079572326377e+01,1.874259793566349641e+00
6.027239759473400045e+04,1.000505428473088543e+00,7.482246321984095325e-04,0.000000000000000000e+00,4.878371129636077796e+01,1.872057908126372405e+00
6.027239805538096698e+04,9.995062141266133349e-01,7.482172924726616719e-04,0.000000000000000000e+00,4.878339249925546994e+01,1.871967166761798085e+00
6.027239851602792623e+04,9.992843753747514546e-01,7.482155652687829447e-04,0.000000000000000000e+00,4.878812082111449655e+01,1.872428767772187141e+00
6.027239897667489277e+04,1.002154128016943480e+00,7.482276872552122296e-04,0.000000000000000000e+00,4.878841981400647398e+01,1.874371014312638417e+00
6.027239943732185930e+04,9.991895259475611635e-01,7.482679175072958844e-04,0.000000000000000000e+00,4.878563303837715637e+01,1.873356299264921754e+00
6.027239989796881855e+04,1.000780977039873232e+00,7.482229583744143264e-04,0.000000000000000000e+00,4.879178528872629528e+01,1.871420338264293548e+00
6.027240035861577780e+04,1.000182543611881414e+00,7.482213914814309086e-04,0.000000000000000000e+00,4.879297017817889071e+01,1.872744547967257311e+00
6.027240081926275161e+04,1.000276995875272634e+00,7.482224069267610521e-04,0.000000000000000000e+00,4.878961181075055720e+01,1.874524669247228159e+00
6.027240127990971087e+04,9.988140578691770965e-01,7.482160069863488978e-04,0.000000000000000000e+00,4.878400233030977518e+01,1.874381757629263179e+00
6.027240174055667012e+04,1.001126391216506706e+00,7.482227430973718233e-04,0.000000000000000000e+00,4.879523347290560764e+01,1.872256894396183924e+00
6.027240220120364393e+04,1.000026115225709722e+00,7.493130274497495453e-04,0.000000000000000000e+00,4.878712195191044998e+01,1.872395051312378378e+00
6.027240266185060318e+04,1.000241924970178387e+00,7.484158327175051894e-04,0.000000000000000000e+00,4.878032477523790789e+01,1.871691340752951627e+00
6.027240312249756244e+04,9.995419622822725447e-01,7.482217067106076546e-04,0.000000000000000000e+00,4.878060472718209439e+01,1.871621307421409863e+00
6.027240358314452897e+04,9.995972716995555896e-01,7.482186364092878288e-04,0.000000000000000000e+00,4.878489282049694253e+01,1.869391838912176640e+00
6.027240404379148822e+04,1.000282981395903548e+00,7.482230087229290718e-04,0.000000000000000000e+00,4.878291916028362607e+01,1.873212174516835749e+00
6.027240450443844747e+04,9.980696816444254438e-01,7.512229636903024286e-04,0.000000000000000000e+00,4.878547475136416978e+01,1.880366928999545273e+00
6.027240496508542128e+04,9.993637286932781638e-01,7.485086719782213819e-04,0.000000000000000000e+00,4.878568119750581644e+01,1.873131915107097756e+00
6.027240542573238054e+04,1.001210949785197313e+00,7.485234475772630826e-04,0.000000000000000000e+00,4.878782683176183355e+01,1.872420085506600884e+00
6.027240588637933979e+04,9.996145251650567776e-01,7.481676118924803637e-04,0.000000000000000000e+00,4.879216770496024935e+01,1.874124783743911227e+00
6.027240634702629904e+04,9.996937046146283645e-01,7.481713043555864723e-04,0.000000000000000000e+00,4.880102291700011818e+01,1.874179101575654594e+00
6.027240680767326558e+04,1.000326388956806145e+00,7.481751055065736502e-04,0.000000000000000000e+00,4.879576826803605627e+01,1.871054189434379289e+00
6.027240726832022483e+04,1.001108824082043158e+00,7.481788457699347240e-04,0.000000000000000000e+00,4.878755263525943064e+01,1.873092110212425387e+00
