  300   20    31.54856786
  300   30    30.48266706
  300   40    29.31175892
  300   50    28.20284101
  300   60    27.26782883
  300   70    26.57075732
  300   80    26.14360009
  300   90    26.00000000
  310  -90    26.00000000
  310  -80    26.17341595
  310  -70    26.69281578
  310  -60    27.55221798
  310  -50    28.72923383
  310  -40    30.16392885
  310  -30    31.72861056
  310  -20    33.20170249
  310  -10    34.28169022
  310    0    34.68217527
  310   10    34.28169022
  310   20    33.20170249
  310   30    31.72861056
  310   40    30.16392885
  310   50    28.72923383
  310   60    27.55221798
  310   70    26.69281578
  310   80    26.17341595
  310   90    26.00000000
  320  -90    26.00000000
  320  -80    26.20525763
  320  -70    26.82457325
  320  -60    27.86485140
  320  -50    29.32310977
  320  -40    31.15776444
  320  -30    33.23820120
  320  -20    35.28199162
  320  -10    36.83884305
  320    0    37.42976604
  320   10    36.83884305
  320   20    35.28199162
  320   30    33.23820120
  320   40    31.15776444
  320   50    29.32310977
  320   60    27.86485140
  320   70    26.82457325
  320   80    26.20525763
  320   90    26.00000000
  330  -90    26.00000000
  330  -80    26.23528518
  330  -70    26.95017974
  330  -60    28.16854349
  330  -50    29.91610896
  330  -40    32.18718461
  330  -30    34.87271769
  330  -20    37.64162491
  330  -10    39.85003221
  330    0    40.71306862
  330   10    39.85003221
  330   20    37.64162491
  330   30    34.87271769
  330   40    32.18718461
  330   50    29.91610896
  330   60    28.16854349
  330   70    26.95017974
  330   80    26.23528518
  330   90    26.00000000
  340  -90    26.00000000
  340  -80    26.25984038
  340  -70    27.05389102
  340  -60    28.42360043
  340  -50    30.42708910
  340  -40    33.10634778
  340  -30    36.39984734
  340  -20    39.96041550
  340  -10    42.93935236
  340    0    44.14112075
  340   10    42.93935236
  340   20    39.96041550
  340   30    36.39984734
  340   40    33.10634778
  340   50    30.42708910
  340   60    28.42360043
  340   70    27.05389102
  340   80    26.25984038
  340   90    26.00000000
  350  -90    26.00000000
  350  -80    26.27590489
  350  -70    27.12223310
  350  -60    28.59386266
  350  -50    30.77508150
  350  -40    33.75055933
  350  -30    37.51201265
  350  -20    41.72725501
  350  -10    45.39141582
  350    0    46.90937551
  350   10    45.39141582
  350   20    41.72725501
  350   30    37.51201265
  350   40    33.75055933
  350   50    30.77508150
  350   60    28.59386266
  350   70    27.12223310
  350   80    26.27590489
  350   90    26.00000000
  360  -90    26.00000000
  360  -80    26.28149094
  360  -70    27.14608950
  360  -60    28.65371388
  360  -50    30.89876083
  360  -40    33.98324881
  360  -30    37.92279663
  360  -20    42.39800120
  360  -10    46.34667320
  360    0    48.00000000
  360   10    46.34667320
  360   20    42.39800120
  360   30    37.92279663
  360   40    33.98324881
  360   50    30.89876083
  360   60    28.65371388
  360   70    27.14608950
  360   80    26.28149094
  360   90    26.00000000
