# sma [arcsec]    period [yrs]    orbit phase    t_0 [yr]    ecc    incl [deg]        argp [deg]   lan [deg]    m_tot [Msun]    dist [pc]    chi^2    ln(prob)    ln(randn)
9.680435555076377   2645.33469314027   0.2651932982012142   1314.4749678800351   0.425513993619556   88.12822908163197   34.17638915140693   64.6185304457014   1.000044717593962   19.759016644368373   4.782569419327182   -2.3628300697558484   -3.6362715481432715
11.41781082658694   3371.0440903746953   0.4703506907558235   430.42708352392543   0.17250589124598992   88.44781215797398   156.54828896410996   -114.7151438362363   1.011615519553418   19.766598445377756   0.16571312696974222   -0.0544019235771285   -2.005495659592417
12.475232191602354   3950.0560863075293   0.5511452021340647   -161.05446012885577   0.24622855995921422   88.42553828909924   306.24287933706285   65.77636535357247   0.9619528639994729   19.772949987631897   1.7911182867520947   -0.8671045034683047   -1.4803146272330627
12.301209121326844   3753.341262463678   0.531981586481719   19.291560587274468   0.10549476705554361   88.57187482019087   138.04103633030593   -114.73910994795648   1.0203071923995566   19.765503563312123   1.9528867771530858   -0.9479887486688003   -4.849215268573697
9.994250842231741   2809.9090431752466   0.3051560319800024   1158.5393061599166   0.32833696189953343   88.28367193036925   24.724748194915406   64.83159645891214   0.97688266109226   19.769335100274617   3.7503765395403605   -1.8467336298624377   -5.427542535904276
6.445239174487832   1430.8287281940816   0.2996701951843631   1587.2232757466854   0.9952884893694737   68.52597824332675   174.05639240840216   -112.76865995789353   1.0062810085948173   19.742060944432033   0.49869058198315974   -0.22089065108383726   -0.47724779107860404
15.183190820016467   5220.55315315536   0.5995420598478692   -1113.9411909880532   0.3176386619235495   88.6568823497764   286.051894902595   66.19714085223583   0.9934714695018723   19.777274022387573   5.0588859443448335   -2.500988332264674   -2.543948896798306
16.04369928823934   5585.115427459283   0.49210850374608617   -732.4827962561701   0.4579746571633039   88.54156622363463   120.43850543738978   -113.05040999799037   1.0215262847172057   19.760598951112296   0.29851311132547953   -0.12080191575499716   -4.4039927362608395
11.790941366170962   3518.499891113755   0.34949251525641056   786.310623125247   0.75948060936639   87.80937876769144   317.9324056896453   67.35685957793055   1.0219568226566673   19.762144204750136   4.254207730776423   -2.0986492254804685   -2.110005852906437
19.92521739333173   7820.149758006935   0.6887205202080529   -3369.897609439415   0.30073973563894374   88.83799805950429   78.21863010859286   -113.57253873399807   0.9980119610771521   19.759937214307094   4.956706748852656   -2.449898734518585   -2.680441218003457
